T2,MODIS HAIN ET
Oct 2000,31.5
Oct 2001,42.4
Oct 2002,16.2
Oct 2003,38.9
Oct 2004,26.8
Oct 2005,47.1
Oct 2006,51.8
Oct 2007,70.8
Oct 2008,56.4
Oct 2009,35.2
Oct 2010,68.9
Oct 2011,21.6
Oct 2012,39.9
Oct 2013,45.1
Oct 2014,38.1
