"","1","2","3"
"1981",41.401649,50,75
"1982",58.37993,42.60223,75
"1983",59.97021,42.60223,75
"1984",62.58931,50,75
"1985",60.77428,50,75
"1986",68.4063,50,75
"1987",61.58603,36.58603,75
"1988",67.60223,42.60223,75
"1989",60.77428,50,75
"1990",53.37651,42.60223,75
"1991",75,50,75
"1992",60.77428,50,75
"1993",68.25595,50,75
"1994",67.36798,50,75
"1995",60.77428,50,75
"1996",75,50,75
"1997",75,50,75
"1998",53.84668,42.60223,75
"1999",60.77428,50,75
"2000",67.36798,50,75
"2001",62.36037,50,75
"2002",67.20662,48.80032,75
"2003",68.4063,50,75
"2004",60.77428,50,75
"2005",60.77428,50,75
"2006",65.21355,50,75
"2007",71.60865,50,75
"2008",73.34984,50,75
"2009",60.77428,50,75
"2010",75,50,75
"2011",68.4063,50,75
"2012",63.67097,50,75
"2013",47.97894,50,75
"2014",58.48402,44.08635,75
"2015",62.09759,41.43715,75
"2016",70.66044,50,75
"2017",67.34919,50,75
"2018",75,50,75
"2019",75,50,75
"2020",75,50,75
