"","1","2","3"
"1981",15,37,75
"1982",37,43,74
"1983",20,19,62
"1984",46,49,75
"1985",13,21,71
"1986",59,50,75
"1987",30,33,75
"1988",25,41,75
"1989",54,35,70
"1990",45,43,68
"1991",34,42,75
"1992",0,0,50
"1993",37,30,75
"1994",48,50,75
"1995",18,42,75
"1996",59,40,75
"1997",37,50,75
"1998",16,41,75
"1999",23,41,75
"2000",25,50,72
"2001",58,50,75
"2002",44,36,53
"2003",34,50,75
"2004",37,34,60
"2005",24,49,60
"2006",20,40,75
"2007",52,50,70
"2008",39,35,71
"2009",15,29,65
"2010",17,30,63
"2011",50,50,75
"2012",40,50,73
"2013",50,50,75
"2014",13,38,67
"2015",25,35,60
"2016",45,50,75
"2017",10,35,75
"2018",58,36,75
"2019",32,24,67
"2020",44.1025641025641,50,75
