Time,NDVI
Jul 1981,0.4509516
Jul 1982,0.2335806
Jul 1983,0.3866129
Jul 1984,0.4802258
Jul 1985,0.4615968
Jul 1986,0.5042903
Jul 1987,0.3530968
Jul 1988,0.08548388
Jul 1989,0.4087581
Jul 1990,0.5239516
Jul 1991,0.4789516
Jul 1992,0.394742
Jul 1993,0.4315323
Jul 1994,0.4545645
Jul 1995,0.4707097
Jul 1996,0.5506936
Jul 1997,0.4993226
Jul 1998,0.3615161
Jul 1999,0.3535
Jul 2000,0.3661936
Jul 2001,0.5433065
Jul 2002,0.3565807
Jul 2003,0.3939194
Jul 2004,0.5081613
Jul 2005,0.4585807
Jul 2006,0.4126129
