"","1","2","3"
"1981",4,29,75
"1982",5,28,75
"1983",25,15,63
"1984",8,14,49
"1985",0,25,69
"1986",50,50,67
"1987",1,14,53
"1988",36,45,75
"1989",17,33,75
"1990",0,17,67
"1991",24,39,75
"1992",0,16,66
"1993",10,13,63
"1994",25,25,75
"1995",15,22,65
"1996",45,25,75
"1997",51,50,75
"1998",2,25,75
"1999",9,31,75
"2000",7,31,75
"2001",52,50,75
"2002",7,9,59
"2003",25,47,75
"2004",24,28,54
"2005",23,42,75
"2006",2,25,75
"2007",62,50,75
"2008",25,25,75
"2009",4,27,75
"2010",4,18,64
"2011",18,22,65
"2012",25,50,75
"2013",24,25,75
"2014",0,23,69
"2015",2,0,47
"2016",15,40,75
"2017",10,28,75
"2018",63,38,75
"2019",32,37,75
"2020",23.7179487179487,35.7435897435897,75
