T2,MODIS HAIN ET
Oct 2000,41.3
Oct 2001,14.2
Oct 2002,7.3
Oct 2003,60.0
Oct 2004,29.0
Oct 2005,75.6
Oct 2006,72.4
Oct 2007,78.4
Oct 2008,74.2
Oct 2009,52.1
Oct 2010,85.6
Oct 2011,65.3
Oct 2012,54.5
Oct 2013,73.9
Oct 2014,56.7
