Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0.11397872972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.217213,0,0,0,0,0,0,0,0,0,0,0
3,1.15197742857143,0,0,0,0,0,0,0.0903361621621622,0,0,1.15197742857143,0,0,0,0,40.31921,1.15197742857143,0,0,0,3.342438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.0910214054054054,0,0,0,0,0,0,0,3.367792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.5181296302521,4.53775344117647,4.45169921568627,0.223957571428571,0,3.419646,0,5.16572992315845,4.24358138235294,0,0.771157387008857,0,0,0,0,0,0,0,0,0,0,0,10.00185,0,18.759633,0,0,0,0,0,0,0,0,0,8.982518,0,156.76717
6,0.7218565,7.218565,1.72236552702703,1.1704665,0.8765285,5.568192,0.7218565,1.1704665,0.7218565,0,0.7218565,0.7218565,16.4232065,0,0.7218565,0.7218565,0.7218565,0,0.7218565,0.7218565,0.7218565,0,0.7218565,0.7218565,0.7218565,0,0.7218565,0.7218565,0.7218565,0,0.7218565,0.7218565,0.7218565,0,3.4886085,0.7218565,15.4192565
7,0,7.503048,1.11235028571429,0,72.0179902857143,0,0.891368216216216,5.95479283783783,0,0,0,94.8527213513513,0,2.570564,17.036182,1.11235028571429,0,0,0,11.14556,0,0,0,0,0,0,5.073553,0,0,0,0,21.779142,0,0,0,0,28.286439
8,0,23.103619,1.37756932432432,10.005,2.29809013513513,0,25.678508,0,0,36.72535,6.381043,3.641703,9.575367,0,19.062587,1.43407189189189,0,0,9.712283,0,19.1434,8.655964,40.547098,23.457414,8.482313,0,0,0,16.471963,0,0,46.461228,1.015762,52.12685,7.264272,0,12.76379
9,0.621783861111111,0,6.26332470495495,0,0,0.392258918918919,14.51358,5.14047,0,0,20.3809962222222,0,0,18.612441,0,9.674151,0,15.63754,0,19.7393,0,0,0,8.215059,14.66223,0,20.736163,0,0,24.76344,0,0,5.18952,0,0,0,20.901732
10,1.81567322222222,0,0.663113648648649,0.290415432432432,20.17473,7.586785,0.642942097597597,0.545262972972973,0,0,12.751743,0.189684648648649,0.419355611111111,8.969015,23.62094,0,0,14.309043,0,14.491565,0,20.438431,0,41.81716,0,10.13499,0,0,10.259498,0,0,0,0,7.018332,0,0,17.283025
11,3.603938,0,0,214.7713495,7.967551,6.667974,1.92589638888889,0,0,0,14.9718468055556,0,1.895806,7.515503,0,0.710872666666667,0,14.920922,0,16.69511,12.885717,12.00954,22.5793041666667,41.589792,2.668215,0,3.697142,2.976373,0,5.082918,15.181061,0,0,23.829794,0,0,15.606498
12,19.5017175038702,0,17.5190548168067,0.9334881,1.10990153055556,0,5.410239922521,23.193306,0,117.121361,13.780454,0.4786987,0,0,0,0,0,8.023434,35.25182,0,0,7.32082,5.712147,27.88246,1.89792,0,0,0,0,3.860892,10.228815,9.7410537,0,6.407195,18.176959,0,0
13,4.429431,16.283039,17.6154770285714,0.608224166666667,5.596211,0,0,0,30.726409,15.013929,0,5.179574,0,12.607596,2.24434302857143,33.72759,0,6.409686,9.153529,0,0,0,22.63784,109.0639,0,38.731186,0,89.167298,0,2.152244,0,0,30.655417,31.708737,71.776329,0,0
14,3.688373,21.277726,1.11705262857143,21.3344725730159,55.545267,0,1.63979208333333,0,4.407254,12.70665,40.132658,7.810232,5.952872,35.80482,0,4.828666,0,0,0,0,9.000001,0,0,0,238.3375,16,3.231212,0,46.251058,0,0,9.029688,0,0,62.873583,5.743344,0
15,10.692436,0,0,1.93665725714286,30.56638,0,0.879276027777778,0,0,0,2.372813,0,5.951271,26.279821,9.047563,0.552389257142857,0,3.0355,0,0,0,0,4.174558,0,0,0,0,0,1.857793,0,0,14.315495,6.865216,0,0,0,0
16,23.381663,0,0,0,0,0,0.503000611111111,0,0,0,0,0,3.052032,17.084914,16.003809,0,0,0,0,0,0,0,0,0,0,9.249804,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.435393,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52047,0,0,0,0,0,0,0,0
18,1.20636134285714,0.392864333333333,0.424315555555556,51.3940679166667,2.11846745396825,10.08472,0,0,0,0,0,0,0,0,16.88232,0,20.59167,1.907671,12.445907,0,0,8.144775,0,0,0,0,0,0,0,11.059311,0,0,0,0,0,5.642401,0
19,1.00308332352941,3.349745,34.601406,26.5579533235294,1.96131377142857,4.944888,23.97519,0,92.324701,16.52924,0,42.22293,3.73821570606909,54.887558,72.28616,43.74124,63.43556,21.239955,0,0,16.078063,0,14.51689,17.16764,64.01367,10.99539,21.695135,0,4.210654,33.37447,20.38658,0,0,0,86.11518,14.345413,17.454893
20,11.9366834722222,0,66.312397,0,0,120.014974,95.641179,34.331311,40.311324,0,21.62208,29.5406451388889,87.645516,77.93513,20.4077,99.712072,66.986973,5.711321,31.822387,7.551866,22.692741,41.823973,40.893723,16.84578,80.100419,21.35486,19.774319,144.182906,28.421143,61.746875,94.473148,19.7567,4.435762,86.024954,17.280921,31.227878,23.390897
21,13.5630716111111,0,21.01719,53.9601575,10.5026516388889,190.278361305556,25.215383,111.956363,97.160444,94.063037,115.331921,101.082924,86.898934,21.459685,4.878417,152.590064,146.392933,75.710072,68.347276,36.40771,58.232942,19.835259,56.362408,134.264539,78.315406,122.492873,68.119819,127.397951,49.946702,149.743483,185.653034,163.758351,0,127.015909,50.032995,36.95025,42.915519
22,60.530615,0,0,129.391408916667,100.661973,168.16944,41.0531032777778,9.93235966666667,34.530402,67.52739,21.56303,75.491913,110.474245,93.06865,50.527377,99.683483,76.775338,82.462383,66.038109,58.703011,109.493921,57.278853,17.182633,88.566303,92.5527,65.497296,0,79.866354,75.337416,103.141468,66.073856,131.883786,95.306008,129.577813,126.249913,50.362413,47.658934
23,7.966792,13.2582254190476,23.82970425,7.32869866666667,71.94587375,168.82568,33.663471,45.577389,59.82047,84.486701,19.1605481134921,179.656055805556,92.695213,56.246268,15.62352,74.734306,96.282224,99.802894,65.101221,24.578671,129.730438,59.498613,24.328326,62.694098,58.889979,49.68234,30.847523,184.383001,40.746002,14.664217,116.236771,42.031325,3.780343,70.569867,110.866221,94.545203,81.065765
24,33.873967,8.028279,143.767803,210.054411,0,82.592229,32.28641,3.227453,7.98361389444444,61.384304,12.308822,76.555101,116.903723,117.62878,20.67636,74.118589,140.59775,32.769104,44.892868,7.3678392,62.326869,11.863792,64.167556,95.740498,73.947415,35.794868,163.307843,133.402067,37.214117,67.735882,60.43264,70.983297,65.373496,27.584379,130.899089,87.027997,47.297593
25,0,9.64464910294118,37.664476,52.5246511666667,0,29.618963,57.3129423529412,6.029239,0,29.618629,48.5607393529412,36.025257,0,39.02045,1.400726,28.219344,56.6454518,3.624499,17.673913,29.569073,34.3653668,8.957903,33.139575,70.776183,87.906334,68.669739,13.59125,19.570131,5.096763,1.497434,46.123212,42.626477,40.452389,36.737686,55.779361,91.263258,31.99918
26,1.4159965,5.213618,12.4934875,21.419955,0,46.0603717571429,1.66521266666667,4.600139,21.067986,15.35735525,1.21038,0,5.67216725714286,0,0,0,7.16047027777778,2.79995,44.57143,18.05025,4.339702,6.271465,0,0,19.40758,0,0,0,0,0,0,34.676464,14.093446,4.617421,7.848765,20.162481,25.892245
27,0,10.9959998333333,17.51467,0,12.9213905428571,12.4781,91.367053,8.066832,9.932143,4.43448154285714,13.222074,16.4333042777778,0,0,0,14.0460664527778,7.048973,6.867734,0,0.8278403,11.942414,0,0,0,0,16.527225,0,0,0,5.116123,0,0,7.324602,0,5.502655,0,26.163215
28,0,0,0,2.38834702777777,4.510866,2.443017,0.082942,2.935334,93.111374,0,0,0,0,0,2.985912,15.8816326944444,15.449133,0,0,0,0,3.589596,0,0,0,0,0,0,0,0,40.65723,18.756227,0,0,6.087866,0,118.90199
29,0,0,0,0,0,1.39692436111111,0,0,0,0,0,0,0.0850776,0,18.1885976,0,7.982624,5.749821,0,0,0,0,0,0,0,0,45.03501,0,0,0,0,0,0,0,10.33563,2.776688,2.977716
30,0,0.616537876190476,0.381246111111111,0.613479722222222,0,0,0,0,0,0,13.72486,0,0,0,43.9296185428571,0,0,0,0,0,0,0,0,32.406725,0,8.736572,0,0,0,0,0,0,4.771679,0,0,0,0
