T2,MODIS HAIN ET
Jul 2000,58.5
Jul 2001,27.2
Jul 2002,33.0
Jul 2003,104.0
Jul 2004,76.0
Jul 2005,87.0
Jul 2006,75.2
Jul 2007,92.2
Jul 2008,100.9
Jul 2009,62.7
Jul 2010,75.6
Jul 2011,57.5
Jul 2012,89.7
Jul 2013,28.8
Jul 2014,67.5
