Time,precipitation
1-10 Jan 1981,2.13822
11-20 Jan 1981,2.14324
21-31 Jan 1981,1.607618
1-10 Feb 1981,1.641363
11-20 Feb 1981,2.59666
21-28 Feb 1981,1.617337
1-10 Mar 1981,18.99117
11-20 Mar 1981,22.77787
21-31 Mar 1981,36.79829
1-10 Apr 1981,6.140652
11-20 Apr 1981,15.38003
21-30 Apr 1981,20.65951
1-10 May 1981,3.231265
11-20 May 1981,6.842676
21-31 May 1981,2.446512
1-10 Jun 1981,0.1719821
11-20 Jun 1981,0.0
21-30 Jun 1981,1.43587
1-10 Jul 1981,67.85119
11-20 Jul 1981,51.78019
21-31 Jul 1981,50.18936
1-10 Aug 1981,52.08495
11-20 Aug 1981,70.40761
21-31 Aug 1981,62.49598
1-10 Sep 1981,9.587821
11-20 Sep 1981,11.05698
21-30 Sep 1981,2.725508
1-10 Oct 1981,4.197814
11-20 Oct 1981,1.614246
21-31 Oct 1981,1.99536
1-10 Nov 1981,2.393513
11-20 Nov 1981,2.576117
21-30 Nov 1981,2.500975
1-10 Dec 1981,1.23911
11-20 Dec 1981,1.314119
21-31 Dec 1981,3.12201
1-10 Jan 1982,15.00385
11-20 Jan 1982,13.65231
21-31 Jan 1982,1.847653
1-10 Feb 1982,11.97512
11-20 Feb 1982,12.17514
21-28 Feb 1982,9.553251
1-10 Mar 1982,23.12957
11-20 Mar 1982,9.046434
21-31 Mar 1982,29.68618
1-10 Apr 1982,22.46208
11-20 Apr 1982,25.00619
21-30 Apr 1982,8.295331
1-10 May 1982,15.63057
11-20 May 1982,38.5667
21-31 May 1982,10.89299
1-10 Jun 1982,0.2784608
11-20 Jun 1982,0.0
21-30 Jun 1982,1.810498
1-10 Jul 1982,6.769925
11-20 Jul 1982,10.05252
21-31 Jul 1982,36.68505
1-10 Aug 1982,23.28334
11-20 Aug 1982,73.86884
21-31 Aug 1982,38.84345
1-10 Sep 1982,16.73209
11-20 Sep 1982,3.199264
21-30 Sep 1982,4.766144
1-10 Oct 1982,8.542516
11-20 Oct 1982,6.521093
21-31 Oct 1982,1.582056
1-10 Nov 1982,7.696322
11-20 Nov 1982,5.517838
21-30 Nov 1982,5.289135
1-10 Dec 1982,1.285111
11-20 Dec 1982,2.110594
21-31 Dec 1982,2.152109
1-10 Jan 1983,2.826426
11-20 Jan 1983,4.109883
21-31 Jan 1983,6.9416
1-10 Feb 1983,9.874355
11-20 Feb 1983,6.728537
21-28 Feb 1983,4.95009
1-10 Mar 1983,6.206127
11-20 Mar 1983,3.613999
21-31 Mar 1983,16.36226
1-10 Apr 1983,17.07796
11-20 Apr 1983,32.58022
21-30 Apr 1983,25.70105
1-10 May 1983,36.57241
11-20 May 1983,69.04778
21-31 May 1983,38.00697
1-10 Jun 1983,1.45782
11-20 Jun 1983,0.0
21-30 Jun 1983,2.002274
1-10 Jul 1983,6.275158
11-20 Jul 1983,11.92497
21-31 Jul 1983,73.71648
1-10 Aug 1983,10.84343
11-20 Aug 1983,27.01291
21-31 Aug 1983,35.32471
1-10 Sep 1983,7.128867
11-20 Sep 1983,8.027122
21-30 Sep 1983,3.515681
1-10 Oct 1983,2.800073
11-20 Oct 1983,2.467323
21-31 Oct 1983,2.55421
1-10 Nov 1983,3.387361
11-20 Nov 1983,5.301723
21-30 Nov 1983,3.493376
1-10 Dec 1983,1.466392
11-20 Dec 1983,1.272297
21-31 Dec 1983,2.311419
1-10 Jan 1984,3.717484
11-20 Jan 1984,4.078321
21-31 Jan 1984,4.963378
1-10 Feb 1984,2.47489
11-20 Feb 1984,2.434827
21-29 Feb 1984,5.892039
1-10 Mar 1984,11.12398
11-20 Mar 1984,23.08285
21-31 Mar 1984,4.183105
1-10 Apr 1984,5.089453
11-20 Apr 1984,19.21385
21-30 Apr 1984,4.765757
1-10 May 1984,11.09382
11-20 May 1984,37.94783
21-31 May 1984,14.83395
1-10 Jun 1984,0.8007821
11-20 Jun 1984,0.0
21-30 Jun 1984,3.127681
1-10 Jul 1984,17.14501
11-20 Jul 1984,12.94144
21-31 Jul 1984,25.64141
1-10 Aug 1984,31.78214
11-20 Aug 1984,11.37117
21-31 Aug 1984,8.726766
1-10 Sep 1984,17.00072
11-20 Sep 1984,11.69825
21-30 Sep 1984,4.400591
1-10 Oct 1984,1.578212
11-20 Oct 1984,1.613154
21-31 Oct 1984,2.03389
1-10 Nov 1984,4.890875
11-20 Nov 1984,5.907669
21-30 Nov 1984,4.585606
1-10 Dec 1984,6.270541
11-20 Dec 1984,5.677418
21-31 Dec 1984,3.447761
1-10 Jan 1985,4.721421
11-20 Jan 1985,5.353183
21-31 Jan 1985,8.000035
1-10 Feb 1985,5.690431
11-20 Feb 1985,5.743508
21-28 Feb 1985,3.506359
1-10 Mar 1985,15.15448
11-20 Mar 1985,5.494743
21-31 Mar 1985,19.04672
1-10 Apr 1985,52.89214
11-20 Apr 1985,27.87552
21-30 Apr 1985,60.53154
1-10 May 1985,33.16914
11-20 May 1985,6.176821
21-31 May 1985,7.225516
1-10 Jun 1985,0.3323999
11-20 Jun 1985,0.0
21-30 Jun 1985,2.269901
1-10 Jul 1985,28.19491
11-20 Jul 1985,17.83472
21-31 Jul 1985,14.70747
1-10 Aug 1985,23.68093
11-20 Aug 1985,10.89301
21-31 Aug 1985,76.32562
1-10 Sep 1985,24.262
11-20 Sep 1985,6.973736
21-30 Sep 1985,2.998042
1-10 Oct 1985,2.055483
11-20 Oct 1985,1.652667
21-31 Oct 1985,2.350651
1-10 Nov 1985,2.498218
11-20 Nov 1985,2.775088
21-30 Nov 1985,2.321961
1-10 Dec 1985,3.031269
11-20 Dec 1985,1.676812
21-31 Dec 1985,3.105355
1-10 Jan 1986,4.763896
11-20 Jan 1986,4.984115
21-31 Jan 1986,6.299158
1-10 Feb 1986,7.442244
11-20 Feb 1986,8.992435
21-28 Feb 1986,5.9907
1-10 Mar 1986,6.744068
11-20 Mar 1986,5.056326
21-31 Mar 1986,11.73569
1-10 Apr 1986,40.56233
11-20 Apr 1986,47.03262
21-30 Apr 1986,27.2827
1-10 May 1986,5.019645
11-20 May 1986,48.36318
21-31 May 1986,8.91564
1-10 Jun 1986,0.3705668
11-20 Jun 1986,0.0
21-30 Jun 1986,4.954295
1-10 Jul 1986,22.72658
11-20 Jul 1986,20.403
21-31 Jul 1986,62.42984
