Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.488235294117647,0,0,0.402857142857143,0,0,0.488235294117647,0.488235294117647,0,0,0,0,0,0,16.6,0,0.402857142857143,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.394117647058824,0.394117647058824,0,13.4,0,0.394117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.551515151515152,0.551515151515152,0,0.551515151515152,0,0,0.551515151515152,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1.03529411764706,1.03529411764706,0,0,0,23.1,0,1.03529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0
7,0,0,4.17058823529412,6.40487394957983,85.6,0,37.9,4.17058823529412,0,16,0,2.23428571428571,0,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,38.9,0,0,0,0,20.1
8,7.84857142857142,0,12.1457142857143,66.4,4.29714285714285,16.3,67.3,0,0,18.7,0,32.5,0,0,0,0,0,0,28.2,0,0,0,33,48.1,0,0,0,16.3,15.1,0,0,53,13.9,0,16.3,0,0
9,14.6,0,8.64857142857143,0,38.4,27,54.7,16,0,33.1,14.6,8.64857142857143,0,87.4,0,17.1,0,0,16,44.3,0,67.1,0,37.1,35.9,0,17.1,0,0,18.8,0,13.3,0,0,0,0,0
10,15.6142857142857,0,14.9205882352941,28.9,27.2,17.1,8,37.1,12.6,12.5,19.7,8.42058823529411,16.9348739495798,11,71.4,0,0,43.9,10.6,31.1,0,63.8,0,18.3,16.3,21.3,15.5,15,6.9,15.4,4.4,17.3,0,16.1,0,16.2,13.1
