Time,NDVI
Jul 1981,0.5724517
Jul 1982,0.1379355
Jul 1983,0.160371
Jul 1984,0.5277742
Jul 1985,0.3457097
Jul 1986,0.6510162
Jul 1987,0.1449032
Jul 1988,0.2322661
Jul 1989,0.4140403
Jul 1990,0.5557742
Jul 1991,0.5885968
Jul 1992,0.2341048
Jul 1993,0.1937097
Jul 1994,0.3785887
Jul 1995,0.2966048
Jul 1996,0.6039194
Jul 1997,0.609484
Jul 1998,0.476879
Jul 1999,0.4835242
Jul 2000,0.3199758
Jul 2001,0.6237097
Jul 2002,0.5643226
Jul 2003,0.5200484
Jul 2004,0.4688872
Jul 2005,0.5205967
Jul 2006,0.4985081
