"","1","2","3"
"1981",24,43,75
"1982",38,35,75
"1983",43,34,75
"1984",43,43,75
"1985",50,50,75
"1986",70,50,75
"1987",57,32,75
"1988",67,44,75
"1989",63,50,75
"1990",32,44,75
"1991",62,50,75
"1992",28,43,75
"1993",69,50,75
"1994",66,50,75
"1995",17,37,75
"1996",75,50,75
"1997",69,50,75
"1998",69,50,75
"1999",42,50,75
"2000",46,50,75
"2001",67,50,75
"2002",60,50,75
"2003",53,50,75
"2004",56,50,75
"2005",55,50,75
"2006",42,50,75
"2007",51,45,75
"2008",68,43,75
"2009",37,47,75
"2010",67,50,75
"2011",50,50,75
"2012",46,50,75
"2013",50,50,75
"2014",57,50,75
"2015",49,47,75
"2016",50,50,75
"2017",42,50,75
"2018",75,50,75
"2019",75,50,75
"2020",63.6410256410256,50,75
