Time,NDVI
Jul 1981,0.4291936
Jul 1982,0.1241774
Jul 1983,0.2476532
Jul 1984,0.3276129
Jul 1985,0.2338226
Jul 1986,0.1907984
Jul 1987,0.2189032
Jul 1988,0.3097581
Jul 1989,0.3107581
Jul 1990,0.3535645
Jul 1991,0.2846048
Jul 1992,0.1718629
Jul 1993,0.2048871
Jul 1994,0.09529839
Jul 1995,0.1940645
Jul 1996,0.4060323
Jul 1997,0.3031936
Jul 1998,0.2426532
Jul 1999,0.2703629
Jul 2000,0.2994194
Jul 2001,0.2128468
Jul 2002,0.1868629
Jul 2003,0.1671774
Jul 2004,0.1927178
Jul 2005,0.2605887
Jul 2006,0.2430323
