Time,NDVI
Oct 1981,0.49225
Oct 1982,0.4511936
Oct 1983,0.2681049
Oct 1984,0.2947097
Oct 1985,0.3587903
Oct 1986,0.4946129
Oct 1987,0.3752097
Oct 1988,0.4736936
Oct 1989,0.3438388
Oct 1990,0.4334839
Oct 1991,0.4421532
Oct 1992,0.5489032
Oct 1993,0.4258629
Oct 1994,0.5826613
Oct 1995,0.4516371
Oct 1996,0.4428871
Oct 1997,0.3424274
Oct 1998,0.511629
Oct 1999,0.5440807
Oct 2000,0.538242
Oct 2001,0.4564274
Oct 2002,0.4804274
Oct 2003,0.4200323
Oct 2004,0.3550242
Oct 2005,0.3724839
Oct 2006,0.4440162
