Time,NDVI
Oct 1981,0.6551452
Oct 1982,0.6754436
Oct 1983,0.5661855
Oct 1984,0.5531129
Oct 1985,0.6091533
Oct 1986,0.627492
Oct 1987,0.5352743
Oct 1988,0.6362258
Oct 1989,0.6290968
Oct 1990,0.6736614
Oct 1991,0.6230646
Oct 1992,0.6300645
Oct 1993,0.5234355
Oct 1994,0.6565726
Oct 1995,0.5753871
Oct 1996,0.4739355
Oct 1997,0.4694839
Oct 1998,0.59575
Oct 1999,0.5955807
Oct 2000,0.5261694
Oct 2001,0.5810404
Oct 2002,0.5800645
Oct 2003,0.6180726
Oct 2004,0.5918952
Oct 2005,0.6056936
Oct 2006,0.579863
