Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0117647058823529,0,0,0,0,0,0.0117647058823529,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.0264705882352941,0,0,0,0,0.0264705882352941,0,0,0,0,0.0264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0
7,0,0,3.12058823529412,4.9463025210084,18.9,0,0,3.12058823529412,0,0,26.7,1.82571428571428,0,29.4,0,0,0,0,0,17.7,0,0,0,37.2,0,0,0,0,0,0,15.4,24.7,0,0,0,0,0
8,3.80571428571429,22.9,8.16857142857143,28.3,4.36285714285714,0,13.1,0,17.1,0,0,0,17.1,0,35.3,0,0,0,0,0,0,0,23,13.1,0,0,26.9,34.9,12.1,0,0,28,0,0,0,0,14.1
9,0,0,3.96857142857143,0,0,0,42,0,0,0,0,3.96857142857143,13.1,69.9,0,0,0,0,14.9,28.4,14.9,0,17.1,0,22.1,0,23.8,0,0,0,0,0,18.1,0,0,0,0
10,3.78,0,3.52647058823529,8,7.2,13.3,3,4.9,15.8,3.4,15.8,3.52647058823529,7.3064705882353,5.3,20.6,0,0,51.5,0,13.2,0,18.2,0,12.4,10.8,7.2,7.2,6,5,0,0,3.6,2.4,3,0,5.7,8.7
11,11.6,9.6,0,25.8,18.6454545454545,12.9,14,0,3.9,5.9,9.96767676767676,3.5,21.5,12.9,4.7,10.9454545454545,13.4,25.5,0,3.9,3.9,15.1,11.6454545454545,4.8,6,12.1,4.2,19.4,2.5,19.6,17.9,7.8,4.4,10.9,2.9,4.1,12.9
