Time,NDVI
Jul 1981,0.3002581
Jul 1982,0.1812742
Jul 1983,0.2550806
Jul 1984,0.3580323
Jul 1985,0.3160645
Jul 1986,0.4325806
Jul 1987,0.2834194
Jul 1988,0.2357581
Jul 1989,0.2692581
Jul 1990,0.308629
Jul 1991,0.2537742
Jul 1992,0.3002097
Jul 1993,0.3503549
Jul 1994,0.2504839
Jul 1995,0.2189355
Jul 1996,0.3529839
Jul 1997,0.3731291
Jul 1998,0.2157581
Jul 1999,0.1789677
Jul 2000,0.2444516
Jul 2001,0.2865807
Jul 2002,0.2192258
Jul 2003,0.1846936
Jul 2004,0.2100323
Jul 2005,0.292129
Jul 2006,0.2688226
