Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0193548387096774,0.0193548387096774,0.0193548387096774,0,0,0,0.0405669599217986,0.0405669599217986,0,0.0405669599217986,0,0,0.0212121212121212,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0.7,0,0
6,2.45555555555556,22.1,3.4202614379085,3.4202614379085,2.45555555555556,16.4,2.45555555555556,2.45555555555556,2.45555555555556,0.964705882352942,2.45555555555556,2.45555555555556,2.45555555555556,0,2.45555555555556,2.45555555555556,2.45555555555556,0,2.45555555555556,2.45555555555556,18.8555555555556,0,2.45555555555556,2.45555555555556,2.45555555555556,0,2.45555555555556,2.45555555555556,2.45555555555556,0,2.45555555555556,2.45555555555556,2.45555555555556,0,2.45555555555556,2.45555555555556,2.45555555555556
7,0,18.4,3.79117647058824,5.63403361344538,22.6,0,0,3.79117647058824,0,0,0,1.84285714285714,0,26.7,41.1,0,0,0,0,14.3,0,0,0,23.4,0,0,10.1,0,0,0,0,26.7,0,0,10.1,0,0
8,6.28857142857143,27.9,12.2914285714286,27.9,6.00285714285714,0,16.7,0,16.7,15.9,37.4,0,16.7,0,14.8,0,0,0,15.9,0,0,0,49.1,45.2,0,0,0,0,13.8,0,0,34.2,26.6,23.1,0,14.8,33.5
9,0,0,30.8,0,0,0,37.6,22.5,0,0,22.6,7.4,0,73,0,12.6,0,11,48.6,71.5,0,0,11,12.6,18.4,0,27.6,11.8,0,50.3,25.2,0,44.7,0,0,0,47.6
10,9.45714285714286,0,20.9205882352941,29.7,27.7,27.2,11.5,17.8,35.6,12.7,39.2,8.72058823529411,18.177731092437,29.3,56.2,0,0,80,0,24.9,0,32.8,0,22.1,18.9,7.7,8.5,22.7,12.9,13.3,7.9,17.1,0,14.2,0,25.8,19.6
11,47.7,16.3,11.1,29.3,22.4393939393939,45.3,26.1,5.3,0,9.2,22.9866161616162,4.7,49.2,31.7,8.8,33.539393939394,14.2,49.9,0,7.9,28.3,41.9,32.339393939394,23.9,19.3,17.6,7.6,50.8,4.3,48,42.2,14.5,0,33.3,5.5,8.8,36.5
