Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.263539944444444,0,0.105203050793651,0.0568165459459459,0,0,0.126835300793651,0.126835300793651,0,0,0,0,0,0,0,1.945084,11.370594,0,0.213910722222222,0,0,0,0,0,0,0,0,2.565413,0,0,0.2190562,0,0,0,0,0,0
2,0.232623271471471,0.0243596189189189,0.0232032444444444,0,0,0,0,0,0,2.710234,0,0,0,0.9013059,0,5.038307,0,0,0,0,0,0,0,0,0.8353168,0,0,0,0,0,0,0,0,0,0,0,0
3,0.129075981746032,0,1.105692,0,0,0,0,0.0142491513513514,0.234942828078078,0.5272186,0.0453993428571429,0,0,0,1.906667,1.588977,0.0453993428571429,0,0,0,2.643807,0,0,0,0,0,0,0,2.953042,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.0673579459459459,0.0962991945945946,0,1.112185,0,0,0,0,0,2.4508852,0,0,0,0,0,0,0,0,0,0,0,0,2.492244,0,0,0,0,0,0,0,0
5,0.326929078151261,0.253999705882353,0.205621470588235,0.205430342857143,0,1.85354,0,0.334086405882353,0.132500970588235,0,0.349125361935045,0,14.09147,0,0,0,0,0,0,0,0,0,2.435653,0,0,0,0,0,0,0,0,5.478675,0,0,10.090867,0,4.9522195
6,0.1114753,1.114753,1.05417219466538,4.99245307142857,1.18965310833333,19.261471,0.1114753,0.803821818764479,0.1114753,0,0.1114753,6.6924003,4.5919709,1.735888,0.1114753,1.0167544,0.1114753,0,0.500805425714286,0.1114753,0.1114753,0,11.8667453,0.1114753,0.1114753,0,1.2414763,0.1114753,0.1114753,0,0.1114753,0.1114753,0.1114753,0,0.1114753,1.1752252,0.1114753
7,0,3.092963,0.515599088571429,0,31.9677620885714,0,0.0477556216216216,0.706894864864865,0,0,0,2.3988092,0,12.796942,3.917061,0.515599088571429,0,0,0,13.207877,0,0,0,5.504266,0,0,3.9899611,0,0,0,0,19.900797,0,0,0,0,0
8,16.170958,9.930559,1.40067032432432,1.227874,29.9799964324324,0,17.52491,0,3.469517,2.227079,12.47797,0,32.442789,0,7.655522,0.162013054054054,0,0,10.865228,0,0,0,39.218643,22.082743,0,0,0,0,12.602597,0,4.43777,22.845746,7.671093,0,0,2.463341,13.92556
9,0.0958359444444444,0,5.91986877912913,0,6.4577228,0.686173648648649,18.766404,0,0,0.3782713,11.6688765833333,0,0,24.863744,1.1100266,0,7.456623,8.527365,7.592063,52.377689,0,0,0,0.5263182,13.835754,0,27.917994,6.657382,0,10.989635,0.6916738,0,4.812956,1.601018,0,0,0
10,69.5437440555556,1.963583,56.021144054054,0.336327756756757,29.624727,3.020153,3.46209644144144,2.71554817297297,8.833918,0,18.585979,0.314704162162162,18.2602143333333,19.549848,36.925325,6.319049,0,26.012174,0,0,0,3.854967,0,78.00085,57.12056,4.583335,7.067378,9.663269,0,0,15.46776,86.8227291,0,9.332942,0,11.0964843,3.961409
