"","1","2","3"
"1983",32,25,75
"1984",49.6,39,75
"1985",37.3,50,75
"1986",65.8857142857143,50,75
"1987",75,50,75
"1988",52.1,34.7,75
"1989",66.0412698412699,50,75
"1990",29.8,47.3,75
"1991",60.1,50,75
"1992",22.8,40.4,75
"1993",73.5,50,75
"1994",70.9,50,75
"1995",29.2,43.2,75
"1996",75,50,75
"1997",75,50,75
"1998",52.8,50,75
"1999",40.5,50,75
"2000",49.7,50,75
"2001",53.2,50,75
"2002",57.8,48.7,75
"2003",57.3,50,75
"2004",34.8,50,75
"2005",46.4,50,75
"2006",39.1,50,75
"2007",63.8,50,75
"2008",61.8,36.8,75
"2009",33.2,50,75
"2010",75,50,75
"2011",50,50,75
"2012",36.1,50,75
"2013",37.3,50,75
"2014",31,47.3,75
"2015",44.8,36.6,75
"2016",50,50,75
"2017",54.5,50,75
"2018",70.4,50,75
"2019",75,50,75
