Time,NDVI
Oct 1981,0.5748226
Oct 1982,0.6126935
Oct 1983,0.4873871
Oct 1984,0.4826291
Oct 1985,0.5108227
Oct 1986,0.4843388
Oct 1987,0.4689677
Oct 1988,0.5410484
Oct 1989,0.584242
Oct 1990,0.5947097
Oct 1991,0.597113
Oct 1992,0.5413872
Oct 1993,0.4962581
Oct 1994,0.5949678
Oct 1995,0.515242
Oct 1996,0.3735968
Oct 1997,0.3482258
Oct 1998,0.5232742
Oct 1999,0.5703226
Oct 2000,0.3929839
Oct 2001,0.4609517
Oct 2002,0.4881613
Oct 2003,0.5495484
Oct 2004,0.4968548
Oct 2005,0.5143387
Oct 2006,0.4925807
