"","1","2","3"
"1983",17.9969511333333,27.5103268,75
"1984",50,30.534098,32.385476
"1985",27.5030327222222,27.5030327222222,75
"1986",35.47937,50,75
"1987",57.7024559944444,10.6677752515873,30.7938632571429
"1988",61.257608,45.596748,75
"1989",23.4778062777778,30.26657,75
"1990",25,50,75
"1991",34.23445,50,75
"1992",5.201051,6.953694,54.619457
"1993",26.2856620555556,0,50
"1994",49.988453,50,75
"1995",28.696739,31.4139739303455,59.0504339303455
"1996",62.23797,37.23797,75
"1997",53.79234,49.548374,74.548374
"1998",28.090579,50,75
"1999",28.735306,41.106696,75
"2000",29.898206,36.627276,75
"2001",22.218786,47.218786,75
"2002",41.001696,42.668758,75
"2003",29.119064,50,75
"2004",20.970671,22.549701,54.38177
"2005",25,50,75
"2006",9.973277,25,75
"2007",26.373304,32.674636,75
"2008",53.932742,42.586621,75
"2009",57.941504,31.052503,71.050671
"2010",22.63966,7.909149,57.909149
"2011",55.729711,40.486353,75
"2012",28.545151,42.511328,75
"2013",5.639604,30.639604,75
"2014",25,50,73.709766
"2015",31.012231,25,75
"2016",29.534277,38.69221,75
"2017",19.405199,44.405199,75
"2018",48.32798,28.818679,74.541827
"2019",74.191724,34.30894,59.30894
