"","1","2","3"
"1983",31.1,25,73.3
"1984",14.6,25,75
"1985",11.6,25,75
"1986",61.1571428571429,50,75
"1987",65.2,50,75
"1988",26.1,37.1,75
"1989",52.8599206349206,41,75
"1990",26.7,41,75
"1991",47.6,48.1,75
"1992",16.5,35.4,75
"1993",56.7,43.2,75
"1994",57,50,75
"1995",8.3,33.3,75
"1996",73.5,48.5,75
"1997",68.2,50,73.7
"1998",41.9,34,75
"1999",37.6,50,75
"2000",36.4,50,75
"2001",51.6,50,75
"2002",38.2,30.6,71.2
"2003",55.8,50,75
"2004",31.5,47.4,72.4
"2005",31.1,50,75
"2006",43.4,50,75
"2007",62.6,50,75
"2008",70.3,49.3,75
"2009",35.3,50,75
"2010",68.3,50,75
"2011",50,50,75
"2012",38.2,50,75
"2013",36.5,50,75
"2014",30.5,46.2,75
"2015",25.9,33.4,75
"2016",43.1,50,75
"2017",35.1,50,75
"2018",68.5,50,75
"2019",72.2,50,75
