Time,precipitation
1-10 Jan 1981,0.6334331
11-20 Jan 1981,0.658237
21-31 Jan 1981,0.675328
1-10 Feb 1981,0.3446513
11-20 Feb 1981,0.5292081
21-28 Feb 1981,0.9147049
1-10 Mar 1981,4.706293
11-20 Mar 1981,16.033
21-31 Mar 1981,27.37594
1-10 Apr 1981,10.30089
11-20 Apr 1981,14.50852
21-30 Apr 1981,12.16104
1-10 May 1981,4.318358
11-20 May 1981,20.17753
21-31 May 1981,8.128507
1-10 Jun 1981,3.895742
11-20 Jun 1981,9.316618
21-30 Jun 1981,27.452
1-10 Jul 1981,92.64888
11-20 Jul 1981,83.38335
21-31 Jul 1981,60.99331
1-10 Aug 1981,52.85213
11-20 Aug 1981,69.73676
21-31 Aug 1981,67.28574
1-10 Sep 1981,10.16819
11-20 Sep 1981,15.95716
21-30 Sep 1981,9.769995
1-10 Oct 1981,9.397862
11-20 Oct 1981,1.843212
21-31 Oct 1981,2.085754
1-10 Nov 1981,2.577834
11-20 Nov 1981,2.302334
21-30 Nov 1981,3.437395
1-10 Dec 1981,0.9426671
11-20 Dec 1981,0.7748256
21-31 Dec 1981,0.8977922
1-10 Jan 1982,1.427357
11-20 Jan 1982,1.941696
21-31 Jan 1982,0.6547359
1-10 Feb 1982,0.6063716
11-20 Feb 1982,0.6858848
21-28 Feb 1982,1.207532
1-10 Mar 1982,9.582066
11-20 Mar 1982,3.268843
21-31 Mar 1982,3.489236
1-10 Apr 1982,20.48076
11-20 Apr 1982,10.60338
21-30 Apr 1982,9.273031
1-10 May 1982,15.43251
11-20 May 1982,8.740895
21-31 May 1982,6.974777
1-10 Jun 1982,13.63613
11-20 Jun 1982,16.87192
21-30 Jun 1982,17.08824
1-10 Jul 1982,29.4061
11-20 Jul 1982,26.00829
1-10 Aug 1982,38.26634
11-20 Aug 1982,69.85418
21-31 Aug 1982,45.50219
1-10 Sep 1982,11.81736
11-20 Sep 1982,5.463855
21-30 Sep 1982,11.09088
1-10 Oct 1982,16.76082
11-20 Oct 1982,8.579738
21-31 Oct 1982,3.338679
1-10 Nov 1982,9.170154
11-20 Nov 1982,3.323236
21-30 Nov 1982,6.75118
1-10 Dec 1982,1.337845
11-20 Dec 1982,0.6701541
21-31 Dec 1982,0.8766426
1-10 Jan 1983,0.7708258
11-20 Jan 1983,1.046148
21-31 Jan 1983,1.219366
1-10 Feb 1983,0.5927121
11-20 Feb 1983,0.7627701
21-28 Feb 1983,1.207532
1-10 Mar 1983,3.72764
11-20 Mar 1983,3.724582
21-31 Mar 1983,4.738885
1-10 Apr 1983,11.75586
11-20 Apr 1983,9.216141
21-30 Apr 1983,19.84692
1-10 May 1983,8.979948
11-20 May 1983,12.20095
21-31 May 1983,9.28389
1-10 Jun 1983,28.23604
11-20 Jun 1983,14.43044
21-30 Jun 1983,17.08824
1-10 Jul 1983,29.4061
11-20 Jul 1983,34.07222
21-31 Jul 1983,61.3978
1-10 Aug 1983,45.97241
11-20 Aug 1983,40.94873
21-31 Aug 1983,64.34465
1-10 Sep 1983,10.78692
11-20 Sep 1983,5.415822
21-30 Sep 1983,10.36679
1-10 Oct 1983,4.852498
11-20 Oct 1983,3.264471
21-31 Oct 1983,3.338679
1-10 Nov 1983,3.111177
11-20 Nov 1983,7.719646
21-30 Nov 1983,2.797565
1-10 Dec 1983,1.341058
11-20 Dec 1983,0.7360752
21-31 Dec 1983,0.8766426
1-10 Jan 1984,0.9689164
11-20 Jan 1984,1.036198
21-31 Jan 1984,1.233834
1-10 Feb 1984,0.4391828
11-20 Feb 1984,0.581014
21-29 Feb 1984,2.352411
1-10 Mar 1984,8.501347
11-20 Mar 1984,3.724582
21-31 Mar 1984,4.738885
1-10 Apr 1984,8.458971
11-20 Apr 1984,11.42623
21-30 Apr 1984,6.328489
1-10 May 1984,14.03563
11-20 May 1984,29.06962
21-31 May 1984,17.4354
1-10 Jun 1984,17.07935
11-20 Jun 1984,10.1316
21-30 Jun 1984,28.43372
1-10 Jul 1984,54.6582
11-20 Jul 1984,63.9535
21-31 Jul 1984,37.37992
1-10 Aug 1984,54.90198
11-20 Aug 1984,46.23
21-31 Aug 1984,26.26044
1-10 Sep 1984,16.12945
11-20 Sep 1984,17.50496
21-30 Sep 1984,10.36679
1-10 Oct 1984,4.30038
11-20 Oct 1984,3.269048
21-31 Oct 1984,3.338679
1-10 Nov 1984,3.048353
11-20 Nov 1984,3.323236
21-30 Nov 1984,2.207828
1-10 Dec 1984,1.342912
11-20 Dec 1984,0.7337209
21-31 Dec 1984,0.8766426
1-10 Jan 1985,0.9776827
11-20 Jan 1985,1.05581
21-31 Jan 1985,1.233834
1-10 Feb 1985,0.5927121
11-20 Feb 1985,0.7555568
21-28 Feb 1985,1.158109
1-10 Mar 1985,8.962965
11-20 Mar 1985,3.724582
21-31 Mar 1985,13.68112
1-10 Apr 1985,24.16447
11-20 Apr 1985,11.45989
21-30 Apr 1985,20.05285
1-10 May 1985,15.43251
11-20 May 1985,11.17769
21-31 May 1985,9.28389
1-10 Jun 1985,13.63613
11-20 Jun 1985,14.43044
21-30 Jun 1985,17.08824
1-10 Jul 1985,44.80385
11-20 Jul 1985,100.1295
21-31 Jul 1985,74.75693
1-10 Aug 1985,40.47282
11-20 Aug 1985,34.77355
21-31 Aug 1985,62.35995
1-10 Sep 1985,31.0905
11-20 Sep 1985,19.6349
21-30 Sep 1985,5.65842
1-10 Oct 1985,4.852498
11-20 Oct 1985,3.264471
21-31 Oct 1985,3.338679
1-10 Nov 1985,3.111177
11-20 Nov 1985,3.25613
21-30 Nov 1985,2.468802
1-10 Dec 1985,1.337845
11-20 Dec 1985,0.7337209
21-31 Dec 1985,0.8766426
1-10 Jan 1986,0.9776827
11-20 Jan 1986,1.046148
21-31 Jan 1986,1.219366
1-10 Feb 1986,0.5927121
11-20 Feb 1986,0.7627701
21-28 Feb 1986,0.8829492
1-10 Mar 1986,3.72764
11-20 Mar 1986,2.952655
21-31 Mar 1986,4.738885
1-10 Apr 1986,9.444201
11-20 Apr 1986,14.74666
21-30 Apr 1986,9.273031
1-10 May 1986,12.28668
11-20 May 1986,11.81294
21-31 May 1986,12.82719
1-10 Jun 1986,13.63613
11-20 Jun 1986,50.17635
21-30 Jun 1986,36.45942
1-10 Jul 1986,60.44155
11-20 Jul 1986,39.86071
21-31 Jul 1986,102.1396
1-10 Aug 1986,51.31132
11-20 Aug 1986,24.70714
21-31 Aug 1986,46.16912
1-10 Sep 1986,19.97352
11-20 Sep 1986,12.23467
21-30 Sep 1986,6.263597
1-10 Oct 1986,4.852498
11-20 Oct 1986,2.725184
21-31 Oct 1986,9.598256
1-10 Nov 1986,3.074876
11-20 Nov 1986,2.863487
21-30 Nov 1986,2.797565
1-10 Dec 1986,1.337845
11-20 Dec 1986,0.6517685
21-31 Dec 1986,0.8766426
1-10 Jan 1987,0.9682882
11-20 Jan 1987,1.05581
21-31 Jan 1987,1.209407
1-10 Feb 1987,0.5927121
11-20 Feb 1987,0.7184906
21-28 Feb 1987,1.19192
1-10 Mar 1987,3.732496
11-20 Mar 1987,3.729579
21-31 Mar 1987,4.738885
1-10 Apr 1987,8.466909
11-20 Apr 1987,9.216141
21-30 Apr 1987,6.297879
1-10 May 1987,8.990397
11-20 May 1987,24.53115
21-31 May 1987,37.83195
1-10 Jun 1987,34.77482
11-20 Jun 1987,27.98659
21-30 Jun 1987,10.36465
1-10 Jul 1987,45.91006
11-20 Jul 1987,33.05868
21-31 Jul 1987,37.02824
1-10 Aug 1987,53.96783
11-20 Aug 1987,74.12179
21-31 Aug 1987,56.00917
1-10 Sep 1987,14.10386
11-20 Sep 1987,8.328438
21-30 Sep 1987,6.216483
1-10 Oct 1987,10.92837
11-20 Oct 1987,3.269048
21-31 Oct 1987,3.338679
1-10 Nov 1987,2.797863
11-20 Nov 1987,3.323236
21-30 Nov 1987,2.797565
1-10 Dec 1987,1.337845
11-20 Dec 1987,0.7337209
21-31 Dec 1987,0.8800995
1-10 Jan 1988,0.9649235
11-20 Jan 1988,0.855024
21-31 Jan 1988,1.233834
1-10 Feb 1988,0.5927121
11-20 Feb 1988,1.88809
21-29 Feb 1988,1.24612
1-10 Mar 1988,3.72764
11-20 Mar 1988,3.729728
21-31 Mar 1988,4.738885
1-10 Apr 1988,8.466909
11-20 Apr 1988,14.79781
21-30 Apr 1988,9.273031
1-10 May 1988,8.979948
11-20 May 1988,8.740895
21-31 May 1988,9.28389
1-10 Jun 1988,17.28611
11-20 Jun 1988,14.43044
21-30 Jun 1988,17.08824
1-10 Jul 1988,60.46054
11-20 Jul 1988,104.1425
21-31 Jul 1988,131.7808
1-10 Aug 1988,71.50502
11-20 Aug 1988,66.7912
21-31 Aug 1988,63.65774
1-10 Sep 1988,14.91306
11-20 Sep 1988,40.51161
21-30 Sep 1988,14.2455
