Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0555555555555556,0.5,0.543790849673203,0.529084967320262,0.0555555555555556,0,0.0555555555555556,0.0702614379084968,0.0555555555555556,0.473529411764706,0.0555555555555556,0.0555555555555556,0.0702614379084968,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,16.1555555555556,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0.555555555555556,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.0555555555555556
7,0,0,29.55,4.88142857142858,0,0,0,2.85,0,0,0,2.03142857142857,0,28.2,17.5,0,0,0,0,0,17.5,0,0,44.4,0,0,0,0,0,0,17.5,16.2,0,0,0,0,0
8,5.35428571428571,0,9.24857142857143,40.2,3.89428571428572,0,0,0,0,0,29.8,0,0,0,21.9,0,0,0,0,0,0,22.8,37.2,24.5,0,0,0,45.4,0,0,0,37.2,24.6,0,0,0,40.1
9,0,0,6.09142857142857,0,0,0,28,15.7,0,0,0,6.09142857142857,0,73,0,0,19.2,0,19.2,50.9,25.1,0,0,0,19.2,0,30.9,0,0,20.7,0,0,16.9,22.9,0,0,0
10,7.8,0,6.59705882352941,13.5,10.6,19.8,0,7.5,37,5.2,27.9,6.59705882352941,14.3970588235294,20.9,39,0,0,101,0,18.8,0,43.1,0,19,10.8,21.6,14,7.9,10.6,0,6,11.7,5.2,10.7,0,19.8,15.7
