"","1","2","3"
"1983",39.4,32.9,75
"1984",36.4,43.4,75
"1985",40.5,45.1,75
"1986",54.6542857142857,50,75
"1987",61.2638888888889,48.0638888888889,71.5
"1988",27.5,35.2,75
"1989",48.5292857142857,37.4,75
"1990",20.5,45.5,75
"1991",51.7,43.5,75
"1992",25.6,42,75
"1993",51.4,39.3,75
"1994",52.7,50,75
"1995",21.5,38.3,75
"1996",69.7,44.7,69.8
"1997",75,50,75
"1998",40,40,75
"1999",41.5,48,75
"2000",39.6,50,75
"2001",51.3,50,75
"2002",49,38.4,75
"2003",47.5,50,75
"2004",29.2,46.1,71.1
"2005",44.2,45.4,75
"2006",42.9,50,75
"2007",57.8,50,75
"2008",48,45.7,75
"2009",38.6,50,75
"2010",50.3,46.8,75
"2011",49.2,49.2,75
"2012",41.7,50,75
"2013",40.5,50,75
"2014",26.8,42.8,75
"2015",13.2,25,75
"2016",41.6,50,75
"2017",38,50,75
"2018",62.2,50,75
"2019",63.1,43.6,75
