Time,NDVI
Oct 1981,0.5090646
Oct 1982,0.4227258
Oct 1983,0.4293226
Oct 1984,0.3249516
Oct 1985,0.3280484
Oct 1986,0.344129
Oct 1987,0.3738387
Oct 1988,0.3353548
Oct 1989,0.4227742
Oct 1990,0.3520162
Oct 1991,0.3079033
Oct 1992,0.4454516
Oct 1993,0.3950161
Oct 1994,0.5737903
Oct 1995,0.3753871
Oct 1996,0.3447581
Oct 1997,0.3573226
Oct 1998,0.4492581
Oct 1999,0.4173871
Oct 2000,0.4268065
Oct 2001,0.4666291
Oct 2002,0.3774678
Oct 2003,0.4203064
Oct 2004,0.3758226
Oct 2005,0.363629
Oct 2006,0.3717258
