"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Ayba","0.38","1","0.35","1","0.38","0.24",,"0.47"
"Aynalem","0.11","1","0.22","1","0.11","0.49",,"0.59"
"Bala","0.59","1","1","1","0.59","0.43",,"0.69"
"Balarab","1","1","1","1","1","0.86",,"0.56"
"Bamba","0.41","1","1","1","0.41","0.57",,"0.25"
"BarkaAdiswha","0.08","1","1","1","0.08","0.51",,"0.59"
"Begasheka","1","1","1","1","1","0.84",,"0.5"
"Berlay","1","1","1","1","1","0.92",,"0.53"
"Betgebez","0.51","1","1","1","0.51","0.54",,"0.5"
"Bethans","1","1","1","1","1","0.89",,"0.78"
"BilbWuha","1","1","1","1","1","0.95",,"0.38"
"Birkutea","0.14","1","1","1","0.14","0.86",,"0.47"
"Boneya","1","1","1","1","1","0.7",,"0.44"
"Burkoche","0.49","1","1","1","0.49","0.81",,"0.56"
"Cheli","0.3","1","1","1","0.3","0.65",,"0.25"
"Darubekeda","0.19","1","1","1","0.19","0.51",,"0.5"
"Deberkerbye","1","1","1","1","1","0.7",,"0.53"
"DeberAbaJale","0.24","1","1","1","0.24","0.84",,"0.59"
"DebrAbay","1","1","1","1","1","0.68",,"0.53"
"DebreAliays","1","1","1","1","1","0.81",,"0.53"
"Debrebirhan","0.14","1","1","1","0.14","0.46",,"0.59"
"Debrebrhan","0.08","1","0.19","1","0.08","0.57",,"0.47"
"DebreGenet","1","1","1","1","1","0.95",,"0.53"
"DebreGenetA","1","1","1","1","1","0.68",,"0.78"
"DebreGenetK","0.3","1","1","1","0.3","0.92",,"0.5"
"DebreGeorgis","1","1","1","0.32","1","0.86",,"0.53"
"DebreKidusan","1","1","1","1","1","0.65",,"0.53"
"Debremawie","1","1","1","1","1","0.76",,"0.53"
"Debreselam","0.16","1","1","1","0.16","0.49",,"0.59"
"Debrinetseb","1","1","1","1","1","0.84",,"0.5"
"Dekera","0.27","1","1","1","0.27","0.51",,"0.5"
"DembezaAmbaLay","1","1","1","1","1","0.89",,"0.53"
"Derit","1","1","1","1","1","0.84",,"0.22"
"Derita","1","1","1","1","1","0.97",,"0.47"
"Dinkashena","0.22","1","1","1","0.22","0.62",,"0.44"
"Ebo","0.49","1","0.32","1","0.49","0.57",,"0.47"
"Edagaarbi","0.51","1","1","1","0.51","0.65",,"0.59"
"EmbaAhfrom","0.46","1","1","1","0.46","0.59",,"0.69"
"EmbachekoGunaguna","1","1","1","1","1","0.89",,"0.59"
"EndaBagerima","1","1","1","1","1","0.89",,"0.78"
"Endabano","0.27","1","1","1","0.27","0.92",,"0.62"
"Endachiwa","1","1","1","1","1","0.68",,"0.69"
"EndaFelasi","0.35","1","1","1","0.35","0.78",,"0.62"
"Endagahamus","0.35","1","1","1","0.35","0.76",,"0.69"
"Endamariam","0.49","1","1","1","0.49","0.51",,"0.5"
"Erba","0.43","1","1","1","0.43","0.49",,"0.75"
"Esiret","0.3","1","1","1","0.3","0.57",,"0.25"
"Estifanos","0.14","1","1","1","0.14","0.73",,"0.47"
"Fala","0.22","1","1","1","0.22","0.3",,"0.66"
"Felegehiwot","1","1","1","1","1","0.89",,"0.53"
"FelegeWayane","0.08","1","0.57","1","0.08","0.46",,"0.59"
"FikreAlem","0.38","1","1","0.41","0.38","0.43",,"0.38"
"Filatako","1","1","1","1","1","0.89",,"0.22"
"Gebsit","0.35","1","1","1","0.35","0.7",,"0.44"
"Gedayasu","0.35","1","1","1","0.35","0.78",,"0.47"
"GelaMatebiya","1","1","1","1","1","0.84",,"0.59"
"Gendebta","1","1","1","1","1","0.59",,"0.69"
"Geneti","0.35","1","0.43","1","0.35","0.51",,"0.47"
"Genfel","0.14","1","0.3","1","0.14","0.41",,"0.59"
"Gera","0.3","1","1","1","0.3","0.73",,"0.5"
"Gerjale","0.65","1","1","0.65","0.65","0.49",,"0.59"
"GetskiMilesiley","0.35","1","1","1","0.35","1",,"0.44"
"Gijet","0.32","1","1","1","0.32","0.73",,"0.44"
"Ginaza","1","1","1","1","1","0.76",,"0.62"
"Golgolemalee","0.08","1","1","1","0.08","0.62",,"0.59"
"Goshedur","1","1","1","1","1","0.78",,"0.53"
"Goza","1","1","1","1","1","0.92",,"0.38"
"Grwre","0.22","1","1","1","0.22","0.92",,"0.5"
"GuemseAgamet","0.05","1","0.51","1","0.05","0.43",,"0.62"
"Guroro","1","1","1","1","1","0.78",,"0.5"
"Guya","1","1","1","1","1","0.73",,"0.5"
"Habees","0.08","1","1","1","0.08","0.59",,"0.59"
"Hadashtekli","0.35","1","1","1","0.35","0.78",,"0.44"
"HadeAlga","0.32","0.84","0.41","0.76","0.32","0.62",,"0.75"
"HadnetK","0.11","1","0.32","0.3","0.11","0.24",,"0.31"
"HadnetS","0.03","1","1","1","0.03","0.51",,"0.62"
"HadushAdi","0.05","1","0.35","1","0.05","0.49",,"0.62"
"HadushHiwet","0.22","1","1","1","0.22","0.3",,"0.62"
"HagereGenet","1","1","1","1","1","0.78",,"0.53"
"HagereSelamE","1","1","1","1","1","0.84",,"0.53"
"HagereSelamW","0.32","1","1","0.24","0.32","0.41",,"0.31"
"Hangoda","0.03","1","1","1","0.03","0.51",,"0.62"
"Hareko","0.41","1","1","1","0.41","0.7",,"0.38"
"Hawelti","0.35","0.46","0.38","1","0.35","0.62",,"0.47"
"Hayelom","0.11","1","1","1","0.11","0.57",,"0.59"
"Hintsa","0.35","1","1","1","0.35","0.7",,"0.25"
"HintsaWaza","0.35","1","1","1","0.35","0.68",,"0.25"
"HizbaTeklehymanot","0.32","1","0.35","1","0.32","0.35",,"0.47"
"ImbaRufael","0.3","1","1","1","0.3","0.68",,"0.5"
"Jijqe","0.24","1","1","1","0.24","0.68",,"0.5"
"JimanDeregeha","1","1","1","1","1","0.86",,"0.59"
"Jira","1","1","1","1","1","0.73",,"0.44"
"kabe","1","1","1","1","1","0.92",,"0.62"
"Karima","1","1","1","1","1","0.73",,"0.47"
"Keregna","1","1","1","1","1","0.84",,"0.62"
"Kihen","0.11","1","1","0.22","0.11","0.32",,"0.31"
"Kita","1","1","1","1","1","0.73",,"0.62"
"Korme","0.65","1","0.43","1","0.65","0.49",,"0.59"
"Ksadacki","1","1","1","1","1","0.95",,"0.56"
"Kudo","0.46","1","1","1","0.46","0.59",,"0.69"
"Kuluferha","1","1","1","1","1","0.73",,"0.53"
"KuluGizeLemlem","0.59","1","1","1","0.59","0.62",,"0.69"
"LaelayDayu","0.65","1","1","1","0.65","0.59",,"0.69"
"Laelayhahaile","0.46","1","1","1","0.46","0.35",,"0.69"
"LaelayMegariaTsemri","0.49","1","1","1","0.49","0.27",,"0.5"
"Lalaylogomti","1","1","1","1","1","0.84",,"0.69"
"Ledy","1","1","1","1","1","0.97",,"0.44"
"Lemlem","0.27","1","1","1","0.27","0.68",,"0.5"
"LemlemArena","0.41","1","1","1","0.41","0.7",,"0.38"
"Libo ","1","1","1","1","1","0.89",,"0.47"
"Limaat","0.59","1","1","1","0.59","0.57",,"0.69"
"Limat","0.3","1","1","1","0.3","0.84",,"0.5"
"Lul","1","1","1","1","1","0.59",,"0.47"
"LusinaAbegeldi","1","1","1","1","1","0.73",,"0.59"
"Maekelawi","0.35","1","1","1","0.35","0.76",,"0.69"
"MaekelSegli","1","1","1","1","1","0.89",,"0.62"
"MahbereWeyni","0.11","1","0.14","1","0.11","0.43",,"0.31"
"MariamShewito","1","1","1","1","1","0.68",,"0.78"
"Martadios","1","1","1","1","1","0.97",,"0.47"
"MayChekemte","1","1","1","1","1","0.73",,"0.69"
"MayNebri","0.41","1","1","1","0.41","0.51",,"0.59"
"Maysuru","0.49","1","1","1","0.49","0.51",,"0.5"
"MayTeklia","0.35","1","1","1","0.35","0.54",,"0.25"
"Mearey","0.27","1","1","1","0.27","0.76",,"0.5"
"Mechare","0.57","1","0.43","0.78","0.57","0.62",,"0.69"
"Mechena","0.24","1","1","1","0.24","1",,"0.59"
"MehalGoncha","1","1","1","1","1","0.81",,"0.22"
"Mekan ","0.35","1","0.3","1","0.35","0.46",,"0.59"
"MekaneGenet","1","1","1","1","1","0.89",,"0.47"
"Melabesh","1","1","1","0.41","1","0.59",,"0.53"
"MendereMariam","1","1","1","1","1","0.92",,"0.59"
"Menegobena","1","1","1","1","1","0.41",,"0.44"
"Menji","1","1","1","1","1","0.78",,"0.5"
"Mergech","1","1","1","1","1","0.68",,"0.44"
"Mesanu","0.14","1","0.32","1","0.14","0.38",,"0.31"
"Mesehle","1","1","1","1","1","1",,"0.53"
"Meswaeti ","0.35","1","0.3","1","0.35","0.32",,"0.59"
"Metkel","0.24","1","1","0.27","0.24","0.81",,"0.31"
"MetkelLemat","0.32","1","1","1","0.32","0.65",,"0.5"
"Mezbr","0.43","1","1","1","0.43","0.49",,"0.5"
"MichelDebre","1","1","1","1","1","0.89",,"0.59"
"Miraf","1","1","1","1","1","0.84",,"0.44"
"Misema","0.05","1","1","1","0.05","0.51",,"0.44"
"Mitad","1","1","1","1","1","0.95",,"0.62"
"MitinaYimach","1","1","1","1","1","0.92",,"0.47"
"Mozen","1","1","1","1","1","0.43",,"0.44"
"Mozutey","0.05","1","1","1","0.05","0.57",,"0.59"
"Mtsaiwerki","1","1","1","1","1","0.7",,"0.5"
"Nagash","0.08","1","1","1","0.08","0.49",,"0.59"
"Nebarhadinet","0.27","1","1","1","0.27","0.73",,"0.5"
"Nefasit","1","1","1","1","1","0.95",,"0.53"
"Negedebrhan","0.22","1","1","1","0.22","0.86",,"0.5"
"Niquara","0.49","1","1","1","0.49","0.78",,"0.62"
"Qoraro","0.05","1","1","1","0.05","0.7",,"0.59"
"RubaFelege","0.08","1","0.41","1","0.08","0.73",,"0.59"
"Santa gelebeda","0.11","1","1","1","0.11","0.62",,"0.41"
"SaratYerawoch","1","1","1","1","1","0.78",,"0.47"
"Sefo","0.46","1","1","1","0.46","0.46",,"0.69"
"Segena","1","1","1","1","1","0.78",,"0.47"
"Seka","1","1","1","1","1","0.95",,"0.56"
"Selamaya","0.41","1","1","1","0.41","1",,"0.59"
"SelamBekalsi","0.59","1","1","1","0.59","0.59",,"0.69"
"Selamber","1","1",,"1","1","0.62",,"0.53"
"SelamgieAmbarie","1","1","1","1","1","0.76",,"0.22"
"SelamH","0.11","1","1","1","0.11","0.38",,"0.59"
"SelamW","1","1","1","1","1","0.89",,"0.78"
"Selelkula","1","1","1","1","1","0.84",,"0.44"
"SelenWuha","0.59","1","1","1","0.59","0.35",,"0.69"
"Seloda","1","1","1","1","1","0.76",,"0.78"
"Sendada","0.05","1","1","0.38","0.05","0.73",,"0.59"
"Serawudi","0.24","1","1","1","0.24","0.95",,"0.47"
"Seret","0.32","1","1","1","0.32","0.62",,"0.38"
"Sero","0.49","1","1","1","0.49","0.81",,"0.5"
"Shamo","0.14","1","1","1","0.14","0.81",,"0.47"
"ShehochTehara","1","1","1","1","1","0.86",,"0.47"
"Shekatekli","0.35","1","1","1","0.35","0.76",,"0.44"
"Shunge","0.41","1","1","1","0.41","0.95",,"0.59"
"Simret","0.41","1","1","1","0.41","0.81",,"0.66"
"SimretS","0.35","1","0.27","1","0.35","0.24",,"0.59"
"SimretT","0.16","1","1","1","0.16","0.81",,"0.5"
"Sinkata","0.05","1","0.51","1","0.05","0.43",,"0.62"
"Siye","0.19","1","1","1","0.19","0.62",,"0.5"
"Smret","1","1","1","1","1","0.76",,"0.5"
"Sorya","0.59","1","1","1","0.59","0.35",,"0.66"
"Suha","1","1","1","1","1","0.84",,"0.44"
"Tahtayhaya","0.24","1","0.3","1","0.24","0.41",,"0.59"
"TahtayDaeroka","0.62","1","1","1","0.62","0.59",,"0.69"
"TahtayLegomti","1","1","1","1","1","0.78",,"0.78"
"TahtayMegariaTsebri","0.49","1","1","1","0.49","0.38",,"0.5"
"Tao","0.3","1","1","0.65","0.3","0.49",,"0.59"
"TaraGedam","1","1","1","1","1","0.97",,"0.62"
"TaraSenba","1","1","1","1","1","0.92",,"0.59"
"Tekea","0.38","1","0.35","1","0.38","0.38",,"0.53"
"Tekleweyni","0.19","1","1","1","0.19","0.54",,"0.5"
"Tetatiro","1","1","1","1","1","0.81",,"0.31"
"Tibaga","1","1","1","1","1","0.76",,"0.62"
"Tigage","1","1","1","1","1","0.43",,"0.56"
"Tsae","0.27","1","1","1","0.27","0.84",,"0.41"
"Tsetsera","0.7","1","1","1","0.7","0.41",,"0.66"
"Tseykeme","0.24","1","1","1","0.24","0.81",,"0.5"
"Tsigea","0.35","1","0.43","1","0.35","0.51",,"0.47"
"Ulaga","0.38","1","0.7","1","0.38","0.35",,"0.75"
"Wargba","0.35","1","0.43","1","0.35","0.57",,"0.47"
"Wariba","1","1","1","1","1","1",,"0.28"
"Wedikeshi","1","1","1","1","1","0.86",,"0.78"
"Werabaye","0.24","1","0.38","1","0.24","0.43",,"0.59"
"Werkamba","0.27","1","1","1","0.27","0.92",,"0.62"
"Wobo","1","1","1","1","1","0.81",,"0.31"
"Wonberoch","1","1","1","1","1","0.89",,"0.59"
"Wondye","1","1","1","1","1","0.81",,"0.47"
"Worego","1","1","1","1","1","0.97",,"0.44"
"WorgajaWagi","1","1","1","1","1","0.92",,"0.31"
"WoryaMeskel","1","1","1","1","1","0.62",,"0.47"
"Woyenti","1","1","1","1","1","0.78",,"0.69"
"Woynye","1","1","1","1","1","0.57",,"0.44"
"WuhdetG","0.41","1","0.19","1","0.41","0.86",,"0.66"
"WuhdetK","0.08","1","1","1","0.08","0.84",,"0.41"
"WushaTires","1","1","1","1","1","0.86",,"0.62"
"Yedwuha","1","1","1","1","1","0.76",,"0.44"
"Yeju","1","1","1","1","1","0.92",,"0.31"
"Yetefet","1","1","1","1","1","0.78",,"0.53"
"YifagAkababi","1","1","1","1","1","0.65",,"0.62"
"Yitihana","1","1","1","1","1","0.81",,"0.44"
"Zata","0.54","1","1","1","0.54","0.27",,"0.5"
"Ziha","0.24","1","1","1","0.24","0.92",,"0.47"
"ZihonHuha","1","1","1","1","1","0.89",,"0.53"
"ZobarYikuanda","1","1","1","0.27","1","0.49",,"0.47"
"Zongi","1","1","1","1","1","0.89",,"0.78"
