"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Mozen","1","1","1","1","1","0.57","0.73","0.47"
"Mozutey","0.27","1","1","0.46","0.27","0.84","0.55","0.31"
"Mtsaiwerki","1","1","1","1","1","0.51","0.55","0.59"
"Nagash","0.11","1","1","0.35","0.11","0.7","0.36","0.31"
"Nebarhadinet","1","1","1","1","1","0.7","0.45","0.38"
"Nefasit","1","1","1","1","1","0.11","0.36","0.5"
"Negedebrhan","1","1","1","1","1","0.76","0.55","0.44"
"Niquara","1","1","1","1","1","0.35","0.27","0.69"
"Qoraro","1","1","1","1","1","0.68","0.36","0.53"
"RubaFelege","0.3","1","1","1","0.3","0.19","0.73","0.31"
"Santa gelebeda","1","1","1","1","1","0.38","0.36","0.53"
"SaratYerawoch","1","1","1","1","1","0.22","0.09","0.75"
"Sefo","0.51","1","1","0.05","0.51","0.65","0.82","0.44"
"Segena","1","1","1","1","1","0.32","0.18","0.75"
"Seka","1","1","1","1","1","0.54","0.45","0.44"
"Selamaya","1","1","1","1","1","0.59","0.45","0.53"
"SelamBekalsi","0.57","1","1","0.57","0.57","0.62","0.55","0.75"
"Selamber","0.3","1",,"1","0.3","0.32","0.09","0.94"
"SelamgieAmbarie","1","1","1","1","1","0.27","0.18","0.59"
"SelamH","0.76","1","1","1","0.76","0.73","0.45","0.53"
"SelamW","1","1","1","0.05","1","0.24","0.36","0.41"
"Selelkula","1","1","1","1","1","0.22","0.64","0.47"
"SelenWuha","0.57","1","1","0.57","0.57","0.7","0.55","0.75"
"Seloda","1","1","1","0.03","1","0.68","0.55","0.41"
"Sendada","0.32","1","1","0.38","0.32","0.51","0.36","0.31"
"Serawudi","1","1","1","1","1","0.65","0.36","0.53"
"Seret","0.76","1","1","1","0.76","0.16","0.36","0.34"
"Sero","0.46","1","1","0.05","0.46","0.76","0.73","0.38"
"Shamo","1","1","1","1","1","0.84","0.45","0.53"
"ShehochTehara","1","1","1","1","1","0.89","0.45","0.53"
"Shekatekli","1","1","1","1","1","0.65","0.36","0.47"
"Shunge","1","1","1","1","1","0.57","0.55","0.53"
"Simret","0.59","1","1","0.14","0.59","0.73","0.55","0.38"
"SimretS","0.62","1","1","0.16","0.62","0.16","0.18","0.5"
"SimretT","1","1","1","1","1","0.57","0.45","0.44"
"Sinkata","0.32","1","1","1","0.32","0.49","0.36","0.38"
"Siye","1","1","1","1","1","0.49","0.36","0.44"
"Smret","1","1","1","1","1","0.62","0.45","0.59"
"Sorya","1","1","1","1","1","0.19","0.45","0.59"
"Suha","1","1","1","1","1","0.46","0.73","0.47"
"Tahtayhaya","0.32","1","1","0.24","0.32","0.32","0.18","0.5"
"TahtayDaeroka","0.46","1","1","0.05","0.46","0.73","0.73","0.44"
"TahtayLegomti","1","1","1","0.03","1","0.35","0.45","0.41"
"TahtayMegariaTsebri","0.54","1","1","0.05","0.54","0.57","0.73","0.38"
"Tao","0.62","1","1","0.76","0.62","0.59","0.55","0.5"
"TaraGedam","1","1","1","1","1","0.7","0.45","0.78"
"TaraSenba","1","1","1","1","1","0.35","0.36","0.53"
"Tekea","0.86","1","1","0.32","0.86","0.27","0.18","0.38"
"Tekleweyni","1","1","1","1","1","0.43","0.45","0.44"
"Tetatiro","1","1","1","1","1","0.51","0.64","0.59"
"Tibaga","1","1","1","1","1","0.43","0.45","0.78"
"Tigage","1","1","1","1","1","0.54","0.27","0.53"
"Tsae","1","1","1","1","1","0.7","0.36","0.53"
"Tsetsera","1","1","1","1","1","0.57","0.45","0.59"
"Tseykeme","1","1","1","1","1","0.46","0.27","0.44"
"Tsigea","0.38","1","1","0.51","0.38","0.11","0.09","0.41"
"Ulaga","0.68","1","1","0.81","0.68","0.43","0.55","0.59"
"Wargba","0.38","1","1","0.41","0.38","0.11","0.09","0.41"
"Wariba","1","1","1","1","1","0.43","0.55","0.66"
"Wedikeshi","1","1","1","0.03","1","0.51","0.64","0.41"
"Werabaye","0.32","1","1","0.19","0.32","0.16","0.45","0.5"
"Werkamba","1","1","1","1","1","0.49","0.36","0.44"
"Wobo","1","1","1","1","1","0.49","0.64","0.59"
"Wonberoch","1","1","1","1","1","0.62","0.36","0.53"
"Wondye","1","1","1","1","1","0.19","0.18","0.75"
"Worego","1","1","1","1","1","0.41","0.64","0.47"
"WorgajaWagi","1","1","1","1","1","0.22","0.36","0.59"
"WoryaMeskel","0.24","1","1","1","0.24","0.19","0.18","0.66"
"Woyenti","0.49","1","1","0.05","0.49","0.62","0.64","0.44"
"Woynye","1","1","1","1","1","0.81","0.55","0.47"
"WuhdetG","0.59","1","1","0.19","0.59","0.57","0.73","0.38"
"WuhdetK","1","1","1","1","1","0.43","0.27","0.53"
"WushaTires","1","1","1","1","1","0.84","0.45","0.78"
"Yedwuha","1","1","1","1","1","0.81","0.64","0.47"
"Yeju","1","1","1","1","1","0.59","0.73","0.59"
"Yetefet","1","1","1","1","1","0.43","0.09","0.94"
"YifagAkababi","1","1","1","1","1","0.32","0.45","0.78"
"Yitihana","1","1","1","1","1","0.54","0.45","0.47"
"Zata","0.43","1","1","1","0.43","0.51","0.36","0.72"
"Ziha","1","1","1","1","1","0.43","0.64","0.53"
"ZihonHuha","0.3","1","1","1","0.3","0.16","0.09","0.94"
"ZobarYikuanda","0.24","1","1","1","0.24","0.3","0.27","0.66"
"Zongi","1","1","1","0.05","1","0.24","0.36","0.41"
