"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1995-1988","100","2","0.22","33.511042","0.49","16.3","0.16","4","0.05","1.997925","0.22","0.132013509959094","0.41",,,"38.9917731385307","0.69"
"1996-1989","0","31","0.92","43.2453","0.86","59.9","0.97","43","0.81","31.0910761","0.92","0.17038719352088","1",,,"35.0160425255066","0.62"
"1997-1990","0","49","1","51.62233","0.97","66.3","1","33","0.68","49.4508113","1","0.168997255730096","0.97",,,"44.9443749600287","0.75"
"1998-1991","0","25","0.81","28.642964","0.32","38.5","0.7","28","0.51","25.0913266","0.81","0.140981225507752","0.62",,,"30.6619599570894","0.56"
"1999-1992","0","5","0.27","43.11776","0.84","33.1","0.57","10","0.24","5.310119","0.27","0.138459909046818","0.51",,,"46.6365619911088","0.84"
"2000-1993","0","21","0.68","40.033722","0.7","32.5","0.54","2","0.03","20.903237","0.68","0.1403028","0.59",,,"15.9","0.25"
"2001-1994","0","25","0.78","38.235822","0.68","37.4","0.65","53","0.95","25","0.78","0.1632476","0.95",,,"18.2","0.38"
"2002-1995","100","1","0.14","30.234692","0.38","24.9","0.27","49","0.89","0.8462052","0.14","0.1228252","0.22",,,"4","0.06"
"2003-1996","0","10","0.46","28.634472","0.3","39.7","0.76","26","0.46","9.688496","0.46","0.1428422","0.7",,,"44.7","0.72"
"2004-1997","100","0","0.08","36.635592","0.62","13","0.11","19","0.41","0","0.08","0.1315837","0.38",,,"11","0.16"
"2005-1998","0","12","0.57","28.634472","0.3","28.3","0.38","21","0.43","12.21513","0.57","0.1528647","0.89",,,"34.5","0.59"
"2006-1999","0","25","0.78","40.31266","0.73","36.3","0.62","27","0.49","25","0.78","0.1277396","0.24",,,"28.9","0.47"
"2007-2000","0","6","0.32","35.927367","0.59","48.4","0.92","44","0.84","5.699586","0.32","0.1298402","0.32","49.43548","1","68.9","1"
"2008-2001","0","5","0.24","31.424917","0.41","28.6","0.41","15","0.32","5.171471","0.24","0.1310343","0.35","37.7258","0.18","55.4","0.94"
"2009-2002","100","0","0.08","31.834922","0.46","25","0.32","10","0.24","0","0.08","0.1055688","0.03","41.19355","0.45","30.5","0.53"
"2010-2003","0","6","0.35","35.233042","0.57","35.3","0.59","6","0.08","6.016204","0.35","0.119131","0.16","42.16129","0.55","52.3","0.91"
"2011-2004","0","5","0.3","41.045059","0.81","43.6","0.78","39","0.78","5.457886","0.3","0.1415524","0.65","43.8629","0.73","19.6","0.41"
"2012-2005","0","12","0.54","40.624442","0.78","30.1","0.49","35","0.76","11.805987","0.54","0.1518321","0.84","47.70967","0.91","46.6","0.81"
"2013-2006","100","1","0.16","8.911486","0.03","31.2","0.51","31","0.62","1.0024668","0.16","0.1146124","0.08","42.25807","0.64","6.8","0.09"
"2014-2007","0","8","0.41","25.745052","0.08","9.1","0.05","17","0.38","8.421352","0.41","0.1124764","0.05","38.79033","0.36","27.9","0.44"
"2015-2008","0","23","0.7","25.745052","0.08","25","0.32","17","0.38","23.406222","0.7","0.1195483","0.19","34.7258","0.09",,
"2016-2009","0","9","0.43","44.123363","0.89","47.7","0.89","34","0.73","9.065266","0.43","0.1522446","0.86","45.47581","0.82",,
"2017-2010","100","1","0.11","27.700062","0.14","26.9","0.35","8","0.14","0.7257408","0.11","0.1390271","0.57","38.44355","0.27",,
"2018-2011","0","16","0.65","49.48556","0.95","57.4","0.95","55","1","16.169674","0.65","0.1282106","0.27",,,,
"2019-2012","0","30","0.89","47.33051","0.92","38.6","0.73","45","0.86","30.464002","0.89","0.1489715","0.81",,,,
