"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","75","1","75","1","75","1","75","1","75","1","0.41071923170307","0.78",,,"2.54482586752559","0.03"
"1984-1977","0","75","1","75","1","75","1","75","1","75","1","0.384772737889582","0.43",,,"5.56669598254162","0.09"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.398547190669931","0.57",,,"38.7794169397371","0.47"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.403099935077049","0.62",,,"48.655069130281","0.69"
"1987-1980","48","62","0.05","75","1","75","1","75","1","61.6226226485714","0.05","0.383255143433666","0.41",,,"18.2720958426723","0.22"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.406537236650093","0.68",,,"39.5783633416791","0.53"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.413990054504545","0.86",,,"23.728484991959","0.25"
"1990-1983","0","75","1","75","1","75","1","75","1","75","1","0.428075568954026","0.92",,,"9.39160813302623","0.16"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.402314410856979","0.59",,,"7.14239789931789","0.12"
"1992-1985","0","75","1","75","1","75","1","75","1","75","1","0.392916756279113","0.49",,,"34.109873456973","0.41"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.406204201185696","0.65",,,"47.8557876310505","0.66"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.432612573266664","0.95",,,"69.6318615285895","0.94"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.407822314066757","0.73",,,"63.0733373972968","0.88"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.358590532265192","0.16",,,"35.5803175921158","0.44"
"1997-1990","8","73","0.08","75","1","75","1","75","1","72.65935","0.08","0.352520193402158","0.08",,,"42.1125179697421","0.59"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.397881080780509","0.54",,,"51.0348556074236","0.72"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.413009766095598","0.84",,,"80.4725939101268","0.97"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.3777297","0.27",,,"40.6","0.56"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.4151991","0.89",,,"32.1","0.34"
"2002-1995","0","75","1","75","1","75","1","75","1","75","1","0.393069","0.51",,,"4.9","0.06"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.4327549","0.97",,,"46.9","0.62"
"2004-1997","59","58","0.03","75","1","75","1","75","1","58.461767","0.03","0.4095694","0.76",,,"11.1","0.19"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.3907229","0.46",,,"25.3","0.28"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.378352","0.3",,,"38.9","0.5"
"2007-2000","3","74","0.11","75","1","75","1","75","1","74.175706","0.11","0.3551809","0.11","25.82258","0.18","81","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.3487512","0.05","29.14516","0.27","69.4","0.91"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.4126497","0.81","23.41936","0.09","31","0.31"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.3685456","0.22","31.41935","0.36","60.4","0.84"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.3790451","0.32","34.67742","0.64","53.5","0.75"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.4067905","0.7","33.06452","0.45","53.6","0.78"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.3724749","0.24","36.83871","0.82","33.1","0.38"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.3815719","0.38","48.58063","1","58.4","0.81"
"2015-2008","0","75","1","75","1","75","1","75","1","75","1","0.3576419","0.14","34.43548","0.55",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.3604534","0.19","36.5","0.73",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.3331322","0.03","36.98387","0.91",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.3808854","0.35",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.4380156","1",,,,
