"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","69","0.86","75","1","68.6","0.57","75","1","68.83913","0.86","0.276797091972716","0.65",,,"16.8657880769459","0.34"
"1997-1990","0","75","1","75","1","75","1","58","0.41","75","1","0.295318860720315","0.73",,,"42.0967830737715","0.81"
"1998-1991","0","48","0.57","73.26626","0.59","59.5","0.35","60","0.43","48.45878","0.57","0.257596269432541","0.35",,,"25.1400121919871","0.44"
"1999-1992","0","35","0.32","71.20534","0.16","38.5","0.05","43","0.14","34.796011","0.32","0.234793862717901","0.16",,,"59.2832331034736","1"
"2000-1993","2","30","0.19","73.26626","0.59","58","0.27","65","0.68","30.399023","0.19","0.2400453","0.22",,,"10.4","0.22"
"2001-1994","0","72","0.92","75","1","75","1","75","1","71.5519","0.92","0.2903475","0.7",,,"11.1","0.28"
"2002-1995","0","50","0.68","72.93908","0.43","58.2","0.32","61","0.46","50","0.68","0.3279482","0.89",,,"5.9","0.12"
"2003-1996","0","31","0.22","71.20534","0.16","55.9","0.19","56","0.32","30.889968","0.22","0.2372442","0.19",,,"31.1","0.69"
"2004-1997","52","17","0.05","72.93908","0.43","50","0.11","50","0.24","17.481036","0.05","0.2502398","0.27",,,"3.7","0.09"
"2005-1998","0","31","0.27","74.33566","0.65","75","1","38","0.11","31.153625","0.27","0.2092014","0.08",,,"30.6","0.66"
"2006-1999","0","43","0.51","72.54282","0.24","65","0.46","29","0.05","42.998373","0.51","0.2679415","0.49",,,"26.5","0.53"
"2007-2000","0","59","0.73","75","1","72.6","0.7","67","0.7","59.076882","0.73","0.2650887","0.43","80.77419","1","55.1","0.97"
"2008-2001","0","64","0.78","75","1","75","1","75","1","64.024318","0.78","0.3592993","1","69.69354","0.55","44.4","0.88"
"2009-2002","0","53","0.7","75","1","75","1","69","0.73","53.457468","0.7","0.2177282","0.11","65.35484","0.36","25.8","0.47"
"2010-2003","42","20","0.08","75","1","72.8","0.73","65","0.68","20.16021","0.08","0.3049131","0.81","64.40321","0.18","45.1","0.91"
"2011-2004","0","66","0.81","75","1","75","1","57","0.38","66.46799","0.81","0.342523","0.97","70.30645","0.64","17.9","0.38"
"2012-2005","0","36","0.38","74.32984","0.62","69.4","0.59","54","0.3","35.722998","0.38","0.2677342","0.46","77.01614","0.82","38.3","0.75"
"2013-2006","0","37","0.43","50","0.03","53.6","0.16","62","0.51","37.366313","0.43","0.2964284","0.76","77.54839","0.91","10","0.19"
"2014-2007","12","28","0.11","71.40279","0.19","64.6","0.43","65","0.68","27.931963","0.11","0.3280419","0.92","65.20967","0.27","21.6","0.41"
"2015-2008","0","50","0.68","75","1","65.9","0.49","52","0.27","50","0.68","0.3360813","0.95","61.6129","0.09",,
"2016-2009","0","36","0.41","72.90582","0.27","60.7","0.38","50","0.24","35.82226","0.41","0.2688479","0.51","73.45161","0.73",,
"2017-2010","3","30","0.16","71.45961","0.22","58.1","0.3","64","0.59","30.209939","0.16","0.29757","0.78","68.74192","0.45",,
"2018-2011","0","62","0.76","75","1","75","1","75","1","62.093973","0.76","0.2618757","0.38",,,,
"2019-2012","0","74","0.95","75","1","75","1","75","1","73.893095","0.95","0.327037","0.86",,,,
