"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"DembezaAmbaLay","1","1","1","1","1","0.46","0.18","0.78"
"Derit","1","1","1","1","1","0.35","0.09","0.97"
"Derita","1","1","1","1","1","0.16","0.27","0.91"
"Dinkashena","0.62","1","1","1","0.62","0.51","0.27","0.75"
"Ebo","0.54","1","0.46","0.11","0.54","0.14","0.18","0.88"
"Edagaarbi","0.65","1","1","1","0.65","0.76","0.18","0.78"
"EmbaAhfrom","0.68","1","1","1","0.68","0.57","0.18","0.78"
"EmbachekoGunaguna","1","1","1","1","1","0.08","0.27","0.91"
"EndaBagerima","1","1","1","1","1","0.51","0.18","0.84"
"Endabano","1","1","1","1","1","0.62","0.18","0.91"
"Endachiwa","1","1","1","1","1","0.54","0.18","0.78"
"EndaFelasi","1","1","1","0.32","1","0.32","0.18","0.91"
"Endagahamus","1","1","1","1","1","0.49","0.18","0.78"
"Endamariam","0.7","1","1","1","0.7","0.65","0.27","0.94"
"Erba","0.86","1","0.46","0.38","0.86","0.22","0.27","0.81"
"Esiret","1","1","1","1","1","0.08","0.09","0.88"
"Estifanos","1","1","1","1","1","0.03","0.27","0.91"
"Fala","0.59","1","1","1","0.59","0.97","0.64","0.84"
"Felegehiwot","1","1","1","1","1","0.05","0.18","0.78"
"FelegeWayane","0.7","1","1","1","0.7","0.22","0.45","0.94"
"FikreAlem","0.41","1","1","0.3","0.41","0.11","0.36","0.91"
"Filatako","1","1","1","1","1","0.27","0.18","0.97"
"Gebsit","1","1","1","1","1","0.49","0.27","0.56"
"Gedayasu","1","1","1","1","1","0.51","0.27","0.59"
"GelaMatebiya","1","1","1","1","1","0.11","0.18","0.91"
"Gendebta","1","1","1","1","1","0.24","0.18","0.78"
"Geneti","0.73","1","1","0.32","0.73","0.3","0.27","0.88"
"Genfel","0.32","1","1","1","0.32","0.57","0.09","0.94"
"Gera","1","1","1","1","1","0.11","0.55","0.94"
"Gerjale","0.84","1","1","0.38","0.84","0.19","0.36","0.84"
"GetskiMilesiley","1","1","1","1","1","0.49","0.18","0.84"
"Gijet","1","1","1","1","1","0.65","0.18","0.84"
"Ginaza","1","1","1","1","1","0.19","0.27","0.91"
"Golgolemalee","0.7","1","1","1","0.7","0.7","0.45","0.94"
"Goshedur","1","1","1","1","1","0.14","0.09","0.78"
"Goza","1","1","1","1","1","0.22","0.27","0.94"
"Grwre","1","1","1","1","1","0.35","0.09","0.94"
"GuemseAgamet","0.62","1","1","1","0.62","0.46","0.09","0.91"
"Guroro","1","1","1","1","1","0.57","0.18","0.88"
"Guya","1","1","1","1","1","0.35","0.27","0.88"
"Habees","0.35","1","1","1","0.35","0.73","0.09","0.94"
"Hadashtekli","1","1","1","1","1","0.32","0.18","0.84"
"HadeAlga","0.7","1","0.51","0.35","0.7","0.32","0.27","0.81"
"HadnetK","0.19","1","1","1","0.19","0.46","0.18","0.91"
"HadnetS","0.59","1","1","0.35","0.59","0.49","0.09","0.91"
"HadushAdi","0.62","1","1","0.51","0.62","0.68","0.09","0.91"
"HadushHiwet","0.76","1","1","1","0.76","0.05","0.09","0.91"
"HagereGenet","1","1","1","1","1","0.32","0.27","0.78"
"HagereSelamE","1","1","1","1","1","0.35","0.27","0.78"
"HagereSelamW","0.54","1","1","1","0.54","0.32","0.27","0.88"
"Hangoda","0.59","1","1","0.35","0.59","0.49","0.09","0.91"
"Hareko","0.59","1","1","1","0.59","0.16","0.27","0.84"
"Hawelti","0.73","1","0.49","0.22","0.73","0.35","0.18","0.88"
"Hayelom","0.27","1","1","1","0.27","0.41","0.18","0.84"
"Hintsa","0.54","1","1","1","0.54","0.19","0.18","0.88"
"HintsaWaza","0.54","1","1","1","0.54","0.24","0.18","0.88"
"HizbaTeklehymanot","0.7","1","1","0.24","0.7","0.22","0.27","0.88"
"ImbaRufael","1","1","1","1","1","0.43","0.18","0.94"
"Jijqe","1","1","1","1","1","0.16","0.55","0.88"
"JimanDeregeha","1","1","1","1","1","0.11","0.27","0.91"
"Jira","1","1","1","1","1","0.24","0.18","0.84"
"kabe","1","1","1","1","1","0.11","0.27","0.91"
"Karima","1","1","1","1","1","0.46","0.27","0.59"
"Keregna","1","1","1","1","1","0.19","0.27","0.91"
"Kihen","0.59","1","1","0.32","0.59","0.54","0.18","0.91"
"Kita","1","1","1","1","1","0.41","0.18","0.81"
"Korme","0.84","1","0.57","0.43","0.84","0.19","0.27","0.84"
"Ksadacki","1","1","1","1","1","0.76","0.18","1"
"Kudo","0.68","1","1","1","0.68","0.68","0.18","0.78"
"Kuluferha","1","1","1","1","1","0.81","0.18","0.72"
"KuluGizeLemlem","0.81","1","0.43","0.38","0.81","0.32","0.36","0.78"
"LaelayDayu","0.84","1","0.43","0.38","0.84","0.54","0.36","0.78"
"Laelayhahaile","0.68","1","1","1","0.68","0.7","0.18","0.78"
"LaelayMegariaTsemri","0.62","1","1","1","0.62","0.24","0.27","0.94"
"Lalaylogomti","1","1","1","1","1","0.57","0.18","0.78"
"Ledy","1","1","1","1","1","0.49","0.27","0.56"
"Lemlem","1","1","1","1","1","0.14","0.18","0.88"
"LemlemArena","1","1","1","1","1","0.24","0.27","0.84"
"Libo ","1","1","1","1","1","0.08","0.27","0.91"
"Limaat","0.81","1","0.54","0.41","0.81","0.49","0.45","0.78"
"Limat","1","1","1","1","1","0.7","0.18","0.88"
"Lul","1","1","1","1","1","0.43","0.18","0.59"
"LusinaAbegeldi","1","1","1","1","1","0.11","0.18","0.91"
"Maekelawi","1","1","1","1","1","0.49","0.18","0.78"
"MaekelSegli","1","1","1","0.05","1","0.57","0.18","0.91"
"MahbereWeyni","0.19","1","1","1","0.19","0.51","0.18","0.91"
"MariamShewito","1","1","1","1","1","0.32","0.18","0.84"
"Martadios","1","1","1","1","1","0.16","0.27","0.91"
"MayChekemte","1","1","1","1","1","0.7","0.18","0.78"
"MayNebri","0.57","1","1","1","0.57","0.19","0.18","0.78"
"Maysuru","0.7","1","1","1","0.7","0.7","0.27","0.94"
"MayTeklia","0.54","1","1","1","0.54","0.68","0.27","0.88"
"Mearey","1","1","1","1","1","0.14","0.18","0.91"
"Mechare","0.73","1","0.49","0.32","0.73","0.3","0.18","0.78"
"Mechena","1","1","1","1","1","0.03","0.27","0.91"
"MehalGoncha","1","1","1","1","1","0.05","0.18","0.97"
"Mekan ","0.84","1","1","0.41","0.84","0.32","0.27","0.84"
"MekaneGenet","1","1","1","1","1","0.38","0.18","0.84"
"Melabesh","1","1","1","1","1","0.62","0.18","0.78"
"MendereMariam","1","1","1","1","1","0.16","0.36","0.91"
"Menegobena","1","1","1","1","1","0.22","0.27","0.56"
"Menji","1","1","1","1","1","0.3","0.18","0.88"
"Mergech","1","1","1","1","1","0.14","0.27","0.56"
"Mesanu","0.19","1","1","1","0.19","0.43","0.18","0.91"
"Mesehle","1","1","1","1","1","0.59","0.18","0.72"
"Meswaeti ","0.84","1","1","0.24","0.84","0.59","0.36","0.84"
"Metkel","0.62","1","1","1","0.62","0.46","0.27","0.88"
"MetkelLemat","1","1","1","1","1","0.49","0.18","0.88"
"Mezbr","1","1","1","1","1","0.62","0.36","0.94"
"MichelDebre","1","1","1","1","1","0.22","0.36","0.91"
"Miraf","1","1","1","1","1","0.32","0.27","0.56"
"Misema","1","1","1","1","1","0.38","0.73","0.91"
"Mitad","1","1","1","1","1","0.3","0.36","0.91"
"MitinaYimach","1","1","1","1","1","0.19","0.18","0.84"
"Mozen","1","1","1","1","1","0.19","0.27","0.56"
"Mozutey","0.49","1","1","0.41","0.49","0.7","0.09","0.78"
"Mtsaiwerki","1","1","1","1","1","0.38","0.36","0.88"
"Nagash","0.35","1","1","1","0.35","0.43","0.09","0.94"
"Nebarhadinet","1","1","1","1","1","0.19","0.18","0.88"
"Nefasit","1","1","1","1","1","0.19","0.18","0.72"
"Negedebrhan","1","1","1","1","1","0.24","0.09","0.94"
"Niquara","1","1","1","1","1","0.32","0.18","0.81"
"Qoraro","0.35","1","1","1","0.35","0.27","0.18","0.84"
"RubaFelege","0.7","1","1","1","0.7","0.14","0.45","0.94"
"Santa gelebeda","1","1","1","1","1","0.51","0.18","0.88"
"SaratYerawoch","1","1","1","1","1","0.35","0.18","0.84"
"Sefo","0.68","1","1","1","0.68","0.7","0.18","0.78"
"Segena","1","1","1","1","1","0.59","0.09","0.84"
"Seka","1","1","1","1","1","0.73","0.18","1"
"Selamaya","1","1","1","1","1","0.08","0.18","0.91"
"SelamBekalsi","0.81","1","0.54","0.41","0.81","0.35","0.45","0.78"
"Selamber","1","1",,"1","1","0.65","0.18","0.78"
"SelamgieAmbarie","1","1","1","1","1","0.59","0.09","0.97"
"SelamH","0.57","1","1","0.3","0.57","0.46","0.18","0.84"
"SelamW","1","1","1","1","1","0.49","0.18","0.84"
"Selelkula","1","1","1","1","1","0.59","0.27","0.56"
"SelenWuha","0.81","1","0.57","0.41","0.81","0.43","0.45","0.78"
"Seloda","1","1","1","1","1","0.32","0.18","0.84"
"Sendada","0.62","1","1","1","0.62","0.41","0.09","0.94"
"Serawudi","1","1","1","1","1","0.05","0.27","0.91"
"Seret","0.73","1","1","1","0.73","0.22","0.27","0.84"
"Sero","0.7","1","1","1","0.7","0.62","0.27","0.94"
"Shamo","1","1","1","1","1","0.03","0.27","0.91"
"ShehochTehara","1","1","1","1","1","0.05","0.27","0.91"
"Shekatekli","1","1","1","1","1","0.32","0.18","0.84"
"Shunge","1","1","1","1","1","0.08","0.18","0.91"
"Simret","0.73","1","1","0.3","0.73","0.65","0.09","0.91"
"SimretS","0.84","1","1","0.24","0.84","0.81","0.27","0.84"
"SimretT","1","1","1","1","1","0.05","0.73","0.94"
"Sinkata","0.62","1","1","1","0.62","0.46","0.09","0.91"
"Siye","1","1","1","1","1","0.35","0.55","0.94"
"Smret","1","1","1","1","1","0.35","0.18","0.88"
"Sorya","0.54","1","1","1","0.54","0.95","0.55","0.84"
"Suha","1","1","1","1","1","0.3","0.27","0.56"
"Tahtayhaya","0.81","1","1","0.24","0.81","0.46","0.36","0.84"
"TahtayDaeroka","0.65","1","1","1","0.65","0.46","0.18","0.78"
"TahtayLegomti","1","1","1","1","1","0.57","0.18","0.84"
"TahtayMegariaTsebri","0.62","1","1","1","0.62","0.51","0.27","0.94"
"Tao","0.73","1","1","0.38","0.73","0.32","0.36","0.84"
"TaraGedam","1","1","1","1","1","0.05","0.27","0.91"
"TaraSenba","1","1","1","1","1","0.16","0.27","0.91"
"Tekea","0.81","1","1","0.08","0.81","0.41","0.27","0.91"
"Tekleweyni","1","1","1","1","1","0.46","0.55","0.94"
"Tetatiro","1","1","1","1","1","0.78","0.36","0.38"
"Tibaga","1","1","1","1","1","0.05","0.27","0.91"
"Tigage","1","1","1","1","1","1","0.18","0.91"
"Tsae","1","1","1","1","1","0.03","0.18","0.88"
"Tsetsera","0.68","1","1","0.3","0.68","0.81","0.64","0.84"
"Tseykeme","1","1","1","1","1","0.08","0.55","0.94"
"Tsigea","0.73","1","1","0.32","0.73","0.3","0.27","0.88"
"Ulaga","0.86","1","0.59","0.43","0.86","0.24","0.27","0.81"
"Wargba","0.73","1","0.49","0.27","0.73","0.05","0.27","0.88"
"Wariba","1","1","1","1","1","0.08","0.27","0.88"
"Wedikeshi","1","1","1","1","1","0.32","0.18","0.84"
"Werabaye","0.81","1","0.51","0.24","0.81","0.51","0.36","0.84"
"Werkamba","1","1","1","1","1","0.62","0.18","0.91"
"Wobo","1","1","1","1","1","0.78","0.36","0.38"
"Wonberoch","1","1","1","1","1","0.11","0.27","0.91"
"Wondye","1","1","1","1","1","0.05","0.18","0.84"
"Worego","1","1","1","1","1","0.51","0.27","0.56"
"WorgajaWagi","1","1","1","1","1","0.3","0.18","0.84"
"WoryaMeskel","1","1","1","1","1","0.86","0.27","0.59"
"Woyenti","1","1","1","1","1","0.59","0.18","0.78"
"Woynye","1","1","1","1","1","0.3","0.27","0.56"
"WuhdetG","0.73","1","1","0.35","0.73","0.65","0.27","0.91"
"WuhdetK","1","1","1","1","1","0.24","0.18","0.88"
"WushaTires","1","1","1","1","1","0.08","0.27","0.91"
"Yedwuha","1","1","1","1","1","0.24","0.27","0.56"
"Yeju","1","1","1","1","1","0.68","0.36","0.38"
"Yetefet","1","1","1","1","1","0.32","0.18","0.78"
"YifagAkababi","1","1","1","1","1","0.08","0.27","0.91"
"Yitihana","1","1","1","1","1","0.78","0.27","0.56"
"Zata","0.57","1","1","1","0.57","0.78","0.45","0.84"
"Ziha","1","1","1","1","1","0.16","0.27","0.91"
"ZihonHuha","1","1","1","1","1","0.54","0.18","0.78"
"ZobarYikuanda","1","1","1","1","1","0.7","0.18","0.59"
"Zongi","1","1","1","1","1","0.49","0.18","0.84"
