"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"AwusaMeda","1","1","1","1","1","0.24","0.91",
"Ayba","0.89","1","1","1","0.89","0.32","0.73",
"Aynalem","0.49","1","1","1","0.49","0.78","0.91",
"Bala","0.57","0.16","0.16","0.43","0.57","0.49","0.73",
"Balarab","1","1","1","1","1","0.57","0.73",
"Bamba","1","1","1","1","1","0.54","0.45",
"BarkaAdiswha","0.68","1","1","1","0.68","0.14","0.73",
"Begasheka","1","1","1","1","1","0.24","0.64",
"Berlay","1","1","1","1","1","0.3","0.82",
"Betgebez","1","1","1","1","1","0.68","1",
"Bethans","1","1","1","1","1","0.73","0.91",
"BilbWuha","1","1","1","1","1","0.11","0.73",
"Birkutea","1","1","1","1","1","0.05","0.82",
"Boneya","1","1","1","1","1","0.11","0.91",
"Burkoche","0.38","1","1","1","0.38","0.7","1",
"Cheli","1","1","1","1","1","0.46","0.55",
"Darubekeda","0.49","1","1","1","0.49","0.08","0.73",
"Deberkerbye","1","1","1","1","1","0.92","0.82",
"DeberAbaJale","1","1","1","1","1","0.14","0.82",
"DebrAbay","1","1","1","1","1","0.38","0.82",
"DebreAliays","1","1","1","1","1","0.24","0.73",
"Debrebirhan","0.51","1","1","1","0.51","0.73","0.91",
"Debrebrhan","0.46","1","1","1","0.46","0.65","0.91",
"DebreGenet","1","1","1","1","1","0.68","0.82",
"DebreGenetA","1","1","1","1","1","0.7","0.91",
"DebreGenetK","1","1","1","1","1","0.3","0.64",
"DebreGeorgis","1","1","1","0.51","1","0.19","0.91",
"DebreKidusan","1","1","1","1","1","0.3","0.82",
"Debremawie","1","1","1","1","1","0.81","0.82",
"Debreselam","0.43","1","1","1","0.43","0.43","0.91",
"Debrinetseb","1","1","1","1","1","0.68","0.55",
"Dekera","0.43","1","1","1","0.43","0.86","0.73",
"DembezaAmbaLay","1","1","1","1","1","0.22","0.82",
"Derit","1","1","1","1","1","0.41","0.91",
"Derita","1","1","1","1","1","0.03","0.73",
"Dinkashena","0.43","1","1","1","0.43","0.3","0.82",
"Ebo","0.97","0.22","1","1","0.97","0.51","0.64",
"Edagaarbi","0.62","1","1","1","0.62","0.86","0.91",
"EmbaAhfrom","0.59","1","1","1","0.59","0.76","0.91",
"EmbachekoGunaguna","1","1","1","1","1","0.16","0.73",
"EndaBagerima","1","1","1","1","1","0.49","0.91",
"Endabano","1","1","1","1","1","0.73","0.82",
"Endachiwa","1","1","1","1","1","0.78","0.91",
"EndaFelasi","1","1","1","1","1","0.51","0.82",
"Endagahamus","1","1","1","1","1","0.38","0.91",
"Endamariam","0.65","1","1","1","0.65","0.86","0.91",
"Erba","0.7","0.35","0.41","0.54","0.7","0.46","0.73",
"Esiret","1","1","1","1","1","0.43","0.36",
"Estifanos","1","1","1","1","1","0.05","0.82",
"Fala","0.46","1","1","1","0.46","0.05","0.73",
"Felegehiwot","1","1","1","1","1","0.54","0.82",
"FelegeWayane","0.76","1","0.35","1","0.76","0.24","0.36",
"FikreAlem","0.76","1","1","1","0.76","0.41","0.73",
"Filatako","1","1","1","1","1","0.3","0.91",
"Gebsit","1","1","1","1","1","0.92","0.73",
"Gedayasu","1","1","1","1","1","0.86","0.73",
"GelaMatebiya","1","1","1","1","1","0.22","0.64",
"Gendebta","1","1","1","1","1","0.81","0.91",
"Geneti","0.95","0.16","1","1","0.95","0.24","0.64",
"Genfel","0.68","1","1","1","0.68","0.38","0.82",
"Gera","1","1","1","1","1","0.05","0.09",
"Gerjale","0.62","0.14","0.32","0.54","0.62","0.46","0.64",
"GetskiMilesiley","1","1","1","1","1","0.78","0.73",
"Gijet","0.54","1","1","1","0.54","0.57","0.91",
"Ginaza","1","1","1","1","1","0.24","0.73",
"Golgolemalee","0.76","1","1","1","0.76","0.27","0.36",
"Goshedur","1","1","1","1","1","0.62","0.82",
"Goza","1","1","1","1","1","0.11","0.73",
"Grwre","1","1","1","1","1","0.46","0.36",
"GuemseAgamet","0.7","1","1","1","0.7","0.73","0.82",
"Guroro","1","1","1","1","1","0.54","0.55",
"Guya","1","1","1","1","1","0.68","0.36",
"Habees","0.68","1","1","1","0.68","0.3","0.73",
"Hadashtekli","1","1","1","1","1","0.38","0.45",
"HadeAlga","0.54","0.43","1","1","0.54","0.43","0.64",
"HadnetK","0.65","1","1","1","0.65","0.51","0.91",
"HadnetS","0.65","1","1","1","0.65","0.78","0.64",
"HadushAdi","0.73","1","1","1","0.73","0.78","0.64",
"HadushHiwet","0.78","1","0.35","1","0.78","0.89","0.91",
"HagereGenet","1","1","1","1","1","0.35","0.82",
"HagereSelamE","1","1","1","1","1","0.3","0.82",
"HagereSelamW","1","1","1","1","1","0.43","0.82",
"Hangoda","0.65","1","1","1","0.65","0.78","0.64",
"Hareko","0.68","1","1","1","0.68","0.27","0.82",
"Hawelti","0.95","0.16","1","1","0.95","0.38","0.64",
"Hayelom","0.49","1","1","1","0.49","0.68","0.91",
"Hintsa","1","1","1","1","1","0.68","0.55",
"HintsaWaza","1","1","1","1","1","0.65","0.55",
"HizbaTeklehymanot","0.92","1","1","1","0.92","0.32","0.73",
"ImbaRufael","1","1","1","1","1","0.08","0.36",
"Jijqe","1","1","1","1","1","0.41","0.09",
"JimanDeregeha","1","1","1","1","1","0.08","0.82",
"Jira","1","1","1","1","1","0.19","0.73",
"kabe","1","1","1","1","1","0.68","0.91",
"Karima","1","1","1","1","1","0.3","0.73",
"Keregna","1","1","1","1","1","0.08","0.91",
"Kihen","0.65","1","1","1","0.65","0.62","0.91",
"Kita","0.41","1","1","1","0.41","0.86","0.73",
"Korme","0.62","0.11","0.22","0.27","0.62","0.46","0.73",
"Ksadacki","1","1","1","1","1","0.59","0.82",
"Kudo","0.59","1","1","1","0.59","0.92","0.91",
"Kuluferha","1","1","1","1","1","0.95","0.91",
"KuluGizeLemlem","0.57","0.14","0.38","1","0.57","0.19","0.73",
"LaelayDayu","0.62","0.14","0.38","1","0.62","0.19","0.73",
"Laelayhahaile","0.59","1","1","1","0.59","0.62","0.91",
"LaelayMegariaTsemri","1","1","1","1","1","0.92","0.91",
"Lalaylogomti","1","1","1","1","1","0.49","0.91",
"Ledy","1","1","1","1","1","0.3","0.73",
"Lemlem","0.35","1","1","1","0.35","0.65","0.64",
"LemlemArena","1","1","1","1","1","0.49","0.91",
"Libo ","1","1","1","1","1","0.27","0.82",
"Limaat","0.57","0.11","0.19","0.43","0.57","0.3","0.73",
"Limat","1","1","1","1","1","0.35","0.36",
"Lul","1","1","1","1","1","0.57","0.82",
"LusinaAbegeldi","1","1","1","1","1","0.32","0.64",
"Maekelawi","1","1","1","1","1","0.38","0.91",
"MaekelSegli","1","1","1","1","1","0.68","0.82",
"MahbereWeyni","0.65","1","1","1","0.65","0.46","0.91",
"MariamShewito","1","1","1","1","1","0.78","0.91",
"Martadios","1","1","1","1","1","0.14","0.73",
"MayChekemte","1","1","1","1","1","0.43","0.91",
"MayNebri","0.51","1","1","1","0.51","0.68","0.91",
"Maysuru","0.65","1","1","1","0.65","0.78","1",
"MayTeklia","1","1","1","1","1","0.38","0.73",
"Mearey","0.35","1","1","1","0.35","0.54","0.73",
"Mechare","0.95","0.38","1","1","0.95","0.54","0.64",
"Mechena","1","1","1","1","1","0.19","0.82",
"MehalGoncha","1","1","1","1","1","0.46","0.91",
"Mekan ","0.62","1","1","1","0.62","0.22","0.64",
"MekaneGenet","1","1","1","1","1","0.19","0.82",
"Melabesh","1","1","1","1","1","0.19","0.73",
"MendereMariam","1","1","1","1","1","0.19","0.73",
"Menegobena","1","1","1","1","1","1","0.64",
"Menji","1","1","1","1","1","0.59","0.64",
"Mergech","1","1","1","1","1","0.92","0.64",
"Mesanu","0.68","1","1","1","0.68","0.32","0.82",
"Mesehle","1","1","1","1","1","0.78","0.91",
"Meswaeti ","0.62","1","1","1","0.62","0.46","0.64",
"Metkel","1","1","1","1","1","0.54","1",
"MetkelLemat","0.65","1","1","1","0.65","0.84","0.73",
"Mezbr","1","1","1","1","1","0.86","1",
"MichelDebre","1","1","1","1","1","0.24","0.82",
"Miraf","1","1","1","1","1","0.57","0.73",
"Misema","1","1","1","1","1","0.57","0.82",
"Mitad","1","1","1","1","1","0.22","0.82",
"MitinaYimach","1","1","1","1","1","0.38","0.91",
"Mozen","1","1","1","1","1","1","0.64",
"Mozutey","0.57","1","1","1","0.57","0.78","0.82",
"Mtsaiwerki","1","1","1","1","1","0.65","0.27",
"Nagash","0.68","1","1","1","0.68","0.68","0.82",
"Nebarhadinet","0.35","1","1","1","0.35","0.54","0.82",
"Nefasit","1","1","1","1","1","0.68","0.91",
"Negedebrhan","1","1","1","1","1","0.43","0.36",
"Niquara","0.43","1","1","1","0.43","0.51","0.73",
"Qoraro","0.38","1","1","1","0.38","0.76","0.91",
"RubaFelege","0.76","1","1","1","0.76","0.32","0.36",
"Santa gelebeda","0.49","1","1","1","0.49","0.41","0.91",
"SaratYerawoch","1","1","1","1","1","0.49","0.91",
"Sefo","0.59","1","1","1","0.59","0.81","0.91",
"Segena","1","1","1","1","1","0.3","0.91",
"Seka","1","1","1","1","1","0.84","0.82",
"Selamaya","1","1","1","1","1","0.19","0.64",
"SelamBekalsi","0.57","0.14","0.19","0.43","0.57","0.27","0.73",
"Selamber","1","1",,"1","1","0.24","0.73",
"SelamgieAmbarie","1","1","1","1","1","0.38","1",
"SelamH","0.43","1","1","1","0.43","0.81","0.91",
"SelamW","1","1","1","1","1","0.62","0.91",
"Selelkula","1","1","1","1","1","0.24","0.73",
"SelenWuha","0.57","0.11","0.16","0.22","0.57","0.32","0.64",
"Seloda","1","1","1","1","1","0.65","0.91",
"Sendada","0.7","1","1","1","0.7","0.78","0.82",
"Serawudi","1","1","1","1","1","0.03","0.73",
"Seret","0.84","1","1","1","0.84","0.54","0.91",
"Sero","0.65","1","1","1","0.65","0.86","0.91",
"Shamo","1","1","1","1","1","0.11","0.82",
"ShehochTehara","1","1","1","1","1","0.03","0.82",
"Shekatekli","1","1","1","1","1","0.68","0.73",
"Shunge","1","1","1","1","1","0.27","0.73",
"Simret","0.62","1","1","1","0.62","0.92","0.91",
"SimretS","0.62","1","1","1","0.62","0.22","0.73",
"SimretT","1","1","1","1","1","0.49","0.09",
"Sinkata","0.7","1","1","1","0.7","0.73","0.82",
"Siye","1","1","1","1","1","0.54","0.09",
"Smret","1","1","1","1","1","0.7","0.55",
"Sorya","0.38","1","1","1","0.38","0.14","0.73",
"Suha","1","1","1","1","1","0.32","0.45",
"Tahtayhaya","0.7","1","1","1","0.7","0.43","0.64",
"TahtayDaeroka","1","1","1","1","1","0.84","0.91",
"TahtayLegomti","1","1","1","1","1","0.59","0.91",
"TahtayMegariaTsebri","1","1","1","1","1","0.89","1",
"Tao","0.62","0.16","0.32","0.54","0.62","0.43","0.73",
"TaraGedam","1","1","1","1","1","0.19","0.73",
"TaraSenba","1","1","1","1","1","0.05","0.82",
"Tekea","0.89","1","1","1","0.89","0.24","0.73",
"Tekleweyni","1","1","1","1","1","0.38","0.09",
"Tetatiro","1","1","1","1","1","0.24","0.73",
"Tibaga","1","1","1","1","1","0.38","0.91",
"Tigage","0.43","1","1","1","0.43","0.68","0.91",
"Tsae","1","1","1","1","1","0.32","0.91",
"Tsetsera","0.43","1","1","1","0.43","0.24","0.73",
"Tseykeme","1","1","1","1","1","0.16","0.09",
"Tsigea","0.95","0.16","1","1","0.95","0.24","0.64",
"Ulaga","0.68","0.32","0.19","0.46","0.68","0.19","0.82",
"Wargba","0.95","0.16","1","1","0.95","0.19","0.64",
"Wariba","1","1","1","1","1","0.19","0.73",
"Wedikeshi","1","1","1","1","1","0.59","0.91",
"Werabaye","0.7","0.14","1","1","0.7","0.32","0.64",
"Werkamba","1","1","1","1","1","0.73","0.82",
"Wobo","1","1","1","1","1","0.22","0.73",
"Wonberoch","1","1","1","1","1","0.19","0.82",
"Wondye","1","1","1","1","1","0.38","0.91",
"Worego","1","1","1","1","1","0.49","0.73",
"WorgajaWagi","1","1","1","1","1","0.16","0.82",
"WoryaMeskel","0.27","1","1","1","0.27","0.3","0.82",
"Woyenti","1","1","1","1","1","0.84","0.91",
"Woynye","1","1","1","1","1","0.95","0.73",
"WuhdetG","0.62","1","1","1","0.62","0.84","0.91",
"WuhdetK","1","1","1","1","1","0.38","0.91",
"WushaTires","1","1","1","1","1","0.19","0.91",
"Yedwuha","1","1","1","1","1","0.73","0.73",
"Yeju","1","1","1","1","1","0.27","0.64",
"Yetefet","1","1","1","1","1","0.11","0.82",
"YifagAkababi","1","1","1","1","1","0.41","0.91",
"Yitihana","1","1","1","1","1","0.27","0.91",
"Zata","0.43","1","1","1","0.43","0.14","0.73",
"Ziha","1","1","1","1","1","0.03","0.82",
"ZihonHuha","1","1","1","1","1","0.38","0.82",
"ZobarYikuanda","0.27","1","1","1","0.27","0.27","0.82",
"Zongi","1","1","1","1","1","0.62","0.91",
