"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","28","50","0.05","75","1","75","1","71","0.08","49.5945283578431","0.05","0.204828756687191","0.68",,,"-5.0299947952326","0.03"
"1984-1977","7","57","0.22","75","1","75","1","75","1","56.513035","0.22","0.16380309196565","0.16",,,"12.6452309584394","0.16"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.161994546386876","0.14",,,"23.9754251964859","0.22"
"1986-1979","0","60","0.27","75","1","75","1","75","1","59.854151","0.27","0.214197159137072","0.78",,,"46.4176557863481","0.59"
"1987-1980","82","31","0.03","75","1","64.4","0.03","62","0.03","31.1552274571429","0.03","0.145471440386978","0.03",,,"8.57876961777893","0.12"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.20697732964637","0.73",,,"29.4472031621908","0.34"
"1989-1982","0","62","0.32","75","1","75","1","75","1","61.773092","0.32","0.196791444142107","0.59",,,"75.339561240361","0.97"
"1990-1983","10","56","0.19","75","1","75","1","75","1","55.689553","0.19","0.169149249936891","0.19",,,"43.8034931815664","0.5"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.185100844410457","0.38",,,"18.3617056902815","0.19"
"1992-1985","19","53","0.14","75","1","75","1","64","0.05","52.638302","0.14","0.237889411216532","0.97",,,"25.1154359564659","0.28"
"1993-1986","26","50","0.11","75","1","73.5","0.05","75","1","50","0.11","0.174321783585544","0.24",,,"47.1875735726331","0.62"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.25757395105205","1",,,"65.9727050443913","0.88"
"1995-1988","3","58","0.24","75","1","75","1","75","1","57.9936758705416","0.24","0.183154825685536","0.32",,,"41.3420950042459","0.47"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.187256683486986","0.43",,,"29.9952724992582","0.38"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.155736894361474","0.11",,,"25.7280694123055","0.31"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.229179354880564","0.95",,,"62.0334229922824","0.81"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.20665901091286","0.7",,,"70.2613051032684","0.94"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.2160839","0.84",,,"35.9","0.41"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.2112569","0.76",,,"7.1","0.09"
"2002-1995","0","62","0.3","75","1","75","1","75","1","61.544689","0.3","0.155483","0.08",,,"1","0.06"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.2187406","0.86",,,"46","0.56"
"2004-1997","13","54","0.16","75","1","75","1","75","1","54.478697","0.16","0.1713445","0.22",,,"24.3","0.25"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.1536711","0.05",,,"51.1","0.66"
"2006-1999","26","50","0.11","75","1","75","1","75","1","50","0.11","0.1882893","0.49",,,"51.8","0.69"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2158594","0.81","14.00806","0.64","84.2","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.1854283","0.41","8.35484","0.18","68.1","0.91"
"2009-2002","0","65","0.43","75","1","75","1","75","1","65.062805","0.43","0.1872862","0.46","6.32258","0.09","37.8","0.44"
"2010-2003","0","64","0.41","75","1","75","1","72","0.14","64.454722","0.41","0.1942147","0.54","16.34678","0.82","63.5","0.84"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.1844825","0.35","10.96774","0.36","52.3","0.72"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.1773786","0.27","9.983871","0.27","45","0.53"
"2013-2006","0","69","0.49","75","1","75","1","75","1","68.55867","0.49","0.1888013","0.51","19.25","0.91","55.1","0.78"
"2014-2007","0","71","0.51","75","1","75","1","75","1","70.51785","0.51","0.2282718","0.92","23","1","54.2","0.75"
"2015-2008","0","62","0.35","75","1","75","1","72","0.14","62.00471","0.35","0.1800874","0.3","13.50806","0.55",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.1950963","0.57","15.33065","0.73",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.1968261","0.62","12.18548","0.45",,
"2018-2011","0","66","0.46","75","1","75","1","75","1","65.943412","0.46","0.2016879","0.65",,,,
"2019-2012","0","62","0.38","75","1","75","1","75","1","62.43401","0.38","0.219689","0.89",,,,
