"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","ZobarYikuanda","ZobarYikuanda","ZobarYikuanda","ZobarYikuanda","ZobarYikuanda","ZobarYikuanda","ZobarYikuanda","ZobarYikuanda"
"Region","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","9","0.27","16","54","0.19","16.5","0"
"1984-1977","0","43","0.84","15","54","0.22","14.74","0"
"1985-1978","100","1","0.19","0","75","1","100","0"
"1986-1979","0","42","0.81","0","70","0.35","0","0"
"1987-1980","100","5","0.22","35","47","0.08","134.84","0"
"1988-1981","0","28","0.73","0","75","1","0","0"
"1989-1982","0","8","0.24","0","75","1","0","0"
"1990-1983","100","0","0.16","26","50","0.11","126.32","0"
"1991-1984","0","28","0.7","0","68","0.3","0","1"
"1992-1985","100","0","0.16","85","28","0.03","185.32","0"
"1993-1986","0","50","0.97","49","41","0.05","49.47","0"
"1994-1987","0","18","0.49","0","72","0.41","0","1"
"1995-1988","100","0","0.16","0","68","0.32","100","0"
"1996-1989","0","50","0.97","0","75","1","0","0"
"1997-1990","0","56","1","0","75","1","0","0"
"1998-1991","0","12","0.35","0","75","1","0","0"
"1999-1992","0","26","0.65","0","75","1","0","0"
"2000-1993","0","19","0.51","0","75","1","0","0"
"2001-1994","0","17","0.43","0","75","1","0","1"
"2002-1995","0","26","0.62","0","75","1","0","0"
"2003-1996","0","28","0.68","0","75","1","0","0"
"2004-1997","0","13","0.41","17","54","0.16","17.04","0"
"2005-1998","0","9","0.32","0","75","1","0","0"
"2006-1999","0","21","0.54","0","73","0.43","0","0"
"2007-2000","0","25","0.59","0","75","1","0","0"
"2008-2001","0","45","0.86","0","75","1","0","0"
"2009-2002","0","12","0.38","0","75","1","0","0"
"2010-2003","0","9","0.3","0","75","1","0","0"
"2011-2004","0","36","0.76","0","70","0.38","0","0"
"2012-2005","0","17","0.46","8","57","0.24","7.72","0"
"2013-2006","100","0","0.16","0","75","1","100","0"
"2014-2007","100","0","0.16","0","75","0.46","100","0"
"2015-2008","0","23","0.57","26","50","0.14","25.71","0"
"2016-2009","0","40","0.78","0","67","0.27","0","0"
"2017-2010","100","0","0.16","0","75","1","100","0"
"2018-2011","0","50","0.97","0","75","1","0","0"
"2019-2012","0","45","0.89","0","75","1","0","0"
