"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Mesehle","Mesehle","Mesehle","Mesehle","Mesehle","Mesehle","Mesehle","Mesehle"
"Region","Medebay-Zana","Medebay-Zana","Medebay-Zana","Medebay-Zana","Medebay-Zana","Medebay-Zana","Medebay-Zana","Medebay-Zana"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","54","0.59","0","75","1","0","0"
"1984-1977","97","6","0.03","0","75","1","97.08","0"
"1985-1978","0","46","0.46","0","75","1","0","0"
"1986-1979","0","46","0.43","0","75","1","0","0"
"1987-1980","0","73","0.84","0","75","1","0","0"
"1988-1981","0","54","0.65","0","75","1","0","0"
"1989-1982","0","75","1","0","75","1","0","0"
"1990-1983","82","10","0.05","39","66","0.03","121.14","0"
"1991-1984","25","25","0.14","0","75","1","24.56","1"
"1992-1985","0","37","0.35","0","75","1","0","0"
"1993-1986","0","75","1","0","75","1","0","0"
"1994-1987","0","38","0.38","0","75","1","0","0"
"1995-1988","0","42","0.41","0","75","1","0","0"
"1996-1989","0","75","1","0","75","1","0","0"
"1997-1990","0","75","1","0","75","1","0","0"
"1998-1991","0","68","0.81","0","75","1","0","0"
"1999-1992","0","50","0.57","0","75","1","0","1"
"2000-1993","23","25","0.16","0","75","1","23.08","0"
"2001-1994","0","34","0.32","0","75","1","0","0"
"2002-1995","45","19","0.11","0","75","1","44.67","0"
"2003-1996","0","31","0.24","0","75","1","0.27","0"
"2004-1997","11","28","0.19","23","70","0.05","34.05","0"
"2005-1998","0","75","1","0","75","1","0","0"
"2006-1999","4","30","0.22","0","75","1","4.01","0"
"2007-2000","0","66","0.78","0","75","1","0","0"
"2008-2001","0","54","0.62","0","75","1","0","1"
"2009-2002","0","46","0.49","0","75","1","0","0"
"2010-2003","0","63","0.76","0","75","1","0","0"
"2011-2004","0","61","0.73","0","75","1","0","0"
"2012-2005","0","33","0.3","0","75","1","0","0"
"2013-2006","0","32","0.27","16","71","0.08","16.01","1"
"2014-2007","0","50","0.57","0","75","1","0","0"
"2015-2008","72","12","0.08","0","75","1","72.19","0"
"2016-2009","0","58","0.68","0","75","1","0","0"
"2017-2010","0","49","0.51","0","75","1","0","0"
"2018-2011","0","60","0.7","0","75","1","0","0"
"2019-2012","0","75","1","0","75","1","0","0"
