"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","49","0.32","72.59981","0.54","75","1","75","1","48.6851408309524","0.32","0.235001996169629","0.46",,,"45.3677657714919","0.81"
"1984-1977","0","50","0.46","71.64506","0.41","75","1","75","1","50","0.46","0.24036756716892","0.51",,,"-1.22713630089385","0.03"
"1985-1978","6","40","0.19","71.35621","0.38","58","0.22","61","0.27","39.6667578611111","0.19","0.229636387959301","0.38",,,"28.7222919243695","0.5"
"1986-1979","0","44","0.3","71.35621","0.38","75","1","75","1","44.041929","0.3","0.253403449140894","0.57",,,"47.5075336326799","0.84"
"1987-1980","0","75","1","69.25172","0.19","75","1","75","1","75","1","0.278418866178071","0.89",,,"43.8796782583909","0.78"
"1988-1981","0","65","0.65","75","1","75","1","68","0.46","64.62405","0.65","0.1571949094092","0.05",,,"21.869132475934","0.38"
"1989-1982","0","70","0.7","72.59981","0.54","75","1","75","1","70.0769676944444","0.7","0.267705697110162","0.7",,,"37.7103629172688","0.66"
"1990-1983","0","50","0.46","68.95602","0.16","42.3","0.03","66","0.35","50","0.46","0.225069030905942","0.35",,,"-0.578220317711295","0.06"
"1991-1984","33","33","0.05","71.35621","0.38","56.1","0.14","65","0.32","32.973678","0.05","0.212723376451711","0.22",,,"32.469276483528","0.56"
"1992-1985","5","40","0.22","71.35621","0.38","66","0.27","37","0.03","39.735136","0.22","0.223244499359769","0.32",,,"43.1964318515975","0.75"
"1993-1986","0","53","0.54","73.83456","0.59","75","1","68","0.46","52.5186816666667","0.54","0.235158022046059","0.49",,,"37.7806300846378","0.69"
"1994-1987","0","75","1","68.95602","0.16","72.8","0.46","75","1","75","1","0.27959521867785","0.92",,,"17.6228438449766","0.25"
"1995-1988","0","70","0.73","72.59981","0.54","68.2","0.35","42","0.05","70.203145","0.73","0.18110601451344","0.08",,,"26.7817077614331","0.47"
"1996-1989","0","75","1","75","1","70.7","0.41","75","1","75","1","0.231016805783749","0.43",,,"20.0260482103039","0.31"
"1997-1990","0","75","1","75","1","75","1","71","0.49","75","1","0.262238093448536","0.62",,,"51.1459608349143","0.91"
"1998-1991","0","51","0.49","72.59981","0.54","72.7","0.43","75","1","51.02211","0.49","0.264638800685297","0.65",,,"20.498306333578","0.34"
"1999-1992","13","38","0.14","68.95602","0.16","57","0.16","75","1","37.86939","0.14","0.248632026762865","0.54",,,"54.7231984464255","0.97"
"2000-1993","0","41","0.27","73.90752","0.62","70.5","0.38","75","1","41.368891","0.27","0.2222257","0.3",,,"12","0.19"
"2001-1994","0","73","0.78","75","1","75","1","75","1","73.242245","0.78","0.2703864","0.73",,,"11.8","0.16"
"2002-1995","0","50","0.46","72.66962","0.57","58","0.22","67","0.38","50","0.46","0.2752634","0.81",,,"3.7","0.09"
"2003-1996","0","51","0.51","68.95602","0.16","67.8","0.32","60","0.24","51.460678","0.51","0.2204514","0.27",,,"36","0.62"
"2004-1997","80","22","0.03","71.35621","0.38","54.8","0.05","75","1","21.707642","0.03","0.2140203","0.24",,,"4.2","0.12"
"2005-1998","7","39","0.16","71.35621","0.38","74.2","0.51","50","0.16","39.308383","0.16","0.1886373","0.11",,,"30.5","0.53"
"2006-1999","0","75","1","75","1","75","1","50","0.16","75","1","0.2714436","0.76",,,"26.6","0.44"
"2007-2000","0","68","0.68","75","1","75","1","75","1","68.4688926","0.68","0.2729821","0.78","80.95161","1","57.3","1"
"2008-2001","0","73","0.76","75","1","75","1","75","1","73.084745","0.76","0.277373","0.86","74.01614","0.64","48","0.88"
"2009-2002","0","54","0.59","75","1","75","1","52","0.19","53.906389","0.59","0.1566278","0.03","66.51613","0.09","26.6","0.44"
"2010-2003","3","40","0.24","75","1","75","1","75","1","40.221506","0.24","0.2571326","0.59","68.90321","0.27","54.7","0.94"
"2011-2004","0","75","1","75","1","75","1","68","0.46","75","1","0.2914385","0.97","72.7258","0.45","19.4","0.28"
"2012-2005","0","53","0.57","75","1","73.1","0.49","60","0.24","52.749723","0.57","0.2040666","0.14","77.04837","0.73","42.9","0.72"
"2013-2006","0","50","0.46","50","0.03","56.1","0.14","65","0.32","50","0.46","0.2070394","0.16","77.80644","0.91","14.5","0.22"
"2014-2007","24","35","0.11","68.83361","0.05","75","1","75","1","35.15862","0.11","0.287133","0.95","70.85485","0.36","34.8","0.59"
"2015-2008","0","61","0.62","75","1","59.1","0.24","50","0.16","61.13788","0.62","0.2647426","0.68","68.59676","0.18",,
"2016-2009","0","50","0.46","72.3147","0.43","66.7","0.3","50","0.16","50","0.46","0.2109421","0.19","77.35483","0.82",,
"2017-2010","28","34","0.08","70.30891","0.22","55.4","0.08","75","1","34.261462","0.08","0.2752831","0.84","72.88709","0.55",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2304388","0.41",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.3036633","1",,,,
