"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","31","54","0.14","75","1","75","1","75","1","54.3553691823529","0.14","0.330176617951442","0.95",,,"-19.0380341948427","0.03"
"1984-1977","22","59","0.19","75","1","75","1","75","1","59.0908","0.19","0.265956180603126","0.16",,,"86.6410731168748","0.88"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.32275642147149","0.86",,,"86.1186678750542","0.84"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.293974495922463","0.54",,,"68.6002034755611","0.69"
"1987-1980","32","54","0.11","75","1","73.4","0.03","73","0.14","53.8121980285714","0.11","0.278552963106001","0.27",,,"52.1445364686238","0.44"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.307361955442867","0.78",,,"62.8983533496424","0.56"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.296049169400282","0.57",,,"43.4497955132037","0.31"
"1990-1983","0","75","1","75","1","75","1","75","1","75","1","0.344516903822097","1",,,"62.1949671006704","0.53"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.304706058310385","0.73",,,"4.29988201139965","0.06"
"1992-1985","90","25","0.03","75","1","75","1","69","0.08","25","0.03","0.308963504821172","0.84",,,"21.6904758402455","0.16"
"1993-1986","22","59","0.16","75","1","75","1","75","1","58.802258","0.16","0.287554513621009","0.43",,,"49.9109548230832","0.38"
"1994-1987","0","73","0.3","75","1","75","1","75","1","73.3992386666667","0.3","0.304503308795901","0.7",,,"110.838698162292","1"
"1995-1988","0","75","1","75","1","74.6","0.05","75","1","75","1","0.258461655204245","0.14",,,"71.8579270112265","0.72"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.229990578724852","0.03",,,"53.6488961232969","0.47"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.267199660679762","0.19",,,"25.1541658347181","0.19"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.285837951343911","0.41",,,"50.6324587948528","0.41"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.297008783397021","0.62",,,"47.8772567907897","0.34"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.3346375","0.97",,,"33.2","0.25"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.2811555","0.32",,,"17","0.12"
"2002-1995","0","75","1","75","1","75","1","75","1","75","1","0.2575959","0.11",,,"8.8","0.09"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.3089024","0.81",,,"32.6","0.22"
"2004-1997","40","50","0.08","75","1","75","1","61","0.05","50","0.08","0.2967095","0.59",,,"38.7","0.28"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.324461","0.89",,,"87.7","0.91"
"2006-1999","40","50","0.08","75","1","75","1","75","1","50","0.08","0.2911887","0.49",,,"60.2","0.5"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2721446","0.22","24.95161","0.27","91","0.94"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2522893","0.05","23.56451","0.18","93.2","0.97"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.329909","0.92","27.44355","0.45","68.5","0.66"
"2010-2003","0","73","0.27","75","1","75","1","75","1","73.120251","0.27","0.2848303","0.38","29.66129","0.55","83.5","0.81"
"2011-2004","2","69","0.24","75","1","75","1","75","1","69.218346","0.24","0.2726084","0.24","26.85484","0.36","77.8","0.78"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.2567766","0.08","23.07258","0.09","65.7","0.59"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.3055617","0.76","35.16129","0.82","66.4","0.62"
"2014-2007","0","75","1","75","1","75","1","71","0.11","75","1","0.302012","0.65","33.37902","0.73","73","0.75"
"2015-2008","7","66","0.22","75","1","75","1","50","0.03","66.482317","0.22","0.2826678","0.35","30.93549","0.64",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.2884893","0.46","35.62097","0.91",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.2806049","0.3","36.40322","1",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2927344","0.51",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.3030554","0.68",,,,
