"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Niquara","Niquara","Niquara","Niquara","Niquara","Niquara","Niquara","Niquara"
"Region","Ibinat","Ibinat","Ibinat","Ibinat","Ibinat","Ibinat","Ibinat","Ibinat"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","40","0.89","28","49","0.05","28.07","0"
"1984-1977","0","36","0.84","0","58","0.27","0","0"
"1985-1978","0","31","0.76","0","75","1","0","0"
"1986-1979","0","25","0.62","10","55","0.19","9.85","0"
"1987-1980","0","41","0.92","82","31","0.03","81.82","0"
"1988-1981","0","33","0.78","0","75","1","0","0"
"1989-1982","0","20","0.38","0","75","1","0","0"
"1990-1983","73","7","0.22","8","55","0.22","80.68","0"
"1991-1984","0","34","0.81","0","75","1","0","0"
"1992-1985","100","0","0.11","11","54","0.16","110.61","1"
"1993-1986","0","14","0.27","24","50","0.08","24.24","1"
"1994-1987","0","15","0.3","0","75","1","0","0"
"1995-1988","100","4","0.16","2","57","0.24","102.09","1"
"1996-1989","0","50","0.95","0","75","1","0","0"
"1997-1990","0","56","0.97","0","75","1","0","0"
"1998-1991","100","3","0.14","0","75","1","100","1"
"1999-1992","0","24","0.54","0","75","1","0","0"
"2000-1993","0","16","0.35","0","75","1","0","0"
"2001-1994","0","23","0.46","0","75","1","0","0"
"2002-1995","0","23","0.43","13","54","0.11","13.43","0"
"2003-1996","0","15","0.32","0","73","0.49","0","0"
"2004-1997","0","24","0.51","11","54","0.14","11.05","0"
"2005-1998","0","30","0.73","0","75","1","0","0"
"2006-1999","100","0","0.11","0","63","0.32","100","0"
"2007-2000","0","28","0.68","0","75","1","0","0"
"2008-2001","0","23","0.49","0","75","1","0","0"
"2009-2002","0","27","0.65","0","71","0.46","0","0"
"2010-2003","0","25","0.62","0","60","0.3","0","1"
"2011-2004","0","30","0.7","0","75","1","0","0"
"2012-2005","11","10","0.24","0","75","1","10.61","0"
"2013-2006","0","25","0.62","0","75","1","0","0"
"2014-2007","100","0","0.11","0","74","0.51","100","0"
"2015-2008","100","0","0.11","0","65","0.38","100","0"
"2016-2009","0","21","0.41","0","68","0.43","0","0"
"2017-2010","74","7","0.19","0","75","1","73.86","0"
"2018-2011","0","39","0.86","0","65","0.35","0","0"
"2019-2012","0","58","1","0","67","0.41","0","0"
