"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","38","42","0.08","75","1","69.1","0.14","72","0.24","41.5876493186274","0.08","0.273701818058195","0.89",,,"4.00745983085143","0.12"
"1984-1977","0","58","0.41","75","1","75","1","75","1","57.658494","0.41","0.229550136916544","0.27",,,"8.33404195649234","0.28"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.215322068945927","0.08",,,"32.3018948334865","0.5"
"1986-1979","0","71","0.65","75","1","75","1","75","1","70.7881717352941","0.65","0.226883543038988","0.19",,,"41.3588127822211","0.62"
"1987-1980","59","37","0.05","75","1","65.5","0.05","67","0.19","36.9138107777778","0.05","0.243750997044776","0.51",,,"-0.642705460026377","0.06"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.217557111518063","0.14",,,"51.7651046766128","0.81"
"1989-1982","0","65","0.54","75","1","75","1","71","0.22","64.54713","0.54","0.229745492604731","0.3",,,"58.9349768707219","0.94"
"1990-1983","0","50","0.27","75","1","75","1","75","1","50","0.27","0.233856749682756","0.32",,,"-1.97882872603123","0.03"
"1991-1984","69","35","0.03","75","1","75","1","75","1","34.8089079","0.03","0.216784870707987","0.11",,,"4.51541561858761","0.16"
"1992-1985","0","57","0.38","75","1","72","0.16","75","1","57.484059","0.38","0.252682154383462","0.68",,,"31.6109777382436","0.47"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.240584635097558","0.46",,,"39.8267911546111","0.59"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.32879707924916","1",,,"53.5286211661956","0.84"
"1995-1988","0","73","0.7","75","1","75","1","75","1","72.5991820964052","0.7","0.257334019460197","0.7",,,"22.7009541583172","0.38"
"1996-1989","30","43","0.11","75","1","68.4","0.11","66","0.14","43.486542","0.11","0.207926323946599","0.03",,,"27.0623487204411","0.41"
"1997-1990","0","52","0.3","75","1","75","1","75","1","52.234859","0.3","0.22328562978635","0.16",,,"8.27982393886178","0.25"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.250842329662628","0.65",,,"72.1097199357823","1"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.262980745208517","0.81",,,"44.7363247785647","0.66"
"2000-1993","0","54","0.35","75","1","75","1","75","1","53.656431","0.35","0.3029807","0.97",,,"12.8","0.31"
"2001-1994","4","49","0.22","75","1","75","1","75","1","49.18349","0.22","0.2282506","0.22",,,"6.2","0.19"
"2002-1995","27","44","0.16","75","1","65.5","0.05","66","0.14","44.026989","0.16","0.2133706","0.05",,,"2","0.09"
"2003-1996","0","60","0.46","75","1","75","1","75","1","59.587959","0.46","0.2476389","0.59",,,"45.6","0.69"
"2004-1997","0","50","0.27","75","1","65.6","0.08","75","1","50","0.27","0.2292506","0.24",,,"7.2","0.22"
"2005-1998","0","60","0.49","75","1","75","1","59","0.03","59.6664748","0.49","0.237003","0.35",,,"47.8","0.72"
"2006-1999","0","58","0.43","75","1","73.5","0.19","75","1","58.281148","0.43","0.2390972","0.41",,,"54.8","0.88"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2451181","0.54","4.612903","0.45","70.5","0.97"
"2008-2001","0","72","0.68","75","1","75","1","75","1","71.960802","0.68","0.2463955","0.57","3.491934","0.18","49.5","0.78"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.2494223","0.62","2.782258","0.09","36.2","0.53"
"2010-2003","0","53","0.32","75","1","75","1","65","0.08","52.6463692","0.32","0.2587163","0.73","5.540322","0.82","58.1","0.91"
"2011-2004","22","45","0.19","75","1","75","1","75","1","45.113608","0.19","0.2662256","0.84","5.290324","0.64","15","0.34"
"2012-2005","0","62","0.51","75","1","75","1","63","0.05","61.826072","0.51","0.2662651","0.86","5.435484","0.73","29.3","0.44"
"2013-2006","0","66","0.57","75","1","75","1","75","1","66.481144","0.57","0.2408501","0.49","4.491935","0.36","39.3","0.56"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.292162","0.95","7.758065","1","49","0.75"
"2015-2008","0","70","0.62","75","1","75","1","67","0.19","70.245167","0.62","0.2389764","0.38","3.540322","0.27",,
"2016-2009","0","68","0.59","75","1","75","1","75","1","67.52763","0.59","0.2606572","0.76","7.629031","0.91",,
"2017-2010","0","73","0.73","75","1","75","1","75","1","73.167077","0.73","0.2405195","0.43","5.225808","0.55",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.290798","0.92",,,,
"2019-2012","28","44","0.14","75","1","75","1","74","0.27","43.92497","0.14","0.2610807","0.78",,,,
