"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Dinkashena","0.43","1","0.08","1","0.43","0.84",,"0.12"
"Ebo","0.62","1","0.14","0.16","0.62","0.89",,"0.19"
"Edagaarbi","0.35","1","1","1","0.35","0.05",,"0.19"
"EmbaAhfrom","0.22","1","1","1","0.22","0.22",,"0.19"
"EmbachekoGunaguna","1","1","1","1","1","0.27",,"0.25"
"EndaBagerima","0.22","1","1","1","0.22","0.84",,"0.19"
"Endabano","0.35","1","1","1","0.35","0.86",,"0.22"
"Endachiwa","0.03","1","1","1","0.03","0.7",,"0.19"
"EndaFelasi","0.05","1","1","1","0.05","0.95",,"0.22"
"Endagahamus","0.08","1","1","1","0.08","0.92",,"0.19"
"Endamariam","0.27","1","1","1","0.27","0.3",,"0.22"
"Erba","0.46","0.59","0.24","0.27","0.46","0.78",,"0.16"
"Esiret","0.27","1","1","1","0.27","0.68",,"0.34"
"Estifanos","1","1","1","1","1","0.38",,"0.22"
"Fala","0.46","1","0.16","1","0.46","0.35",,"0.12"
"Felegehiwot","0.32","1","1","1","0.32","0.3",,"0.09"
"FelegeWayane","0.41","1","0.24","1","0.41","0.57",,"0.47"
"FikreAlem","0.3","1","1","1","0.3","0.7",,"0.28"
"Filatako","1","1","1","1","1","0.41",,"0.12"
"Gebsit","1","1","1","1","1","0.08",,"0.09"
"Gedayasu","1","1","1","1","1","0.19",,"0.06"
"GelaMatebiya","1","1","1","1","1","0.49",,"0.25"
"Gendebta","0.22","1","1","1","0.22","0.41",,"0.19"
"Geneti","0.49","1","0.16","0.19","0.49","0.86",,"0.19"
"Genfel","0.3","1","0.08","1","0.3","0.81",,"0.47"
"Gera","0.24","1","1","1","0.24","0.95",,"0.19"
"Gerjale","0.62","1","0.14","0.19","0.62","0.86",,"0.19"
"GetskiMilesiley","0.27","1","1","1","0.27","0.7",,"0.56"
"Gijet","0.57","1","1","1","0.57","0.59",,"0.56"
"Ginaza","1","1","1","1","1","0.49",,"0.34"
"Golgolemalee","0.41","1","0.22","1","0.41","0.57",,"0.47"
"Goshedur","0.32","1","1","1","0.32","0.49",,"0.09"
"Goza","1","1","1","1","1","0.51",,"0.22"
"Grwre","0.24","1","1","1","0.24","0.95",,"0.19"
"GuemseAgamet","0.51","1","0.24","1","0.51","0.65",,"0.19"
"Guroro","1","1","1","1","1","0.7",,"0.22"
"Guya","1","1","1","1","1","0.81",,"0.22"
"Habees","0.32","1","0.14","1","0.32","0.54",,"0.47"
"Hadashtekli","0.24","1","1","1","0.24","0.68",,"0.56"
"HadeAlga","0.46","0.68","0.24","0.3","0.46","0.73",,"0.16"
"HadnetK","0.24","1","0.35","1","0.24","0.92",,"0.5"
"HadnetS","0.32","1","1","1","0.32","0.68",,"0.19"
"HadushAdi","0.46","1","0.41","1","0.46","0.62",,"0.19"
"HadushHiwet","0.3","1","1","1","0.3","0.65",,"0.19"
"HagereGenet","0.43","1","1","1","0.43","0.68",,"0.09"
"HagereSelamE","0.46","1","1","1","0.46","0.54",,"0.09"
"HagereSelamW","0.19","1","1","1","0.19","0.57",,"0.34"
"Hangoda","0.32","1","1","1","0.32","0.68",,"0.19"
"Hareko","0.27","1","1","1","0.27","0.59",,"0.16"
"Hawelti","0.49","1","0.14","0.16","0.49","0.86",,"0.19"
"Hayelom","0.59","1","1","1","0.59","0.7",,"0.25"
"Hintsa","0.16","1","1","1","0.16","0.41",,"0.34"
"HintsaWaza","0.16","1","1","1","0.16","0.43",,"0.34"
"HizbaTeklehymanot","0.49","1","0.22","1","0.49","0.84",,"0.19"
"ImbaRufael","0.24","1","1","1","0.24","0.89",,"0.19"
"Jijqe","1","1","1","1","1","0.84",,"0.22"
"JimanDeregeha","1","1","1","1","1","0.43",,"0.25"
"Jira","1","1","1","1","1","0.78",,"0.19"
"kabe","1","1","1","1","1","0.62",,"0.34"
"Karima","1","1","1","1","1","0.32",,"0.06"
"Keregna","1","1","1","1","1","0.76",,"0.34"
"Kihen","0.32","1","1","1","0.32","0.92",,"0.5"
"Kita","0.43","1","1","1","0.43","0.68",,"0.09"
"Korme","0.62","1","0.22","0.22","0.62","0.78",,"0.19"
"Ksadacki","1","1","1","1","1","0.49",,"0.22"
"Kudo","0.22","1","1","1","0.22","0.03",,"0.19"
"Kuluferha","1","1","1","1","1","0.59",,"0.22"
"KuluGizeLemlem","0.32","1","0.19","0.22","0.32","0.86",,"0.19"
"LaelayDayu","0.62","1","0.19","0.22","0.62","0.89",,"0.19"
"Laelayhahaile","0.22","1","1","1","0.22","0.14",,"0.19"
"LaelayMegariaTsemri","0.22","1","1","1","0.22","0.59",,"0.22"
"Lalaylogomti","0.03","1","1","1","0.03","0.78",,"0.19"
"Ledy","1","1","1","1","1","0.22",,"0.09"
"Lemlem","0.32","1","1","1","0.32","0.92",,"0.34"
"LemlemArena","0.24","1","1","1","0.24","0.81",,"0.16"
"Libo ","1","1","1","1","1","0.38",,"0.22"
"Limaat","0.32","1","0.35","1","0.32","0.84",,"0.19"
"Limat","0.35","1","1","1","0.35","0.62",,"0.22"
"Lul","0.41","1","1","1","0.41","0.51",,"0.06"
"LusinaAbegeldi","1","1","1","1","1","0.54",,"0.25"
"Maekelawi","0.08","1","1","1","0.08","0.92",,"0.19"
"MaekelSegli","0.16","1","1","1","0.16","0.73",,"0.22"
"MahbereWeyni","0.24","1","0.32","1","0.24","0.89",,"0.5"
"MariamShewito","0.22","1","1","1","0.22","0.73",,"0.19"
"Martadios","1","1","1","1","1","0.73",,"0.22"
"MayChekemte","0.14","1","1","1","0.14","0.92",,"0.19"
"MayNebri","0.43","1","1","1","0.43","0.7",,"0.19"
"Maysuru","0.27","1","1","1","0.27","0.35",,"0.22"
"MayTeklia","0.16","1","1","1","0.16","0.49",,"0.34"
"Mearey","0.32","1","1","1","0.32","0.84",,"0.22"
"Mechare","0.65","0.68","0.41","1","0.65","0.78",,"0.19"
"Mechena","1","1","1","1","1","0.43",,"0.25"
"MehalGoncha","1","1","1","1","1","0.32",,"0.12"
"Mekan ","0.62","1","0.22","1","0.62","0.59",,"0.19"
"MekaneGenet","0.35","1","1","1","0.35","0.43",,"0.12"
"Melabesh","1","1","1","1","1","0.51",,"0.09"
"MendereMariam","1","1","1","1","1","0.43",,"0.09"
"Menegobena","1","1","1","1","1","0.24",,"0.09"
"Menji","1","1","1","1","1","0.7",,"0.22"
"Mergech","1","1","1","1","1","0.32",,"0.09"
"Mesanu","0.22","1","0.14","1","0.22","0.68",,"0.5"
"Mesehle","1","1","1","1","1","0.38",,"0.22"
"Meswaeti ","0.62","1","0.27","1","0.62","0.68",,"0.19"
"Metkel","0.11","1","1","1","0.11","0.65",,"0.34"
"MetkelLemat","0.19","1","1","1","0.19","0.38",,"0.34"
"Mezbr","0.49","1","1","1","0.49","0.51",,"0.22"
"MichelDebre","1","1","1","1","1","0.38",,"0.09"
"Miraf","1","1","1","1","1","0.19",,"0.09"
"Misema","0.03","1","0.03","1","0.03","0.7",,"0.19"
"Mitad","1","1","1","1","1","0.49",,"0.34"
"MitinaYimach","1","1","1","1","1","0.41",,"0.12"
"Mozen","1","1","1","1","1","0.24",,"0.09"
"Mozutey","0.35","1","0.19","1","0.35","0.62",,"0.19"
"Mtsaiwerki","1","1","1","1","1","0.68",,"0.22"
"Nagash","0.32","1","0.16","1","0.32","0.86",,"0.47"
"Nebarhadinet","0.32","1","1","1","0.32","0.84",,"0.34"
"Nefasit","1","1","1","1","1","0.78",,"0.22"
"Negedebrhan","0.27","1","1","1","0.27","0.97",,"0.19"
"Niquara","1","1","1","1","1","0.68",,"0.09"
"Qoraro","0.68","1","1","1","0.68","0.81",,"0.25"
"RubaFelege","0.41","1","0.32","1","0.41","0.81",,"0.47"
"Santa gelebeda","1","1","1","1","1","0.81",,"0.25"
"SaratYerawoch","0.24","1","1","1","0.24","0.46",,"0.12"
"Sefo","0.22","1","1","1","0.22","0.11",,"0.19"
"Segena","0.24","1","1","1","0.24","0.24",,"0.12"
"Seka","1","1","1","1","1","0.7",,"0.22"
"Selamaya","1","1","1","1","1","0.54",,"0.25"
"SelamBekalsi","0.32","1","0.35","1","0.32","0.78",,"0.19"
"Selamber","1","1",,"1","1","0.49",,"0.09"
"SelamgieAmbarie","1","1","1","1","1","0.32",,"0.12"
"SelamH","0.3","1","0.11","1","0.3","0.7",,"0.25"
"SelamW","0.05","1","1","1","0.05","0.78",,"0.19"
"Selelkula","1","1","1","1","1","0.27",,"0.09"
"SelenWuha","0.32","1","0.35","1","0.32","0.86",,"0.19"
"Seloda","1","1","1","1","1","0.7",,"0.19"
"Sendada","0.51","1","0.16","1","0.51","0.76",,"0.47"
"Serawudi","1","1","1","1","1","0.7",,"0.22"
"Seret","0.27","1","1","1","0.27","0.78",,"0.16"
"Sero","0.27","1","1","1","0.27","0.43",,"0.22"
"Shamo","1","1","1","1","1","0.54",,"0.22"
"ShehochTehara","1","1","1","1","1","0.49",,"0.22"
"Shekatekli","0.24","1","1","1","0.24","0.54",,"0.56"
"Shunge","1","1","1","1","1","0.43",,"0.25"
"Simret","0.32","1","1","1","0.32","0.43",,"0.25"
"SimretS","0.62","1","0.24","1","0.62","0.51",,"0.19"
"SimretT","1","1","1","1","1","0.89",,"0.19"
"Sinkata","0.51","1","0.24","1","0.51","0.65",,"0.19"
"Siye","1","1","1","1","1","0.92",,"0.19"
"Smret","1","1","1","1","1","0.78",,"0.22"
"Sorya","0.38","1","0.16","1","0.38","0.3",,"0.12"
"Suha","1","1","1","1","1","0.43",,"0.09"
"Tahtayhaya","0.7","1","0.27","1","0.7","0.73",,"0.19"
"TahtayDaeroka","0.08","1","1","1","0.08","0.27",,"0.19"
"TahtayLegomti","0.03","1","1","1","0.03","0.86",,"0.19"
"TahtayMegariaTsebri","0.22","1","1","1","0.22","0.68",,"0.22"
"Tao","0.62","1","0.14","0.19","0.62","0.84",,"0.19"
"TaraGedam","1","1","1","1","1","0.89",,"0.34"
"TaraSenba","1","1","1","1","1","0.32",,"0.25"
"Tekea","0.43","1","0.11","1","0.43","0.16",,"0.19"
"Tekleweyni","1","1","1","1","1","0.97",,"0.19"
"Tetatiro","1","1","1","1","1","0.59",,"0.03"
"Tibaga","1","1","1","1","1","0.84",,"0.34"
"Tigage","0.51","1","1","1","0.51","0.76",,"0.09"
"Tsae","0.19","1","1","1","0.19","0.95",,"0.25"
"Tsetsera","0.43","1","0.22","1","0.43","0.32",,"0.12"
"Tseykeme","1","1","1","1","1","0.95",,"0.19"
"Tsigea","0.49","1","0.16","0.19","0.49","0.86",,"0.19"
"Ulaga","0.43","0.59","0.19","0.24","0.43","0.62",,"0.19"
"Wargba","0.49","1","0.38","1","0.49","0.73",,"0.19"
"Wariba","1","1","1","1","1","0.22",,"0.19"
"Wedikeshi","1","1","1","1","1","0.76",,"0.19"
"Werabaye","0.7","1","0.16","0.27","0.7","0.68",,"0.19"
"Werkamba","0.35","1","1","1","0.35","0.86",,"0.22"
"Wobo","1","1","1","1","1","0.51",,"0.03"
"Wonberoch","1","1","1","1","1","0.46",,"0.25"
"Wondye","0.24","1","1","1","0.24","0.54",,"0.12"
"Worego","1","1","1","1","1","0.14",,"0.09"
"WorgajaWagi","1","1","1","1","1","0.38",,"0.12"
"WoryaMeskel","1","1","1","1","1","0.35",,"0.06"
"Woyenti","0.22","1","1","1","0.22","0.3",,"0.19"
"Woynye","1","1","1","1","1","0.11",,"0.09"
"WuhdetG","0.32","1","1","1","0.32","0.54",,"0.25"
"WuhdetK","0.51","1","1","1","0.51","0.92",,"0.25"
"WushaTires","1","1","1","1","1","0.46",,"0.34"
"Yedwuha","1","1","1","1","1","0.11",,"0.09"
"Yeju","0.14","1","1","1","0.14","0.35",,"0.03"
"Yetefet","0.35","1","1","1","0.35","0.54",,"0.09"
"YifagAkababi","1","1","1","1","1","0.7",,"0.34"
"Yitihana","1","1","1","1","1","0.3",,"0.09"
"Zata","0.43","1","1","1","0.43","0.35",,"0.12"
"Ziha","1","1","1","1","1","0.7",,"0.22"
"ZihonHuha","1","1","1","1","1","0.24",,"0.09"
"ZobarYikuanda","1","1","1","1","1","0.57",,"0.06"
"Zongi","0.05","1","1","1","0.05","0.78",,"0.19"
