"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","29","54","0.16","75","1","75","1","75","1","53.7256574885621","0.16","0.370195792695498","0.86",,,"14.0488335160001","0.03"
"1984-1977","19","58","0.19","75","1","75","1","75","1","57.620662","0.19","0.297919436405796","0.08",,,"115.809307446119","0.97"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.3507391193412","0.68",,,"101.404444619159","0.81"
"1986-1979","0","70","0.35","75","1","75","1","75","1","70.2959890441177","0.35","0.355856589656365","0.73",,,"102.409036208788","0.88"
"1987-1980","29","53","0.14","75","1","70.5","0.03","75","1","53.3157672","0.14","0.332105070092725","0.54",,,"69.897763333238","0.31"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.357674973855823","0.76",,,"87.6311908524923","0.56"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.361380996649865","0.81",,,"83.5690982164057","0.47"
"1990-1983","0","70","0.3","75","1","75","1","75","1","69.701057","0.3","0.381383222843904","0.97",,,"92.1230839953558","0.59"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.37174580269245","0.89",,,"46.2478693496178","0.19"
"1992-1985","82","31","0.05","75","1","71.7","0.05","68","0.05","30.784152","0.05","0.353605231273428","0.7",,,"48.430975761667","0.22"
"1993-1986","37","50","0.11","75","1","75","1","75","1","50","0.11","0.310059302386702","0.32",,,"78.4272021749291","0.41"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.373252434742687","0.92",,,"139.776282400624","1"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.320017118065374","0.43",,,"80.2661277973602","0.44"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.275077082099096","0.03",,,"78.3878616168157","0.38"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.305738472357793","0.22",,,"33.9629454828274","0.16"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.315756952739172","0.35",,,"53.9951445824944","0.25"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.335083706995637","0.57",,,"32.6173151115494","0.12"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.3646202","0.84",,,"77.6","0.34"
"2001-1994","0","70","0.32","75","1","75","1","75","1","69.949463","0.32","0.3240523","0.49",,,"27.4","0.09"
"2002-1995","0","75","1","75","1","75","1","75","1","75","1","0.379027","0.95",,,"17.9","0.06"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.3594077","0.78",,,"84.4","0.53"
"2004-1997","12","61","0.22","75","1","75","1","75","1","60.70758","0.22","0.3496981","0.65",,,"56.7","0.28"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.3193149","0.41",,,"102.9","0.94"
"2006-1999","85","29","0.03","75","1","75","1","75","1","29.302049","0.03","0.2976763","0.05",,,"93.3","0.66"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.3034945","0.11","23.74193","0.36","102.3","0.84"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.3040192","0.14","20.85484","0.09","101","0.78"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.4060646","1","24.3871","0.55","84.3","0.5"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.3046308","0.16","26.5","0.64","98.2","0.75"
"2011-2004","0","69","0.27","75","1","75","1","75","1","68.960579","0.27","0.3052168","0.19","23.70968","0.27","94.3","0.72"
"2012-2005","4","64","0.24","75","1","75","1","75","1","64.396093","0.24","0.3204027","0.46","21.17742","0.18","102.9","0.94"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.3058975","0.24","33.17742","0.91","93.8","0.69"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.3169858","0.38","31.50001","0.73","92.9","0.62"
"2015-2008","38","50","0.08","75","1","75","1","63","0.03","49.791266","0.08","0.3096401","0.3","23.90322","0.45",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.3450072","0.62","31.96774","0.82",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.3284067","0.51","34.01613","1",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.3078398","0.27",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.3381319","0.59",,,,
