"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","37","0.32","75","1","70.5","0.24","65","0.38","36.9951227026144","0.32","0.181857322410223","0.05",,,"-0.179193981986288","0.06"
"1984-1977","100","0","0.03","75","1","49.9","0.03","53","0.16","0","0.03","0.251839612409266","0.84",,,"45.845506274702","0.5"
"1985-1978","0","46","0.51","75","1","67.1","0.19","65","0.38","45.679815","0.51","0.218184947362734","0.35",,,"50.8703520636975","0.56"
"1986-1979","0","54","0.84","75","1","72","0.27","70","0.51","53.9046","0.84","0.241329025091882","0.73",,,"37.7635709864152","0.34"
"1987-1980","91","8","0.05","75","1","53","0.05","60","0.24","7.55189226666667","0.05","0.236452306789846","0.62",,,"-12.6778974472243","0.03"
"1988-1981","0","53","0.78","75","1","75","1","75","1","52.6865","0.78","0.234500985467163","0.59",,,"57.4760253681223","0.75"
"1989-1982","0","36","0.3","75","1","75","1","75","1","35.842028","0.3","0.24932848348674","0.76",,,"55.3818464461553","0.62"
"1990-1983","0","51","0.7","75","1","75","1","74","0.57","51.215898","0.7","0.238876079885202","0.65",,,"52.6436092031915","0.59"
"1991-1984","0","52","0.73","75","1","75","1","75","1","51.530992","0.73","0.226388289523258","0.51",,,"38.4065400831248","0.41"
"1992-1985","0","50","0.65","75","1","64","0.14","62","0.27","50","0.65","0.256133811398928","0.92",,,"44.477585799936","0.44"
"1993-1986","0","44","0.49","75","1","75","1","75","1","44.046626","0.49","0.192927797580851","0.08",,,"24.6249119449954","0.12"
"1994-1987","0","46","0.54","75","1","75","1","75","1","45.9208206666667","0.54","0.240329067713337","0.7",,,"59.7268347425827","0.84"
"1995-1988","23","27","0.16","75","1","69.6","0.22","56","0.22","27.3098957748366","0.16","0.193562040210276","0.11",,,"58.4032456963041","0.78"
"1996-1989","0","38","0.35","75","1","75","1","70","0.51","37.514918","0.35","0.181006275217544","0.03",,,"34.4479722563049","0.25"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.207519029587391","0.22",,,"25.6634146878485","0.16"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.210848863581926","0.3",,,"64.9245767334265","0.88"
"1999-1992","0","52","0.76","75","1","75","1","75","1","51.820408","0.76","0.225692532661838","0.49",,,"84.4332372510063","1"
"2000-1993","0","48","0.57","75","1","75","1","75","1","47.776533","0.57","0.2760897","1",,,"59.5","0.81"
"2001-1994","0","38","0.43","75","1","62.2","0.11","75","1","38.411205","0.43","0.2005663","0.16",,,"26.4","0.19"
"2002-1995","14","30","0.22","75","1","64.3","0.16","45","0.03","29.866352","0.22","0.2247968","0.46",,,"8.5","0.09"
"2003-1996","0","38","0.38","75","1","74.7","0.35","75","1","37.657309","0.38","0.2188525","0.38",,,"49.6","0.53"
"2004-1997","15","30","0.19","75","1","62.2","0.11","51","0.14","29.710462","0.19","0.201205","0.19",,,"31.2","0.22"
"2005-1998","0","40","0.46","75","1","75","1","68","0.43","40.496377","0.46","0.2300259","0.54",,,"56.3","0.66"
"2006-1999","0","50","0.65","75","1","74.7","0.35","75","1","50","0.65","0.2339554","0.57",,,"56.5","0.69"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2389628","0.68","10.44355","0.45","80.3","0.97"
"2008-2001","0","53","0.81","75","1","75","1","49","0.08","53.04629","0.81","0.219531","0.41","9.854837","0.27","72","0.91"
"2009-2002","0","38","0.41","75","1","75","1","75","1","38.24471","0.41","0.2225289","0.43","7.604836","0.09","35.2","0.31"
"2010-2003","0","50","0.65","75","1","75","1","54","0.19","50","0.65","0.2493496","0.78","12.35484","0.64","74.9","0.94"
"2011-2004","0","63","0.92","75","1","75","1","75","1","62.96612","0.92","0.2748944","0.97","12.12903","0.55","45.8","0.47"
"2012-2005","0","57","0.86","75","1","75","1","64","0.32","56.668002","0.86","0.2088268","0.27","9.612904","0.18","38.2","0.38"
"2013-2006","0","51","0.68","75","1","75","1","51","0.14","50.8638106","0.68","0.250071","0.81","17.33871","0.82","57.2","0.72"
"2014-2007","31","25","0.11","75","1","75","1","63","0.3","25","0.11","0.2725691","0.95","21.53225","1","34.7","0.28"
"2015-2008","36","24","0.08","75","1","74.5","0.3","48","0.05","23.575058","0.08","0.1955826","0.14","10.37903","0.36",,
"2016-2009","0","63","0.89","75","1","75","1","75","1","62.603728","0.89","0.2085248","0.24","15.54032","0.73",,
"2017-2010","0","34","0.27","75","1","75","1","70","0.51","34.052538","0.27","0.2179853","0.32","17.39515","0.91",,
"2018-2011","1","34","0.24","75","1","75","1","71","0.54","33.595019","0.24","0.2555612","0.89",,,,
"2019-2012","24","27","0.14","75","1","75","1","66","0.41","26.962312","0.14","0.2537837","0.86",,,,
