"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","38","33","0.11","75","1","71.9","0.38","69","0.3","32.6951822140523","0.11","0.173128225869365","0.03",,,"16.1918549412019","0.16"
"1984-1977","100","0","0.05","75","1","42.8","0.08","54","0.11","0","0.05","0.20752154756549","0.08",,,"48.8398085165806","0.44"
"1985-1978","0","61","0.73","75","1","64.9","0.24","65","0.24","60.9091","0.73","0.213465158058791","0.14",,,"51.1124149031015","0.47"
"1986-1979","2","49","0.24","75","1","69.7","0.32","70","0.38","49.3164068529412","0.24","0.26418514721949","0.73",,,"45.8200374623699","0.41"
"1987-1980","80","14","0.08","75","1","37.8","0.05","37","0.03","14.0432447746032","0.08","0.288919112547734","0.92",,,"1.39643630474274","0.06"
"1988-1981","0","50","0.43","75","1","75","1","75","1","50","0.43","0.24036190737891","0.46",,,"52.4400670456682","0.53"
"1989-1982","0","55","0.57","75","1","75","1","75","1","54.676459","0.57","0.27572276778226","0.86",,,"35.4234631572736","0.25"
"1990-1983","0","50","0.43","75","1","75","1","73","0.43","50","0.43","0.229450341273757","0.27",,,"53.2430158533024","0.56"
"1991-1984","0","50","0.43","75","1","75","1","75","1","50","0.43","0.242118176905352","0.51",,,"40.4045090013328","0.31"
"1992-1985","8","46","0.19","75","1","67","0.3","63","0.22","46.432385","0.19","0.303481343900624","0.97",,,"43.1826526635315","0.38"
"1993-1986","0","50","0.43","75","1","63.4","0.19","70","0.38","50","0.43","0.233442591593142","0.38",,,"26.6270210675074","0.19"
"1994-1987","0","62","0.76","75","1","75","1","75","1","61.7812687222222","0.76","0.251013251798725","0.59",,,"92.4902747365252","0.97"
"1995-1988","0","54","0.51","75","1","61.6","0.16","62","0.19","53.7078864330999","0.51","0.213261900826074","0.11",,,"65.0111839977929","0.72"
"1996-1989","0","63","0.84","75","1","75","1","75","1","62.90538","0.84","0.244248395378295","0.54",,,"38.5982767233408","0.28"
"1997-1990","0","51","0.49","75","1","66.4","0.27","75","1","50.922012","0.49","0.199382637972402","0.05",,,"-1.10221531179457","0.03"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.241898586502149","0.49",,,"97.5409728447048","1"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.272998959548593","0.84",,,"63.1763844228089","0.69"
"2000-1993","0","58","0.65","75","1","75","1","75","1","58.415813","0.65","0.2952538","0.95",,,"41.3","0.34"
"2001-1994","0","50","0.43","75","1","63.5","0.22","75","1","50","0.43","0.2328323","0.32",,,"14.2","0.12"
"2002-1995","0","57","0.62","75","1","70.7","0.35","61","0.16","56.96404","0.62","0.2833739","0.89",,,"7.3","0.09"
"2003-1996","0","59","0.7","75","1","75","1","75","1","58.71532","0.7","0.2355976","0.41",,,"60","0.66"
"2004-1997","15","43","0.16","75","1","61.6","0.16","55","0.14","43.099361","0.16","0.2262824","0.22",,,"29","0.22"
"2005-1998","0","62","0.81","75","1","75","1","75","1","62.28396","0.81","0.2258412","0.19",,,"75.6","0.88"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.2211112","0.16",,,"72.4","0.78"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2527498","0.62","17.37097","0.36","78.4","0.91"
"2008-2001","0","59","0.68","75","1","75","1","69","0.3","58.659832","0.68","0.2723094","0.81","19.48387","0.64","74.2","0.84"
"2009-2002","0","51","0.46","75","1","75","1","75","1","50.887497","0.46","0.2581501","0.68","11.54838","0.09","52.1","0.5"
"2010-2003","0","50","0.43","75","1","75","1","72","0.41","50","0.43","0.2329996","0.35","18.48387","0.55","85.6","0.94"
"2011-2004","0","54","0.54","75","1","75","1","70","0.38","54.202202","0.54","0.2634289","0.7","12.8871","0.18","65.3","0.75"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.2448252","0.57","17.95161","0.45","54.5","0.59"
"2013-2006","0","62","0.78","72.7852","0.03","75","1","74","0.46","62.05723","0.78","0.2539409","0.65","24.12902","0.82","73.9","0.81"
"2014-2007","28","37","0.14","74.63931","0.08","61.6","0.16","47","0.08","37.48093","0.14","0.3080928","1","33.27419","1","56.7","0.62"
"2015-2008","100","0","0.05","74.57666","0.05","33.9","0.03","39","0.05","0","0.05","0.2313839","0.3","13.09677","0.27",,
"2016-2009","0","50","0.43","75","1","75","1","75","1","50","0.43","0.227065","0.24","19.77419","0.73",,
"2017-2010","0","56","0.59","75","1","75","1","75","1","55.801898","0.59","0.2643044","0.78","26.29032","0.91",,
"2018-2011","6","47","0.22","75","1","75","1","75","1","47.218883","0.22","0.2642012","0.76",,,,
"2019-2012","0","69","0.86","75","1","75","1","75","1","68.59763","0.86","0.2361677","0.43",,,,
