"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Mozutey","Mozutey","Mozutey","Mozutey","Mozutey","Mozutey","Mozutey","Mozutey"
"Region","Hawzien","Hawzien","Hawzien","Hawzien","Hawzien","Hawzien","Hawzien","Hawzien"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","26","0.86","28","39","0.19","28.19","0"
"1984-1977","0","10","0.62","0","54","0.43","0","0"
"1985-1978","0","8","0.51","0","66","0.7","0","0"
"1986-1979","0","27","0.89","0","75","1","0","0"
"1987-1980","0","26","0.84","46","33","0.16","45.61","0"
"1988-1981","100","0","0.22","0","75","1","100","0"
"1989-1982","100","1","0.24","47","33","0.14","146.89","0"
"1990-1983","100","0","0.19","1","48","0.24","101.48","0"
"1991-1984","0","12","0.68","0","51","0.38","0","1"
"1992-1985","100","0","0.19","0","50","0.35","100","0"
"1993-1986","0","32","0.97","0","60","0.59","0","0"
"1994-1987","0","8","0.54","0","75","1","0","1"
"1995-1988","100","2","0.3","0","75","1","100","0"
"1996-1989","0","35","1","0","55","0.46","0","1"
"1997-1990","0","15","0.73","0","75","1","0","0"
"1998-1991","0","31","0.95","0","75","1","0","0"
"1999-1992","100","0","0.19","0","75","1","100","0"
"2000-1993","0","25","0.81","0","57","0.54","0","0"
"2001-1994","100","0","0.19","0","50","0.35","100","0"
"2002-1995","100","4","0.46","90","18","0.03","190.27","0"
"2003-1996","0","14","0.7","68","25","0.05","68.34","0"
"2004-1997","100","2","0.32","0","50","0.3","100","0"
"2005-1998","100","5","0.49","2","47","0.22","102.12","0"
"2006-1999","0","29","0.92","58","29","0.11","57.55","1"
"2007-2000","100","3","0.35","0","75","1","100","0"
"2008-2001","100","3","0.41","0","56","0.49","100","0"
"2009-2002","100","1","0.27","0","54","0.41","100","0"
"2010-2003","100","0","0.19","0","75","1","100","0"
"2011-2004","0","25","0.81","0","69","0.73","0","0"
"2012-2005","0","9","0.57","0","48","0.27","0","0"
"2013-2006","100","0","0.19","0","70","0.76","100","0"
"2014-2007","100","3","0.38","0","57","0.51","100","0"
"2015-2008","0","21","0.76","0","62","0.62","0","1"
"2016-2009","0","12","0.65","0","59","0.57","0","0"
"2017-2010","100","4","0.43","0","62","0.65","100","0"
"2018-2011","0","9","0.59","0","63","0.68","0","0"
"2019-2012","100","0","0.19","63","27","0.08","163.08","0"
