"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","66","7","0.19","67.95411","0.43","45.3","0.24","56","0.54","7.37823484920635","0.19","0.139720345978886","0.05",,,"40.0302850035364","0.78"
"1984-1977","0","50","0.89","75","1","60","0.59","67","0.73","50","0.89","0.30015031654633","0.97",,,"-1.79449088924793","0.03"
"1985-1978","0","27","0.46","62.54935","0.08","44.2","0.19","50","0.41","26.8135541666667","0.46","0.252238168494973","0.65",,,"22.4625736037146","0.38"
"1986-1979","0","29","0.51","69.59524","0.7","67.1857142857143","0.78","75","1","28.872379","0.51","0.276032449241552","0.86",,,"27.4118984094677","0.62"
"1987-1980","0","32","0.59","68.941","0.51","58.6805555555556","0.54","74","0.78","32.0430089880952","0.59","0.196962091876383","0.3",,,"68.3150680962715","1"
"1988-1981","0","48","0.86","67.95411","0.43","43.6","0.16","44","0.24","48.135484","0.86","0.147425936051712","0.11",,,"24.0078050044972","0.41"
"1989-1982","0","21","0.35","64.79517","0.3","57.1440476190476","0.51","73","0.76","20.7431905833333","0.35","0.211683836528641","0.38",,,"42.5984150259223","0.88"
"1990-1983","14","11","0.24","64.58022","0.27","32.9","0.05","44","0.24","11.002922","0.24","0.221887406831078","0.49",,,"26.3720972455534","0.5"
"1991-1984","0","35","0.65","69.59524","0.7","56.3","0.49","63","0.68","34.890251","0.65","0.252102043891165","0.62",,,"25.221348580074","0.47"
"1992-1985","100","0","0.08","62.54935","0.08","25.2","0.03","25","0.05","0","0.08","0.170446031551563","0.16",,,"35.1160428001382","0.75"
"1993-1986","0","33","0.62","75","1","53","0.38","38","0.14","32.7939966111111","0.62","0.205934878261025","0.32",,,"26.6231049124023","0.53"
"1994-1987","0","43","0.73","69.59524","0.7","71.1","0.86","75","1","42.801354","0.73","0.270694752276957","0.84",,,"6.55838683320412","0.09"
"1995-1988","0","15","0.27","68.45076","0.49","62.3","0.65","51","0.46","15.34897","0.27","0.143757621728367","0.08",,,"28.6917992042047","0.66"
