"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","62","0.49","72.64262","0.51","75","1","75","1","62.2512629694444","0.49","0.17718323000821","0.22",,,"45.3677657714919","0.81"
"1984-1977","4","50","0.22","71.96577","0.38","73.1","0.41","75","1","50.2005551","0.22","0.240290661677929","0.84",,,"-1.22713630089385","0.03"
"1985-1978","0","52","0.35","71.31199","0.35","60.3","0.19","63","0.3","51.805052","0.35","0.242157179683539","0.89",,,"28.7222919243695","0.5"
"1986-1979","0","66","0.57","71.31199","0.35","75","1","75","1","66.3506565","0.57","0.243787077086833","0.95",,,"47.5075336326799","0.84"
"1987-1980","0","75","1","69.63741","0.22","75","1","75","1","75","1","0.226073715493045","0.7",,,"43.8796782583909","0.78"
"1988-1981","0","75","0.68","75","1","75","1","73","0.57","74.706009","0.68","0.162654291471717","0.11",,,"21.869132475934","0.38"
"1989-1982","0","75","1","72.64262","0.51","75","1","75","1","75","1","0.236772735305179","0.81",,,"37.7103629172688","0.66"
"1990-1983","0","51","0.27","68.95461","0.19","43.8","0.03","61","0.27","51.193166","0.27","0.223739192284857","0.59",,,"-0.578220317711295","0.06"
"1991-1984","0","52","0.38","71.31199","0.35","58.4","0.16","65","0.35","52.338044","0.38","0.191125803015469","0.35",,,"32.469276483528","0.56"
"1992-1985","0","51","0.3","71.31199","0.35","72","0.32","38","0.03","51.193715","0.3","0.243426660053821","0.92",,,"43.1964318515975","0.75"
"1993-1986","0","60","0.46","73.63252","0.57","75","1","66","0.43","59.9402961","0.46","0.223954368623989","0.62",,,"37.7806300846378","0.69"
"1994-1987","0","75","1","68.95461","0.19","75","1","75","1","75","1","0.225283012482432","0.68",,,"17.6228438449766","0.25"
"1995-1988","0","75","1","72.64262","0.51","73.2","0.43","44","0.05","75","1","0.251764242940208","1",,,"26.7817077614331","0.47"
"1996-1989","0","75","1","75","1","68.3","0.3","75","1","75","1","0.22244283154735","0.57",,,"20.0260482103039","0.31"
"1997-1990","0","75","1","75","1","75","1","72","0.54","75","1","0.23323866737196","0.76",,,"51.1459608349143","0.91"
"1998-1991","0","67","0.59","72.64262","0.51","75","1","75","1","66.938943","0.59","0.224766615948781","0.65",,,"20.498306333578","0.34"
"1999-1992","58","40","0.05","72.64262","0.51","54.6","0.05","66","0.43","40.0740716","0.05","0.211684681597386","0.49",,,"54.7231984464255","0.97"
"2000-1993","0","51","0.24","73.95933","0.62","72.3","0.35","75","1","50.9644976","0.24","0.1859792","0.3",,,"12","0.19"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.2445069","0.97",,,"11.8","0.16"
"2002-1995","5","50","0.19","73.92366","0.59","58.4","0.16","67","0.46","50","0.19","0.241203","0.86",,,"3.7","0.09"
"2003-1996","0","63","0.51","68.95461","0.19","75","1","66","0.43","62.832987","0.51","0.2101022","0.46",,,"36","0.62"
"2004-1997","58","40","0.03","68.95461","0.19","57.4","0.08","75","1","40.029226","0.03","0.2327625","0.73",,,"4.2","0.12"
"2005-1998","36","44","0.08","71.31199","0.35","72.6","0.38","50","0.19","44.104866","0.08","0.1812443","0.27",,,"30.5","0.53"
"2006-1999","0","74","0.65","75","1","75","1","57","0.22","73.581819","0.65","0.2364794","0.78",,,"26.6","0.44"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2034799","0.38","74.32256","0.91","57.3","1"
"2008-2001","0","70","0.62","75","1","75","1","75","1","69.573037","0.62","0.2045295","0.41","72.35484","0.82","48","0.88"
"2009-2002","0","64","0.54","75","1","75","1","50","0.19","64.338215","0.54","0.1596993","0.08","63.29033","0.09","26.6","0.44"
"2010-2003","0","53","0.41","75","1","75","1","72","0.54","52.5779522","0.41","0.1680021","0.16","64.98387","0.18","54.7","0.94"
"2011-2004","0","75","1","75","1","75","1","65","0.35","75","1","0.2192055","0.54","67.74194","0.45","19.4","0.28"
"2012-2005","0","60","0.43","75","1","75","1","50","0.19","59.608683","0.43","0.1899724","0.32","71.77419","0.64","42.9","0.72"
"2013-2006","21","47","0.11","46.89862","0.03","57.5","0.11","60","0.24","46.929027","0.11","0.1516527","0.05","72.24194","0.73","14.5","0.22"
"2014-2007","0","75","1","68.39909","0.08","75","1","75","1","75","1","0.2055563","0.43","66.53226","0.36","34.8","0.59"
"2015-2008","5","50","0.19","74.29276","0.65","65.6","0.24","50","0.19","50","0.19","0.1758457","0.19","65.96774","0.27",,
"2016-2009","5","50","0.19","73.34421","0.54","64","0.22","50","0.19","50","0.19","0.150247","0.03","74.67742","1",,
"2017-2010","0","51","0.32","68.39909","0.08","67.5","0.27","69","0.49","51.2465794","0.32","0.1802879","0.24","69.85481","0.55",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.1666097","0.14",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2148543","0.51",,,,
