"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","28","0.78","42.7206","0.41","32.8","0.27","40","0.51","27.9935543769841","0.78","0.144435598152639","0.11",,,"27.1901502525129","0.81"
"1984-1977","0","30","0.84","46.382786","0.7","28.9","0.19","42","0.54","29.554401","0.84","0.145496079833276","0.14",,,"-3.9719053950458","0.03"
"1985-1978","0","5","0.32","39.42236","0.24","31.2","0.24","45","0.59","5.25878608333333","0.32","0.181825102168683","0.78",,,"17.5730990507382","0.59"
"1986-1979","0","25","0.76","60.39139","0.95","49.5314285714286","0.7","61","0.92","25","0.76","0.181581581988505","0.76",,,"6.3527767371358","0.19"
"1987-1980","0","37","0.92","55.731937","0.86","53.4277777777778","0.84","34","0.38","37.1517702103175","0.92","0.191641855202647","0.84",,,"28.1070588246803","0.88"
"1988-1981","100","4","0.22","42.7206","0.41","23.7","0.16","34","0.38","3.705505","0.22","0.142162743137647","0.08",,,"10.6442976676477","0.28"
"1989-1982","100","3","0.19","31.50905","0.03","40.2230952380952","0.46","53","0.81","2.88909633333333","0.19","0.159400302856844","0.32",,,"12.237474601836","0.31"
"1990-1983","100","0","0.16","35.62407","0.14","22","0.11","25","0.19","0","0.16","0.192877768821085","0.86",,,"8.75440175864897","0.25"
"1991-1984","100","4","0.27","40.05011","0.27","40.7","0.49","45","0.59","4.401968","0.27","0.136265885739967","0.05",,,"49.2293540043757","1"
"1992-1985","0","19","0.62","46.18263","0.68","21.4","0.08","37","0.43","18.716808","0.62","0.161628642382899","0.46",,,"26.2717047067954","0.75"
"1993-1986","0","30","0.89","54.57674","0.84","52.6","0.78","24","0.14","30.1850492777778","0.89","0.178261330443891","0.68",,,"15.190125410954","0.47"
"1994-1987","0","50","0.97","44.87276","0.59","44.7","0.57","52","0.73","50","0.97","0.169418658130638","0.51",,,"18.3308685507373","0.62"
"1995-1988","0","9","0.43","41.32449","0.32","20.4","0.05","23","0.08","8.708127","0.43","0.182414258657926","0.81",,,"15.9223894579874","0.5"
