"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","73","0.43","75","1","73.3","0.08","62","0.24","73.4139129411765","0.43","0.184224865071643","0.3",,,"4.00745983085143","0.12"
"1984-1977","44","53","0.11","75","1","75","1","71","0.49","53.480278","0.11","0.17489005709248","0.08",,,"8.33404195649234","0.28"
"1985-1978","0","75","1","75","1","75","1","69","0.46","75","1","0.177489103253508","0.11",,,"32.3018948334865","0.5"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.202404520775471","0.57",,,"41.3588127822211","0.62"
"1987-1980","10","62","0.19","75","1","75","1","50","0.11","61.567643","0.19","0.212133954512777","0.73",,,"-0.642705460026377","0.06"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.182591945446021","0.24",,,"51.7651046766128","0.81"
"1989-1982","0","75","1","75","1","75","1","67","0.38","75","1","0.186470119011021","0.35",,,"58.9349768707219","0.94"
"1990-1983","58","50","0.08","75","1","75","1","72","0.54","50","0.08","0.180782150801277","0.19",,,"-1.97882872603123","0.03"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.165446415927212","0.03",,,"4.51541561858761","0.16"
"1992-1985","0","71","0.38","75","1","75","1","64","0.3","70.802551","0.38","0.177584353383053","0.14",,,"31.6109777382436","0.47"
"1993-1986","0","75","1","75","1","75","1","63","0.27","75","1","0.190770084447283","0.41",,,"39.8267911546111","0.59"
"1994-1987","0","75","1","75","1","75","1","67","0.38","75","1","0.253024649519087","0.97",,,"53.5286211661956","0.84"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.212106704032845","0.7",,,"22.7009541583172","0.38"
"1996-1989","0","66","0.3","75","1","75","1","60","0.19","65.60354","0.3","0.19102862653939","0.43",,,"27.0623487204411","0.41"
"1997-1990","58","50","0.08","75","1","73.7","0.11","73","0.57","50","0.08","0.182455861779985","0.22",,,"8.27982393886178","0.25"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.22997344323492","0.95",,,"72.1097199357823","1"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.219332341738666","0.81",,,"44.7363247785647","0.66"
"2000-1993","0","75","0.46","75","1","75","1","66","0.32","74.513543","0.46","0.223782","0.89",,,"12.8","0.31"
"2001-1994","58","50","0.08","75","1","75","1","75","1","50","0.08","0.2241637","0.92",,,"6.2","0.19"
"2002-1995","21","59","0.16","75","1","71.2","0.03","56","0.14","58.882996","0.16","0.1807684","0.16",,,"2","0.09"
"2003-1996","0","70","0.35","75","1","75","1","75","1","69.793913","0.35","0.2127568","0.76",,,"45.6","0.69"
"2004-1997","41","54","0.14","75","1","72.4","0.05","75","1","54.269221","0.14","0.1712121","0.05",,,"7.2","0.22"
"2005-1998","0","75","1","75","1","75","1","44","0.03","75","1","0.1916546","0.46",,,"47.8","0.72"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.194528","0.51",,,"54.8","0.88"
"2007-2000","0","75","1","75","1","75","1","69","0.46","75","1","0.2221357","0.86","4.358871","0.27","70.5","0.97"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.1940622","0.49","3.254031","0.18","49.5","0.78"
"2009-2002","0","75","1","75","1","75","1","50","0.11","75","1","0.1967543","0.54","2.092741","0.09","36.2","0.53"
"2010-2003","0","67","0.32","75","1","75","1","75","1","67.234271","0.32","0.2043515","0.62","5.641128","0.82","58.1","0.91"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.2221273","0.84","5.427419","0.73","15","0.34"
"2012-2005","0","75","1","75","1","75","1","62","0.24","75","1","0.2076825","0.68","4.782259","0.45","29.3","0.44"
"2013-2006","3","63","0.24","75","1","75","1","75","1","63.182692","0.24","0.1827831","0.27","4.94758","0.55","39.3","0.56"
"2014-2007","0","75","1","75","1","75","1","50","0.11","75","1","0.2537407","1","7.254031","1","49","0.75"
"2015-2008","0","71","0.41","75","1","75","1","72","0.54","70.862452","0.41","0.1857653","0.32","4.717742","0.36",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.1892619","0.38","5.939515","0.91",,
"2017-2010","0","65","0.27","75","1","75","1","60","0.19","64.64142","0.27","0.2072158","0.65","5.358871","0.64",,
"2018-2011","0","75","1","75","1","75","1","69","0.46","75","1","0.2150877","0.78",,,,
"2019-2012","9","62","0.22","75","1","75","1","75","1","61.901806","0.22","0.2036601","0.59",,,,
