"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Habees","0.35","0.41","0.68","0.22","0.35","0.03",,"0.66"
"Hadashtekli","0.3","0.35","0.27","0.22","0.3","0.19",,"0.62"
"HadeAlga","0.57","0.51","0.84","0.59","0.57","0.46",,"0.59"
"HadnetK","0.32","0.41","0.57","0.05","0.32","0.11",,"0.84"
"HadnetS","0.3","0.35","0.7","0.35","0.3","0.22",,"0.84"
"HadushAdi","0.27","0.38","0.84","0.32","0.27","0.24",,"0.84"
"HadushHiwet","0.38","0.49","0.86","0.3","0.38","0.14",,"0.84"
"HagereGenet","0.78","0.38","0.19","0.3","0.78","0.62",,"0.22"
"HagereSelamE","0.81","0.46","0.27","0.35","0.81","0.78",,"0.22"
"HagereSelamW","0.27","0.84","0.57","0.24","0.27","0.51",,"0.84"
"Hangoda","0.3","0.35","0.7","0.35","0.3","0.22",,"0.84"
"Hareko","0.51","0.68","0.46","0.05","0.51","0.11",,"0.94"
"Hawelti","0.51","0.65","0.92","0.59","0.51","0.16",,"0.44"
"Hayelom","0.32","0.38","0.68","0.24","0.32","0.51",,"0.5"
"Hintsa","0.57","0.43","0.32","0.19","0.57","0.62",,"0.72"
"HintsaWaza","0.57","0.43","0.3","0.22","0.57","0.62",,"0.72"
"HizbaTeklehymanot","0.46","0.3","0.78","0.3","0.46","0.35",,"0.44"
"ImbaRufael","0.38","0.32","0.24","0.27","0.38","0.68",,"0.62"
"Jijqe","0.19","0.19","0.3","0.27","0.19","0.38",,"0.84"
"JimanDeregeha","0.51","0.22","0.03","0.22","0.51","0.08",,"0.97"
"Jira","0.43","1","0.22","0.3","0.43","0.86",,"0.38"
"kabe","0.05","0.51","0.05","0.43","0.05","0.49",,"0.97"
"Karima","0.46","0.38","0.16","0.3","0.46","0.32",,"0.28"
"Keregna","0.05","0.16","0.14","0.41","0.05","0.35",,"0.97"
"Kihen","0.38","0.35","0.59","0.03","0.38","0.14",,"0.84"
"Kita","0.7","0.51","0.19","0.27","0.7","0.84",,"0.94"
"Korme","0.51","0.57","0.68","0.49","0.51","0.32",,"0.41"
"Ksadacki","0.3","0.19","0.16","0.05","0.3","0.32",,"0.75"
"Kudo","0.27","0.57","0.54","0.14","0.27","0.19",,"0.41"
"Kuluferha","0.54","0.14","0.16","0.24","0.54","0.19",,"0.06"
"KuluGizeLemlem","0.57","0.68","0.81","0.49","0.57","0.57",,"0.47"
"LaelayDayu","0.51","0.68","0.81","0.49","0.51","0.57",,"0.47"
"Laelayhahaile","0.27","0.54","0.57","0.24","0.27","0.27",,"0.41"
"LaelayMegariaTsemri","0.35","0.27","0.54","0.19","0.35","0.43",,"0.66"
"Lalaylogomti","0.35","0.14","0.51","0.3","0.35","0.54",,"0.41"
"Ledy","0.54","0.46","0.19","0.19","0.54","0.49",,"0.53"
"Lemlem","0.41","0.49","0.22","0.11","0.41","0.43",,"0.88"
"LemlemArena","0.51","0.7","0.27","0.05","0.51","0.14",,"0.94"
"Libo ","0.32","0.16","0.14","0.46","0.32","0.24",,"1"
"Limaat","0.57","0.65","0.84","0.59","0.57","0.68",,"0.47"
"Limat","0.43","0.73","0.24","0.14","0.43","0.16",,"0.84"
"Lul","0.65","0.51","0.3","0.38","0.65","0.76",,"0.28"
"LusinaAbegeldi","0.46","0.27","0.05","0.14","0.46","0.22",,"0.97"
"Maekelawi","0.38","0.19","0.43","0.35","0.38","0.78",,"0.41"
"MaekelSegli","0.43","0.14","0.49","0.24","0.43","0.68",,"0.47"
"MahbereWeyni","0.32","0.41","0.65","0.11","0.32","0.14",,"0.84"
"MariamShewito","0.19","0.19","0.46","0.19","0.19","0.19",,"0.28"
"Martadios","0.32","0.16","0.05","0.27","0.32","0.35",,"1"
"MayChekemte","0.16","0.22","0.54","0.22","0.16","0.65",,"0.41"
"MayNebri","0.24","0.24","0.41","0.19","0.24","0.41",,"0.62"
"Maysuru","0.27","0.51","0.51","0.19","0.27","0.41",,"0.66"
"MayTeklia","0.57","0.46","0.27","0.08","0.57","0.11",,"0.72"
"Mearey","0.41","0.35","0.24","0.14","0.41","0.54",,"0.97"
"Mechare","0.54","0.46","0.86","0.62","0.54","0.3",,"0.66"
"Mechena","0.16","0.16","0.03","0.19","0.16","0.03",,"0.97"
"MehalGoncha","0.7","0.3","0.14","0.59","0.7","0.32",,"0.47"
"Mekan ","0.62","0.35","0.81","0.22","0.62","0.38",,"0.41"
"MekaneGenet","0.73","0.38","0.16","0.3","0.73","0.57",,"0.75"
"Melabesh","0.76","0.46","0.22","0.3","0.76","0.68",,"0.22"
"MendereMariam","0.38","0.24","0.35","0.76","0.38","0.49",,"0.44"
"Menegobena","0.41","0.38","0.19","0.24","0.41","0.27",,"0.53"
"Menji","0.41","0.22","0.3","0.14","0.41","0.22",,"0.84"
"Mergech","0.38","0.38","0.16","0.24","0.38","0.41",,"0.53"
"Mesanu","0.38","0.51","0.73","0.14","0.38","0.03",,"0.84"
"Mesehle","0.57","0.14","0.19","0.46","0.57","0.19",,"0.06"
"Meswaeti ","0.62","0.41","0.86","0.38","0.62","0.43",,"0.41"
"Metkel","0.65","0.59","0.46","0.16","0.65","0.22",,"0.84"
"MetkelLemat","0.41","0.51","0.32","0.14","0.41","0.35",,"0.88"
"Mezbr","0.22","0.14","0.43","0.22","0.22","0.05",,"0.66"
"MichelDebre","0.38","0.24","0.08","0.46","0.38","0.27",,"0.44"
"Miraf","0.51","0.46","0.16","0.24","0.51","0.41",,"0.53"
"Misema","0.32","0.46","1","1","0.32","0.62",,"0.44"
"Mitad","0.22","0.16","0.27","1","0.22","0.19",,"0.97"
"MitinaYimach","0.7","0.46","0.19","0.68","0.7","0.49",,"0.75"
"Mozen","0.41","0.38","0.16","0.3","0.41","0.32",,"0.53"
"Mozutey","0.19","0.73","0.59","0.3","0.19","0.05",,"0.62"
"Mtsaiwerki","0.32","0.19","0.22","0.08","0.32","0.24",,"0.84"
"Nagash","0.22","0.46","0.49","0.16","0.22","0.08",,"0.66"
"Nebarhadinet","0.41","0.43","0.22","0.11","0.41","0.51",,"0.88"
"Nefasit","0.54","0.27","0.16","0.51","0.54","0.35",,"0.06"
"Negedebrhan","0.22","0.24","0.16","0.19","0.22","0.76",,"0.62"
"Niquara","0.54","0.38","0.16","0.46","0.54","0.59",,"0.94"
"Qoraro","0.16","0.14","0.38","0.14","0.16","0.59",,"0.5"
"RubaFelege","0.27","0.46","0.65","0.27","0.27","0.14",,"0.66"
"Santa gelebeda","0.46","0.16","0.54","0.19","0.46","0.11",,"0.84"
"SaratYerawoch","0.76","0.38","0.22","0.59","0.76","0.41",,"0.75"
"Sefo","0.27","0.49","0.59","0.14","0.27","0.32",,"0.41"
"Segena","0.76","0.38","0.24","0.68","0.76","0.57",,"0.75"
"Seka","0.3","0.59","0.24","0.05","0.3","0.35",,"0.75"
"Selamaya","0.11","0.27","0.11","0.35","0.11","0.27",,"0.97"
"SelamBekalsi","0.57","0.68","0.84","0.59","0.57","0.59",,"0.47"
"Selamber","0.76","0.46",,"0.27","0.76","0.68",,"0.22"
"SelamgieAmbarie","0.7","0.3","0.22","0.68","0.7","0.46",,"0.47"
"SelamH","0.27","0.46","0.62","0.24","0.27","0.11",,"0.5"
"SelamW","0.24","0.11","0.46","0.19","0.24","0.59",,"0.28"
"Selelkula","0.51","0.46","0.16","0.19","0.51","0.46",,"0.53"
"SelenWuha","0.57","0.65","0.92","0.51","0.57","0.51",,"0.47"
"Seloda","0.11","0.11","0.35","0.14","0.11","0.16",,"0.28"
"Sendada","0.32","0.35","0.51","0.16","0.32","0.19",,"0.66"
"Serawudi","0.16","0.16","0.03","0.3","0.16","0.08",,"1"
"Seret","0.43","0.7","0.35","0.05","0.43","0.19",,"0.94"
"Sero","0.27","0.19","0.32","0.14","0.27","0.41",,"0.66"
"Shamo","0.11","0.16","0.05","0.19","0.11","0.35",,"1"
"ShehochTehara","0.19","0.16","0.08","0.65","0.19","0.38",,"1"
"Shekatekli","0.3","0.35","0.41","0.3","0.3","0.19",,"0.62"
"Shunge","0.11","0.24","0.08","0.27","0.11","0.22",,"0.97"
"Simret","0.35","0.51","0.43","0.27","0.35","0.16",,"0.69"
"SimretS","0.62","0.35","0.73","0.41","0.62","0.38",,"0.41"
"SimretT","0.14","0.19","0.22","0.14","0.14","0.59",,"0.62"
"Sinkata","0.32","0.78","0.84","0.35","0.32","0.03",,"0.84"
"Siye","0.22","0.22","0.24","0.38","0.22","0.59",,"0.62"
"Smret","0.38","0.22","0.3","0.16","0.38","0.3",,"0.84"
"Sorya","0.92","0.92","0.78","0.38","0.92","0.41",,"0.34"
"Suha","0.38","0.38","0.27","0.22","0.38","0.11",,"0.53"
"Tahtayhaya","0.54","0.57","0.86","0.38","0.54","0.59",,"0.41"
"TahtayDaeroka","0.27","0.41","0.57","0.3","0.27","0.32",,"0.41"
"TahtayLegomti","0.35","0.11","0.54","0.16","0.35","0.43",,"0.28"
"TahtayMegariaTsebri","0.35","0.14","0.54","0.19","0.35","0.19",,"0.66"
"Tao","0.62","0.51","0.78","0.49","0.62","0.62",,"0.41"
"TaraGedam","0.22","0.16","0.22","1","0.22","0.46",,"0.97"
"TaraSenba","0.11","0.16","0.03","0.05","0.11","0.14",,"0.97"
"Tekea","0.46","0.81","0.78","0.24","0.46","0.05",,"0.69"
"Tekleweyni","0.22","0.22","0.27","0.38","0.22","0.81",,"0.62"
"Tetatiro","0.54","0.46","0.19","0.49","0.54","0.03",,"0.62"
"Tibaga","0.14","0.16","0.05","0.41","0.14","0.46",,"0.97"
"Tigage","0.78","0.51","0.16","0.16","0.78","0.59",,"0.91"
"Tsae","0.43","0.11","0.38","0.22","0.43","0.49",,"0.84"
"Tsetsera","0.89","0.95","0.86","0.49","0.89","0.54",,"0.34"
"Tseykeme","0.19","0.27","0.27","0.27","0.19","0.54",,"0.62"
"Tsigea","0.51","0.49","0.92","0.38","0.51","0.41",,"0.44"
"Ulaga","0.62","0.68","0.76","0.51","0.62","0.32",,"0.66"
"Wargba","0.51","0.49","0.86","0.46","0.51","0.7",,"0.44"
"Wariba","0.59","0.24","0.03","0.11","0.59","0.03",,"0.84"
"Wedikeshi","0.11","0.11","0.38","0.14","0.11","0.14",,"0.28"
"Werabaye","0.54","0.57","0.86","0.54","0.54","0.38",,"0.41"
"Werkamba","0.49","0.27","0.41","0.19","0.49","0.57",,"0.47"
"Wobo","0.54","0.46","0.24","0.43","0.54","0.11",,"0.62"
"Wonberoch","0.11","0.16","0.03","0.19","0.11","0.05",,"0.97"
"Wondye","0.76","0.38","0.22","0.68","0.76","0.38",,"0.75"
"Worego","0.51","0.46","0.22","0.3","0.51","0.38",,"0.53"
"WorgajaWagi","0.3","0.24","0.08","0.43","0.3","0.19",,"0.84"
"WoryaMeskel","0.65","0.46","0.3","0.35","0.65","0.73",,"0.28"
"Woyenti","0.19","0.19","0.59","0.3","0.19","0.38",,"0.41"
"Woynye","0.51","0.51","0.16","0.3","0.51","0.43",,"0.53"
"WuhdetG","0.35","0.22","0.59","0.14","0.35","0.14",,"0.69"
"WuhdetK","0.49","0.38","0.51","0.24","0.49","0.54",,"0.84"
"WushaTires","0.14","0.16","0.14","0.49","0.14","0.38",,"0.97"
"Yedwuha","0.46","0.38","0.16","0.32","0.46","0.35",,"0.53"
"Yeju","0.41","0.38","0.3","0.65","0.41","0.19",,"0.62"
"Yetefet","0.73","0.38","0.16","0.3","0.73","0.59",,"0.22"
"YifagAkababi","0.14","0.16","0.05","0.51","0.14","0.59",,"0.97"
"Yitihana","0.54","0.51","0.27","0.38","0.54","0.27",,"0.53"
"Zata","0.86","0.89","0.68","0.51","0.86","0.41",,"0.38"
"Ziha","0.16","0.16","0.03","0.24","0.16","0.05",,"1"
"ZihonHuha","0.78","0.51","0.14","0.16","0.78","0.76",,"0.22"
"ZobarYikuanda","0.65","0.46","0.3","0.41","0.65","0.68",,"0.28"
"Zongi","0.24","0.11","0.46","0.19","0.24","0.59",,"0.28"
