"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","25","53","0.14","75","1","75","1","71","0.16","53.0547672941177","0.14","0.236732740059819","0.68",,,"13.3116374824873","0.31"
"1984-1977","0","59","0.27","75","1","75","1","75","1","59.208375","0.27","0.19408392294484","0.08",,,"-7.4749997485655","0.09"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.195349359290584","0.11",,,"21.4170548924347","0.47"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.201920327936081","0.24",,,"32.1574387020936","0.53"
"1987-1980","0","64","0.32","75","1","71.5","0.08","75","1","64.291877","0.32","0.214060515936971","0.38",,,"-8.91011174432256","0.06"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.198334952198278","0.16",,,"20.0974278659142","0.41"
"1989-1982","21","54","0.16","75","1","75","1","75","1","53.884684","0.16","0.234056886479843","0.65",,,"37.8273751307343","0.62"
"1990-1983","0","65","0.38","75","1","75","1","75","1","65.471458","0.38","0.205143251452664","0.3",,,"-20.7226592602435","0.03"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.187117525872653","0.03",,,"-4.70445587277457","0.12"
"1992-1985","0","71","0.54","75","1","75","1","75","1","70.700726","0.54","0.243323486256057","0.78",,,"16.3260142567395","0.34"
"1993-1986","0","68","0.46","75","1","75","1","75","1","67.9037","0.46","0.222714175091054","0.46",,,"54.3108984430297","0.91"
"1994-1987","0","75","1","75","1","75","1","70","0.14","75","1","0.295766154670407","1",,,"46.4327579562791","0.78"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.214693234109843","0.43",,,"36.666047013265","0.59"
"1996-1989","0","70","0.51","75","1","69.8","0.03","67","0.11","70.459521","0.51","0.202177395233003","0.27",,,"40.8357429309775","0.72"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.207311590197516","0.32",,,"21.0865926186761","0.44"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.244878925241485","0.81",,,"55.5718753794826","0.97"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.23185557152952","0.54",,,"47.7397098032492","0.84"
"2000-1993","0","65","0.35","75","1","75","1","75","1","65.271183","0.35","0.2597568","0.95",,,"13.1","0.28"
"2001-1994","0","70","0.49","75","1","75","1","75","1","69.683509","0.49","0.2310615","0.51",,,"6","0.22"
"2002-1995","38","50","0.08","75","1","75","1","75","1","49.876067","0.08","0.1887353","0.05",,,"3.3","0.16"
"2003-1996","0","67","0.43","75","1","75","1","75","1","66.936641","0.43","0.2304907","0.49",,,"28.8","0.5"
"2004-1997","45","48","0.05","75","1","71.1","0.05","75","1","48.169563","0.05","0.1975403","0.14",,,"4.3","0.19"
"2005-1998","2","59","0.24","75","1","75","1","59","0.05","58.561516","0.24","0.2145434","0.41",,,"38.6","0.66"
"2006-1999","14","56","0.22","75","1","75","1","75","1","55.710158","0.22","0.2413234","0.7",,,"46.8","0.81"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2425114","0.73","4.306452","0.45","64.7","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2339221","0.62","3.82258","0.36","54.9","0.94"
"2009-2002","0","73","0.59","75","1","75","1","75","1","72.979252","0.59","0.2335027","0.59","2.419355","0.09","34.6","0.56"
"2010-2003","21","54","0.19","75","1","75","1","75","1","54.006533","0.19","0.2531785","0.89","5.822581","0.82","48.3","0.88"
"2011-2004","37","50","0.11","75","1","75","1","75","1","50.00941","0.11","0.2332767","0.57","4.5","0.64","13","0.25"
"2012-2005","0","75","1","75","1","75","1","58","0.03","75","1","0.2552963","0.92","4.66129","0.73","18.3","0.38"
"2013-2006","0","66","0.41","75","1","75","1","75","1","65.817112","0.41","0.1990923","0.19","3.548387","0.27","41.5","0.75"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.2843385","0.97","6.016128","0.91","39.3","0.69"
"2015-2008","0","60","0.3","75","1","75","1","64","0.08","59.537524","0.3","0.1998945","0.22","2.870967","0.18",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.2515168","0.86","6.532257","1",,
"2017-2010","0","71","0.57","75","1","75","1","75","1","71.292875","0.57","0.2114773","0.35","4.387097","0.55",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.24556","0.84",,,,
"2019-2012","62","44","0.03","75","1","75","1","75","1","44.1228","0.03","0.2425998","0.76",,,,
