"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"EndaBagerima","0.14","1","1","1","0.14","0.76",,"0.75"
"Endabano","1","1","1","1","1","0.22",,"0.47"
"Endachiwa","1","1","1","1","1","0.62",,"0.94"
"EndaFelasi","1","1","1","1","1","0.24",,"0.47"
"Endagahamus","1","1","1","0.38","1","0.35",,"0.94"
"Endamariam","0.35","1","1","0.19","0.35","0.27",,"0.62"
"Erba","0.32","0.14","1","0.78","0.32","0.05",,"0.5"
"Esiret","0.24","1","1","1","0.24","0.11",,"0.69"
"Estifanos","1","1","1","1","1","0.81",,"0.59"
"Fala","0.73","1","1","1","0.73","0.62",,"0.25"
"Felegehiwot","1","1","1","1","1","0.7",,"0.47"
"FelegeWayane","0.16","1","0.41","0.19","0.16","0.76",,"0.66"
"FikreAlem","0.22","1","1","0.32","0.22","0.24",,"0.72"
"Filatako","1","1","1","1","1","0.78",,"0.31"
"Gebsit","1","1","1","1","1","0.46",,"0.69"
"Gedayasu","1","1","1","1","1","0.49",,"0.72"
"GelaMatebiya","1","1","1","1","1","0.68",,"0.84"
"Gendebta","0.14","1","1","1","0.14","0.7",,"0.94"
"Geneti","0.24","1","1","1","0.24","0.62",,"0.59"
"Genfel","0.22","1","1","0.32","0.22","0.14",,"0.66"
"Gera","0.27","1","1","1","0.27","0.35",,"0.56"
"Gerjale","0.68","1","1","0.57","0.68","0.16",,"0.56"
"GetskiMilesiley","1","1","1","1","1","0.24",,"0.66"
"Gijet","0.46","1","1","1","0.46","0.14",,"0.66"
"Ginaza","1","1","1","1","1","0.78",,"0.25"
"Golgolemalee","0.16","1","1","0.22","0.16","0.54",,"0.66"
"Goshedur","1","1","1","1","1","0.81",,"0.47"
"Goza","0.16","1","1","1","0.16","0.89",,"0.69"
"Grwre","0.27","1","1","1","0.27","0.27",,"0.56"
"GuemseAgamet","0.14","1","0.27","0.19","0.14","0.38",,"0.75"
"Guroro","1","1","1","1","1","0.16",,"0.31"
"Guya","1","1","1","1","1","0.14",,"0.31"
"Habees","0.14","1","1","0.24","0.14","0.19",,"0.66"
"Hadashtekli","0.22","1","1","1","0.22","0.11",,"0.66"
"HadeAlga","0.24","0.46","1","0.7","0.24","0.3",,"0.5"
"HadnetK","0.27","1","1","1","0.27","0.19",,"0.88"
"HadnetS","0.22","1","1","0.24","0.22","0.3",,"0.75"
"HadushAdi","0.14","1","0.38","0.24","0.14","0.3",,"0.75"
"HadushHiwet","0.05","1","0.14","0.16","0.05","0.38",,"0.75"
"HagereGenet","1","1","1","1","1","0.11",,"0.47"
"HagereSelamE","1","1","1","1","1","0.19",,"0.47"
"HagereSelamW","0.05","1","1","0.3","0.05","0.16",,"0.78"
"Hangoda","0.22","1","1","0.24","0.22","0.3",,"0.75"
"Hareko","0.14","1","1","0.16","0.14","0.24",,"0.81"
"Hawelti","0.24","1","1","1","0.24","0.57",,"0.59"
"Hayelom","0.38","1","1","0.3","0.38","0.14",,"0.72"
"Hintsa","0.05","1","1","1","0.05","0.08",,"0.69"
"HintsaWaza","0.05","1","1","1","0.05","0.08",,"0.69"
"HizbaTeklehymanot","0.84","1","1","1","0.84","0.81",,"0.59"
"ImbaRufael","0.27","1","1","1","0.27","0.14",,"0.56"
"Jijqe","1","1","1","1","1","0.22",,"0.31"
"JimanDeregeha","1","1","1","1","1","0.89",,"0.84"
"Jira","1","1","1","1","1","0.89",,"0.81"
"kabe","1","1","1","1","1","0.54",,"0.25"
"Karima","1","1","1","1","1","0.65",,"0.72"
"Keregna","1","1","1","1","1","0.73",,"0.25"
"Kihen","0.08","1","1","1","0.08","0.14",,"0.88"
"Kita","1","1","1","1","1","0.54",,"0.66"
"Korme","0.68","1","1","0.81","0.68","0.08",,"0.56"
"Ksadacki","1","1","1","1","1","0.65",,"0.59"
"Kudo","0.54","1","1","0.19","0.54","0.51",,"0.94"
"Kuluferha","1","1","1","1","1","0.68",,"0.66"
"KuluGizeLemlem","0.89","1","1","1","0.89","0.22",,"0.41"
"LaelayDayu","0.68","1","1","1","0.68","0.22",,"0.41"
"Laelayhahaile","0.54","1","1","1","0.54","0.08",,"0.94"
"LaelayMegariaTsemri","0.24","1","1","1","0.24","0.57",,"0.62"
"Lalaylogomti","1","1","1","1","1","0.65",,"0.94"
"Ledy","1","1","1","1","1","0.89",,"0.69"
"Lemlem","0.3","1","1","1","0.3","0.22",,"0.81"
"LemlemArena","0.08","1","1","0.11","0.08","0.38",,"0.81"
"Libo ","1","1","1","1","1","0.95",,"0.59"
"Limaat","0.89","1","1","1","0.89","0.19",,"0.41"
"Limat","1","1","1","1","1","0.11",,"0.31"
"Lul","1","1","1","1","1","0.32",,"0.72"
"LusinaAbegeldi","1","1","1","1","1","0.7",,"0.84"
"Maekelawi","1","1","1","0.38","1","0.35",,"0.94"
"MaekelSegli","1","1","1","1","1","0.41",,"0.47"
"MahbereWeyni","0.27","1","1","0.32","0.27","0.19",,"0.88"
"MariamShewito","0.14","1","1","1","0.14","0.62",,"0.75"
"Martadios","1","1","1","1","1","1",,"0.59"
"MayChekemte","0.38","1","1","1","0.38","0.54",,"0.94"
"MayNebri","0.59","1","1","0.27","0.59","0.38",,"0.75"
"Maysuru","0.35","1","1","0.19","0.35","0.27",,"0.62"
"MayTeklia","0.05","1","1","1","0.05","0.16",,"0.69"
"Mearey","0.3","1","1","1","0.3","0.49",,"0.69"
"Mechare","0.32","0.35","1","0.73","0.32","0.19",,"0.44"
"Mechena","1","1","1","1","1","0.89",,"0.84"
"MehalGoncha","1","1","1","1","1","0.57",,"0.31"
"Mekan ","0.89","1","1","1","0.89","0.7",,"0.56"
"MekaneGenet","1","1","1","1","1","0.65",,"0.31"
"Melabesh","1","1","1","0.22","1","0.24",,"0.47"
"MendereMariam","0.16","1","1","1","0.16","0.95",,"0.66"
"Menegobena","1","1","1","1","1","0.51",,"0.69"
"Menji","1","1","1","1","1","0.16",,"0.31"
"Mergech","1","1","1","1","1","0.59",,"0.69"
"Mesanu","0.08","1","1","0.32","0.08","0.16",,"0.88"
"Mesehle","1","1","1","1","1","0.68",,"0.66"
"Meswaeti ","0.89","1","1","0.65","0.89","0.7",,"0.56"
"Metkel","0.05","1","1","1","0.05","0.22",,"0.78"
"MetkelLemat","0.49","1","1","1","0.49","0.19",,"0.81"
"Mezbr","0.16","1","1","1","0.16","0.65",,"0.62"
"MichelDebre","0.16","1","1","1","0.16","0.86",,"0.66"
"Miraf","1","1","1","1","1","0.81",,"0.69"
"Misema","1","1","1","1","1","0.59",,"0.16"
"Mitad","1","1","1","1","1","0.68",,"0.25"
"MitinaYimach","1","1","1","1","1","0.68",,"0.31"
"Mozen","1","1","1","1","1","0.51",,"0.69"
"Mozutey","0.14","1","1","0.35","0.14","0.41",,"0.75"
"Mtsaiwerki","1","1","1","1","1","0.16",,"0.31"
"Nagash","0.16","1","1","0.38","0.16","0.24",,"0.66"
"Nebarhadinet","0.3","1","1","1","0.3","0.43",,"0.81"
"Nefasit","1","1","1","1","1","0.89",,"0.66"
"Negedebrhan","0.35","1","1","1","0.35","0.3",,"0.56"
"Niquara","1","1","1","1","1","0.7",,"0.66"
"Qoraro","0.51","1","1","1","0.51","0.3",,"0.72"
"RubaFelege","0.16","1","0.43","0.22","0.16","0.49",,"0.66"
"Santa gelebeda","0.59","1","1","1","0.59","0.24",,"0.5"
"SaratYerawoch","1","1","1","1","1","0.68",,"0.31"
"Sefo","0.54","1","1","0.24","0.54","0.22",,"0.94"
"Segena","1","1","1","1","1","0.65",,"0.31"
"Seka","1","1","1","1","1","0.68",,"0.59"
"Selamaya","1","1","1","1","1","0.89",,"0.84"
"SelamBekalsi","0.89","1","1","1","0.89","0.19",,"0.41"
"Selamber","1","1",,"1","1","0.27",,"0.47"
"SelamgieAmbarie","1","1","1","1","1","0.73",,"0.31"
"SelamH","0.59","1","0.14","0.19","0.59","0.3",,"0.72"
"SelamW","1","1","1","1","1","0.19",,"0.75"
"Selelkula","1","1","1","1","1","0.92",,"0.69"
"SelenWuha","0.89","1","0.54","0.62","0.89","0.24",,"0.41"
"Seloda","0.16","1","1","1","0.16","0.46",,"0.75"
"Sendada","0.14","1","1","0.22","0.14","0.35",,"0.66"
"Serawudi","1","1","1","1","1","0.81",,"0.59"
"Seret","0.22","1","1","1","0.22","0.27",,"0.81"
"Sero","0.35","1","1","0.27","0.35","0.46",,"0.62"
"Shamo","1","1","1","1","1","0.73",,"0.59"
"ShehochTehara","1","1","1","1","1","0.78",,"0.59"
"Shekatekli","0.22","1","1","1","0.22","0.14",,"0.66"
"Shunge","1","1","1","1","1","0.89",,"0.84"
"Simret","0.11","1","0.22","0.3","0.11","0.3",,"0.81"
"SimretS","0.89","1","1","0.65","0.89","0.95",,"0.56"
"SimretT","1","1","1","1","1","0.24",,"0.56"
"Sinkata","0.14","1","0.27","0.19","0.14","0.38",,"0.75"
"Siye","0.22","1","1","1","0.22","0.3",,"0.56"
"Smret","1","1","1","1","1","0.16",,"0.31"
"Sorya","0.84","1","1","1","0.84","0.89",,"0.25"
"Suha","1","1","1","1","1","0.78",,"0.69"
"Tahtayhaya","0.86","1","1","0.65","0.86","0.81",,"0.56"
"TahtayDaeroka","0.22","1","1","0.19","0.22","0.16",,"0.94"
"TahtayLegomti","1","1","1","1","1","0.43",,"0.75"
"TahtayMegariaTsebri","0.24","1","1","1","0.24","0.65",,"0.62"
"Tao","0.65","1","1","0.57","0.65","0.19",,"0.56"
"TaraGedam","1","1","1","1","1","0.86",,"0.25"
"TaraSenba","1","1","1","1","1","0.76",,"0.84"
"Tekea","0.3","1","1","1","0.3","0.76",,"0.62"
"Tekleweyni","0.22","1","1","1","0.22","0.32",,"0.56"
"Tetatiro","1","1","1","1","1","0.54",,"0.81"
"Tibaga","1","1","1","1","1","0.59",,"0.25"
"Tigage","0.35","1","1","1","0.35","0.35",,"0.97"
"Tsae","1","1","1","1","1","0.38",,"0.5"
"Tsetsera","0.57","1","1","1","0.57","0.86",,"0.25"
"Tseykeme","1","1","1","1","1","0.3",,"0.56"
"Tsigea","0.24","1","1","1","0.24","0.62",,"0.59"
"Ulaga","0.3","0.35","0.62","0.54","0.3","0.3",,"0.41"
"Wargba","0.24","1","1","1","0.24","0.38",,"0.59"
"Wariba","1","1","1","1","1","0.92",,"0.25"
"Wedikeshi","0.16","1","1","1","0.16","0.78",,"0.75"
"Werabaye","0.86","1","1","0.65","0.86","0.24",,"0.56"
"Werkamba","1","1","1","1","1","0.22",,"0.47"
"Wobo","1","1","1","1","1","0.65",,"0.81"
"Wonberoch","1","1","1","1","1","0.57",,"0.84"
"Wondye","1","1","1","1","1","0.76",,"0.31"
"Worego","1","1","1","1","1","0.92",,"0.69"
"WorgajaWagi","1","1","1","1","1","0.76",,"0.97"
"WoryaMeskel","1","1","1","1","1","0.32",,"0.72"
"Woyenti","0.14","1","1","1","0.14","0.65",,"0.94"
"Woynye","1","1","1","1","1","0.59",,"0.69"
"WuhdetG","0.11","1","1","0.3","0.11","0.43",,"0.81"
"WuhdetK","0.3","1","1","1","0.3","0.51",,"0.5"
"WushaTires","1","1","1","1","1","0.89",,"0.25"
"Yedwuha","1","1","1","1","1","0.57",,"0.69"
"Yeju","1","1","1","1","1","0.84",,"0.81"
"Yetefet","1","1","1","1","1","0.7",,"0.47"
"YifagAkababi","1","1","1","1","1","0.81",,"0.25"
"Yitihana","1","1","1","1","1","0.65",,"0.69"
"Zata","0.76","1","1","1","0.76","0.49",,"0.34"
"Ziha","1","1","1","1","1","0.84",,"0.59"
"ZihonHuha","1","1","1","1","1","0.65",,"0.47"
"ZobarYikuanda","1","1","1","0.22","1","0.43",,"0.72"
"Zongi","1","1","1","1","1","0.19",,"0.75"
