"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","75","1","75","1","75","1","74","0.84","75","1","0.297228333899059","0.86",,,"27.2871876319135","0.69"
"1997-1990","0","75","1","75","1","75","1","69","0.7","75","1","0.292928862228747","0.81",,,"10.6827945637245","0.28"
"1998-1991","0","75","0.89","66.64774","0.41","68","0.59","71","0.73","74.92494","0.89","0.212433853925675","0.16",,,"31.3535763734015","0.78"
"1999-1992","0","29","0.3","59.88648","0.19","45","0.16","33","0.05","29.142959","0.3","0.237453578393145","0.32",,,"27.8178220236318","0.75"
"2000-1993","4","25","0.22","62.66948","0.24","52.3","0.3","40","0.19","25.2712565","0.22","0.2471662","0.38",,,"3.2","0.19"
"2001-1994","0","29","0.27","67.52464","0.62","69.2","0.65","73","0.78","28.995627","0.27","0.3058024","0.95",,,"7.1","0.22"
"2002-1995","89","10","0.05","59.38243","0.14","50.3","0.27","38","0.16","9.953973","0.05","0.2487929","0.43",,,"1.8","0.09"
"2003-1996","0","49","0.57","67.36184","0.54","58","0.38","54","0.49","48.978129","0.57","0.2145805","0.19",,,"23.1","0.56"
"2004-1997","26","21","0.11","59.88648","0.19","35.6","0.05","50","0.35","21.23332","0.11","0.2223942","0.24",,,"2.2","0.12"
"2005-1998","0","44","0.51","66.80812","0.43","67.5","0.57","34","0.08","43.892292","0.51","0.2544877","0.51",,,"27","0.66"
"2006-1999","6","25","0.19","71.51895","0.73","64.6","0.51","45","0.27","25","0.19","0.2581041","0.59",,,"20.8","0.5"
"2007-2000","0","36","0.43","67.36184","0.54","64.2","0.46","63","0.59","36.123429","0.43","0.2997653","0.92","32.58871","1","46.4","1"
"2008-2001","0","34","0.35","75","1","75","1","73","0.78","34.421358","0.35","0.3153276","1","27.54838","0.27","32.9","0.81"
"2009-2002","0","68","0.78","75","1","75","1","49","0.32","67.730718","0.78","0.1899275","0.08","31.93549","0.73","24.2","0.59"
"2010-2003","0","73","0.86","75","1","75","1","75","1","72.889042","0.86","0.2982041","0.89","28.71774","0.55","41.6","0.94"
"2011-2004","0","50","0.65","67.36184","0.54","59.7","0.43","32","0.03","50","0.65","0.2845741","0.76","27.50807","0.18","13.6","0.38"
"2012-2005","0","38","0.46","75","1","65.7","0.54","65","0.62","37.63756","0.46","0.2770361","0.7","31.79839","0.64","27.7","0.72"
"2013-2006","3","25","0.24","60.48388","0.22","54.6","0.32","55","0.51","25.378461","0.24","0.249672","0.46","28.16129","0.36","2.3","0.16"
"2014-2007","6","25","0.19","62.8623","0.27","49.5","0.24","54","0.49","25","0.19","0.3147064","0.97","32.45161","0.91","18","0.47"
"2015-2008","6","25","0.19","59.06366","0.03","45.3","0.19","53","0.43","25","0.19","0.2702945","0.65","27.3629","0.09",,
"2016-2009","0","54","0.7","69.25173","0.65","70.4","0.68","58","0.57","53.885981","0.7","0.2945545","0.84","32.12903","0.82",,
"2017-2010","0","52","0.68","70.71674","0.68","64.6","0.51","47","0.3","52.361076","0.68","0.2577176","0.57","28.57258","0.45",,
"2018-2011","0","69","0.84","75","1","75","1","75","1","69.435745","0.84","0.1858381","0.05",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2390314","0.35",,,,
