"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","75","1","75","1","75","1","75","1","75","1","0.337671888988006","0.78",,,"-1.9001086050714","0.03"
"1984-1977","0","75","1","75","1","75","1","75","1","75","1","0.313971229359782","0.35",,,"10.9766034886","0.19"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.332401060736254","0.65",,,"29.0991346494633","0.44"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.345390357029247","0.92",,,"50.4511266354132","0.72"
"1987-1980","46","61","0.05","75","1","75","1","75","1","60.6351941714286","0.05","0.305331882016507","0.27",,,"18.4045206211469","0.25"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.344820836227427","0.89",,,"27.7338358812246","0.41"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.342264190411893","0.84",,,"40.5666294231982","0.59"
"1990-1983","0","75","1","75","1","75","1","75","1","75","1","0.36575885794955","1",,,"-1.07480433211763","0.06"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.332655508296703","0.68",,,"8.15398783119371","0.16"
"1992-1985","5","74","0.16","75","1","75","1","75","1","73.593698","0.16","0.326245676003689","0.54",,,"36.8533855607767","0.5"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.30376883627021","0.24",,,"52.5284491160833","0.75"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.360754572344527","0.97",,,"61.7793613636101","0.94"
"1995-1988","41","62","0.08","75","1","75","1","75","1","62.1977038789449","0.08","0.3243432917187","0.51",,,"53.8683401623877","0.81"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.298752418016527","0.16",,,"39.8700075787748","0.56"
"1997-1990","20","69","0.11","75","1","75","1","75","1","68.666754","0.11","0.312868585702122","0.3",,,"27.0508648803719","0.38"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.317691106951518","0.38",,,"55.9424107405318","0.84"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.323919212451285","0.49",,,"84.7045594683095","1"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.3588591","0.95",,,"22.8","0.28"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.3308405","0.59",,,"16.6","0.22"
"2002-1995","0","75","1","75","1","75","1","75","1","75","1","0.3133252","0.32",,,"3.5","0.09"
"2003-1996","10","72","0.14","75","1","75","1","75","1","72.049954","0.14","0.3430198","0.86",,,"36.1","0.47"
"2004-1997","63","55","0.03","75","1","75","1","75","1","55.482165","0.03","0.3341231","0.7",,,"7.4","0.12"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.3413914","0.81",,,"27","0.34"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.3031375","0.22",,,"61.7","0.91"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.3031121","0.19","14","0.18","84.3","0.97"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2670485","0.03","16.25807","0.27","61.7","0.91"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.3315086","0.62","13.03226","0.09","26.1","0.31"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.3273523","0.57","18.60484","0.64","53.1","0.78"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.2888244","0.08","17.67742","0.36","48.8","0.69"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.3373125","0.76","17.91935","0.45","37","0.53"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.3191078","0.43","24.81451","0.91","48.3","0.66"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.32267","0.46","32.83065","1","42.4","0.62"
"2015-2008","0","75","1","75","1","75","1","75","1","75","1","0.2893357","0.11","18.3629","0.55",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.2697258","0.05","20.3629","0.82",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.2927869","0.14","19.44355","0.73",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.3187065","0.41",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.3345404","0.73",,,,
