"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","63","13","0.11","56.29079","0.62","32.4","0.14","41","0.14","12.6800878028571","0.11","0.182593967609633","0.43",,,"88.2283775989428","0.25"
"1984-1977","0","71","1","61.2661","0.68","64.2","0.57","67","0.65","71.3686","1","0.214863544801948","0.76",,,"76.4056125248503","0.12"
"1985-1978","100","3","0.05","45.37748","0.14","17.2","0.03","28","0.05","2.60294208333333","0.05","0.191321338795961","0.49",,,"137.502838374","0.91"
"1986-1979","0","70","0.97","64.08669","0.81","72.2914285714286","0.81","74","0.86","70.04694","0.97","0.228012270820149","0.92",,,"91.2274406003169","0.28"
"1987-1980","0","38","0.49","61.91099","0.7","73.7416666666667","0.89","71","0.76","37.7202877473016","0.49","0.153223207550935","0.11",,,"123.920057683821","0.81"
"1988-1981","0","33","0.41","56.29079","0.62","49.8","0.27","73","0.84","32.723615","0.41","0.169253859984729","0.3",,,"87.9824399990783","0.22"
"1989-1982","16","23","0.19","49.91317","0.24","58.860873015873","0.38","55","0.46","22.709517375","0.19","0.159670925073032","0.19",,,"119.614796521956","0.72"
"1990-1983","0","34","0.43","45.37748","0.14","32.4","0.14","44","0.19","33.639812","0.43","0.235543506964585","0.97",,,"80.9812810065113","0.19"
"1991-1984","0","42","0.59","64.08669","0.81","62.6","0.49","75","1","42.330235","0.59","0.191684384538945","0.51",,,"131.333255186202","0.88"
"1992-1985","17","23","0.16","45.37748","0.14","50","0.32","46","0.22","22.501057","0.16","0.157185825836471","0.16",,,"114.447456978172","0.66"
"1993-1986","0","50","0.78","46.35436","0.22","73","0.84","72","0.81","50.4904856388889","0.78","0.197563610745728","0.57",,,"107.380782283853","0.47"
"1994-1987","0","50","0.7","53.19861","0.46","64.8","0.62","72","0.81","49.616761","0.7","0.153597525405328","0.14",,,"62.1244863252894","0.09"
"1995-1988","0","26","0.27","45.64114","0.16","45.9","0.24","31","0.08","26.30493","0.27","0.214728419057755","0.73",,,"108.122767339841","0.5"
