"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","35","0.27","75","1","60.7333333333333","0.32","62","0.41","34.5991460571895","0.27","0.251436321536299","0.54",,,"8.21313764313462","0.12"
"1984-1977","88","8","0.05","71.80911","0.32","23.1","0.03","30","0.05","8.406907","0.05","0.305349771899596","0.7",,,"29.7756696508361","0.31"
"1985-1978","0","41","0.46","72.23276","0.41","56.3","0.22","53","0.27","41.295727","0.46","0.114963602469205","0.03",,,"47.651769356867","0.66"
"1986-1979","27","25","0.19","71.51098","0.3","63.3","0.35","65","0.49","25.4048380294118","0.19","0.207563787195659","0.27",,,"44.8466846886865","0.56"
"1987-1980","87","9","0.08","68.74374","0.14","58.8","0.3","48","0.11","8.77892989285714","0.08","0.217547672561432","0.38",,,"-10.0742885245366","0.03"
"1988-1981","0","53","0.89","75","1","75","1","75","1","53.454754","0.89","0.2024723342308","0.19",,,"40.0665419829187","0.5"
"1989-1982","3","32","0.24","75","1","75","1","75","1","32.142142","0.24","0.286129384406116","0.62",,,"45.4261316770574","0.59"
"1990-1983","0","48","0.68","75","1","75","1","75","1","47.668494","0.68","0.170854819686695","0.08",,,"37.8502583775287","0.44"
"1991-1984","0","50","0.86","75","1","75","1","75","1","50","0.86","0.229500054365979","0.43",,,"28.6782513253474","0.28"
"1992-1985","29","25","0.16","66.94212","0.08","47.6","0.08","58","0.38","25","0.16","0.382637929334644","0.92",,,"32.6306848513915","0.34"
"1993-1986","0","42","0.51","75","1","50","0.16","55","0.35","41.868864","0.51","0.141092327002747","0.05",,,"5.32319213765193","0.06"
"1994-1987","0","36","0.3","71.51098","0.3","75","1","75","1","35.5199520833333","0.3","0.313289589338872","0.73",,,"50.6634442362156","0.69"
"1995-1988","0","46","0.59","71.51098","0.3","50","0.16","50","0.19","45.5491398389356","0.59","0.203844590406956","0.22",,,"58.6463040439376","0.84"
"1996-1989","0","43","0.57","72.23276","0.41","75","1","69","0.54","42.794086","0.57","0.288627820035202","0.65",,,"47.3040253199978","0.62"
"1997-1990","0","50","0.86","72.23276","0.41","65.5","0.38","75","1","50","0.86","0.214774879574739","0.35",,,"22.1275761551128","0.25"
"1998-1991","0","67","0.97","75","1","75","1","75","1","67.12265","0.97","0.392432651287046","0.97",,,"70.4215247258117","0.91"
"1999-1992","0","58","0.92","75","1","75","1","75","1","57.903828","0.92","0.385997457474474","0.95",,,"75.2135074987502","1"
"2000-1993","0","46","0.62","75","1","75","1","75","1","46.161958","0.62","0.4128031","1",,,"22.1","0.22"
"2001-1994","0","41","0.49","75","1","50","0.16","50","0.19","41.406191","0.49","0.3443586","0.86",,,"21.2","0.19"
"2002-1995","14","29","0.22","75","1","52.2","0.19","40","0.08","29.088329","0.22","0.1728461","0.14",,,"8","0.09"
"2003-1996","0","39","0.35","75","1","65.6","0.43","75","1","38.62976","0.35","0.2440718","0.51",,,"37.9","0.47"
"2004-1997","67","14","0.11","75","1","56.8","0.24","53","0.27","14.329698","0.11","0.2120279","0.32",,,"19.9","0.16"
"2005-1998","0","42","0.54","75","1","75","1","64","0.46","42.120117","0.54","0.2318714","0.46",,,"51.6","0.75"
"2006-1999","0","50","0.86","71.51098","0.3","65.6","0.43","75","1","50","0.86","0.3271316","0.78",,,"57.6","0.81"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2727245","0.57","11.14516","0.45","74.1","0.97"
"2008-2001","0","49","0.73","75","1","75","1","54","0.32","49.313955","0.73","0.2112492","0.3","10.37903","0.27","67.7","0.88"
"2009-2002","0","36","0.32","75","1","75","1","75","1","36.308495","0.32","0.2366674","0.49","10.09677","0.18","43","0.53"
"2010-2003","0","50","0.86","75","1","75","1","54","0.32","50","0.86","0.3177126","0.76","17.07257","0.73","72.4","0.94"
"2011-2004","0","47","0.65","75","1","75","1","73","0.59","46.676891","0.65","0.2974498","0.68","11.08871","0.36","51.3","0.72"
"2012-2005","0","39","0.38","75","1","75","1","66","0.51","38.768077","0.38","0.1724152","0.11","9.177418","0.09","35.8","0.41"
"2013-2006","0","50","0.86","75","1","75","1","53","0.27","50","0.86","0.2253058","0.41","23.31451","0.91","57","0.78"
"2014-2007","29","25","0.16","57.57461","0.05","46.9","0.05","50","0.19","25","0.16","0.3434311","0.84","32.01612","1","33.6","0.38"
"2015-2008","94","7","0.03","53.63399","0.03","57.5","0.27","21","0.03","6.581164","0.03","0.1903307","0.16","12.75807","0.55",,
"2016-2009","0","63","0.95","71.4077","0.16","75","1","75","1","62.6627","0.95","0.2046145","0.24","16.24194","0.64",,
"2017-2010","0","39","0.43","68.64823","0.11","74.7","0.46","73","0.59","39.49332","0.43","0.3554932","0.89","22.21774","0.82",,
"2018-2011","0","48","0.7","75","1","75","1","75","1","47.736154","0.7","0.2846","0.59",,,,
"2019-2012","0","39","0.41","71.42221","0.19","75","1","64","0.46","38.873309","0.41","0.3377673","0.81",,,,
