"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Metkel","0.43","0.78","0.84","0.3","0.43","0.62","0.64","0.91"
"MetkelLemat","0.59","0.84","1","0.76","0.59","0.62","0.55","0.91"
"Mezbr","0.27","0.32","0.7","0.49","0.27","0.11","0.55","0.94"
"MichelDebre","0.41","0.11","1","0.68","0.41","0.7","0.18","0.94"
"Miraf","0.35","0.49","0.59","1","0.35","0.35","0.27","0.44"
"Misema","0.59","1","1","1","0.59","0.3","0.91","0.97"
"Mitad","0.27","1","1","1","0.27","0.92","0.18","0.94"
"MitinaYimach","0.78","0.49","0.81","0.22","0.78","0.08","0.27","0.69"
"Mozen","0.57","0.22","0.76","1","0.57","0.68","0.36","0.44"
"Mozutey","0.19","0.65","0.73","0.19","0.19","0.49","0.18","0.94"
"Mtsaiwerki","0.84","1","1","1","0.84","0.32","0.45","0.97"
"Nagash","0.22","0.59","0.57","0.08","0.22","0.3","0.27","0.91"
"Nebarhadinet","0.62","0.78","0.95","0.73","0.62","0.65","0.36","0.91"
"Nefasit","0.57","0.81","1","0.81","0.57","0.16","0.73","0.97"
"Negedebrhan","0.65","0.89","1","0.78","0.65","0.51","0.36","1"
"Niquara","0.62","0.22","0.49","0.03","0.62","0.03","0.27","0.78"
"Qoraro","0.19","0.49","0.7","0.24","0.19","0.22","0.18","0.97"
"RubaFelege","0.19","0.78","0.57","0.14","0.19","0.22","0.45","0.91"
"Santa gelebeda","0.76","0.59","0.84","0.32","0.76","0.3","0.18","0.94"
"SaratYerawoch","0.7","0.22","0.7","0.27","0.7","0.03","0.27","0.69"
"Sefo","0.27","0.59","0.68","0.38","0.27","0.08","0.18","0.97"
"Segena","0.7","0.11","0.76","0.08","0.7","0.08","0.36","0.69"
"Seka","0.86","1","1","1","0.86","0.68","0.55","0.94"
"Selamaya","0.81","0.46","0.81","0.35","0.81","0.16","0.36","0.84"
"SelamBekalsi","0.65","0.81","0.86","0.57","0.65","0.3","0.36","0.66"
"Selamber","0.62","0.27",,"0.51","0.62","0.05","0.27","0.81"
"SelamgieAmbarie","0.14","0.59","0.73","0.08","0.14","0.08","0.45","0.75"
"SelamH","0.27","0.59","0.46","0.05","0.27","0.35","0.27","0.97"
"SelamW","0.78","0.95","1","0.7","0.78","0.46","0.27","0.91"
"Selelkula","0.35","0.49","0.7","1","0.35","0.32","0.27","0.44"
"SelenWuha","0.65","0.84","0.89","0.49","0.65","0.38","0.36","0.66"
"Seloda","0.46","0.81","0.92","0.68","0.46","0.76","0.55","0.91"
"Sendada","0.32","0.73","0.46","0.05","0.32","0.22","0.27","0.91"
"Serawudi","0.19","1","0.68","0.38","0.19","0.65","0.18","0.91"
"Seret","0.35","0.27","0.76","0.32","0.35","0.54","0.55","0.97"
"Sero","0.68","0.51","0.59","0.11","0.68","0.05","0.45","0.94"
"Shamo","0.3","0.7","0.68","0.51","0.3","0.46","0.27","0.91"
"ShehochTehara","0.16","1","1","0.62","0.16","0.89","0.27","0.91"
"Shekatekli","1","1","1","1","1","0.22","0.27","0.94"
"Shunge","0.81","0.57","0.78","0.32","0.81","0.05","0.36","0.84"
"Simret","0.78","0.43","0.57","0.05","0.78","0.22","0.36","0.91"
"SimretS","0.49","0.76","0.86","0.19","0.49","0.27","0.45","0.91"
"SimretT","0.7","1","1","1","0.7","0.41","0.36","1"
"Sinkata","0.32","0.76","0.78","0.22","0.32","0.57","0.27","0.94"
"Siye","0.73","1","1","1","0.73","0.7","0.27","1"
"Smret","0.86","1","1","1","0.86","0.41","0.36","0.97"
"Sorya","0.51","0.76","0.76","0.27","0.51","0.14","0.36","0.59"
"Suha","0.59","0.11","0.68","1","0.59","0.27","0.45","0.44"
"Tahtayhaya","0.54","0.78","0.89","0.38","0.54","0.3","0.45","0.91"
"TahtayDaeroka","0.46","0.46","0.7","0.51","0.46","0.16","0.45","0.97"
"TahtayLegomti","0.86","0.89","1","0.73","0.86","0.19","0.36","0.91"
"TahtayMegariaTsebri","0.16","0.3","0.73","0.51","0.16","0.27","0.55","0.94"
"Tao","0.51","0.78","0.95","0.51","0.51","0.57","0.36","0.91"
"TaraGedam","0.27","1","1","1","0.27","0.84","0.27","0.94"
"TaraSenba","0.08","1","0.76","0.59","0.08","0.65","0.27","0.84"
"Tekea","0.46","0.35","0.81","0.14","0.46","0.24","0.45","0.94"
"Tekleweyni","0.73","1","1","1","0.73","0.51","0.27","1"
"Tetatiro","0.57","0.49","0.65","0.84","0.57","0.38","0.27","0.25"
"Tibaga","0.24","0.7","1","0.57","0.24","0.32","0.18","0.94"
"Tigage","0.19","0.32","0.65","0.08","0.19","0.08","0.27","0.84"
"Tsae","0.76","0.7","0.95","0.73","0.76","0.54","0.18","0.94"
"Tsetsera","0.49","0.7","0.89","0.51","0.49","0.03","0.45","0.59"
"Tseykeme","0.76","1","1","1","0.76","0.59","0.36","1"
"Tsigea","0.51","0.62","0.95","0.38","0.51","0.54","0.45","0.84"
"Ulaga","0.49","0.86","0.92","0.51","0.49","0.24","0.55","0.25"
"Wargba","0.51","0.62","0.95","0.46","0.51","0.62","0.45","0.84"
"Wariba","0.49","1","1","0.49","0.49","0.7","0.36","0.94"
"Wedikeshi","0.46","0.81","0.81","0.59","0.46","0.7","0.55","0.91"
"Werabaye","0.54","0.7","0.92","0.54","0.54","0.76","0.45","0.91"
"Werkamba","0.92","1","1","0.92","0.92","0.62","0.27","0.97"
"Wobo","0.57","0.49","0.65","0.86","0.57","0.51","0.27","0.25"
"Wonberoch","0.08","1","0.73","0.62","0.08","0.73","0.27","0.84"
"Wondye","0.7","0.11","0.7","0.11","0.7","0.19","0.45","0.69"
"Worego","0.35","0.49","0.68","1","0.35","0.49","0.27","0.44"
"WorgajaWagi","0.19","0.11","0.7","0.68","0.19","0.22","0.18","0.94"
"WoryaMeskel","0.3","0.27","0.62","0.54","0.3","0.27","0.27","0.72"
"Woyenti","0.59","0.62","0.65","0.62","0.59","0.22","0.45","0.97"
"Woynye","0.35","0.27","0.51","1","0.35","0.11","0.27","0.44"
"WuhdetG","0.78","0.49","0.65","0.11","0.78","0.16","0.45","0.91"
"WuhdetK","0.76","0.62","0.92","0.62","0.76","0.22","0.18","0.94"
"WushaTires","0.24","1","1","0.51","0.24","0.68","0.18","0.94"
"Yedwuha","0.43","0.22","0.65","1","0.43","0.32","0.27","0.44"
"Yeju","0.49","0.22","0.62","0.51","0.49","0.46","0.27","0.25"
"Yetefet","0.7","0.22","1","0.68","0.7","0.03","0.27","0.81"
"YifagAkababi","0.24","0.7","1","0.57","0.24","0.68","0.18","0.94"
"Yitihana","0.35","0.27","0.41","0.62","0.35","0.14","0.27","0.44"
"Zata","0.43","0.51","0.78","0.27","0.43","0.46","0.27","0.69"
"Ziha","0.19","0.7","1","0.54","0.19","0.24","0.36","0.91"
"ZihonHuha","0.54","0.27","0.81","0.68","0.54","0.16","0.27","0.81"
"ZobarYikuanda","0.3","0.27","0.38","0.62","0.3","0.08","0.27","0.72"
"Zongi","0.78","0.95","1","0.7","0.78","0.46","0.27","0.91"
