"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Debrebirhan","Debrebirhan","Debrebirhan","Debrebirhan","Debrebirhan","Debrebirhan","Debrebirhan","Debrebirhan"
"Region","Hawzien","Hawzien","Hawzien","Hawzien","Hawzien","Hawzien","Hawzien","Hawzien"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","27","0.81","13","41","0.22","12.77","0"
"1984-1977","0","11","0.57","28","36","0.16","27.55","0"
"1985-1978","0","10","0.54","0","75","1","0","0"
"1986-1979","0","50","0.97","0","75","1","0","0"
"1987-1980","0","56","1","90","14","0.03","90.3","0"
"1988-1981","100","1","0.3","0","75","1","100","0"
"1989-1982","100","0","0.24","20","38","0.19","120.04","0"
"1990-1983","100","0","0.22","0","47","0.3","100","0"
"1991-1984","0","9","0.51","0","53","0.38","0","1"
"1992-1985","100","0","0.22","0","50","0.32","100","0"
"1993-1986","0","41","0.95","0","75","1","0","0"
"1994-1987","0","18","0.7","0","75","1","0","1"
"1995-1988","100","0","0.22","0","75","1","100","0"
"1996-1989","0","30","0.89","0","66","0.59","0","0"
"1997-1990","0","24","0.76","0","70","0.7","0","0"
"1998-1991","0","31","0.92","0","75","1","0","0"
"1999-1992","100","1","0.32","0","75","1","100","0"
"2000-1993","0","25","0.78","0","61","0.54","0","0"
"2001-1994","100","0","0.22","0","45","0.27","100","0"
"2002-1995","100","4","0.46","75","19","0.05","175.44","0"
"2003-1996","0","14","0.65","31","34","0.14","31.37","0"
"2004-1997","100","2","0.35","1","45","0.24","100.54","1"
"2005-1998","100","0","0.22","0","53","0.35","100","0"
"2006-1999","0","29","0.86","35","33","0.08","34.71","1"
"2007-2000","100","4","0.41","0","75","1","100","0"
"2008-2001","100","3","0.38","0","58","0.49","100","0"
"2009-2002","100","0","0.22","0","56","0.46","100","0"
"2010-2003","100","0","0.22","0","75","1","100","0"
"2011-2004","0","28","0.84","0","75","1","0","0"
"2012-2005","0","12","0.62","0","65","0.57","0","0"
"2013-2006","100","0","0.27","0","67","0.62","100","0"
"2014-2007","0","7","0.49","0","54","0.41","0","0"
"2015-2008","0","19","0.73","0","67","0.65","0","0"
"2016-2009","0","11","0.59","0","58","0.51","0","0"
"2017-2010","100","4","0.43","0","55","0.43","100","0"
"2018-2011","0","14","0.68","0","68","0.68","0","0"
"2019-2012","100","0","0.22","33","34","0.11","132.95","0"
