"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","75","1","75","1","75","1","74","0.08","75","1","0.157881870503047","0.3",,,"-3.92398403061634","0.06"
"1984-1977","66","46","0.05","75","1","75","1","75","1","45.936625","0.05","0.140311983906293","0.05",,,"28.4046953314076","0.38"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.158220424318981","0.32",,,"33.843850757494","0.59"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.180253288373563","0.81",,,"29.0622607251453","0.41"
"1987-1980","21","60","0.16","75","1","75","1","68","0.05","60.4197343888889","0.16","0.157543316687113","0.27",,,"7.33984192036615","0.16"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.163524119265788","0.49",,,"16.135260955482","0.22"
"1989-1982","0","68","0.27","75","1","75","1","75","1","67.568208","0.27","0.146715926282193","0.14",,,"33.5316452098739","0.56"
"1990-1983","72","44","0.03","75","1","63.4","0.03","61","0.03","43.946723","0.03","0.16469768853805","0.51",,,"-19.0408329263505","0.03"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.159399625660303","0.38",,,"2.93608752605892","0.09"
"1992-1985","25","59","0.11","75","1","75","1","75","1","58.91833","0.11","0.185579546578407","0.92",,,"24.5404153457707","0.31"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.154062068335543","0.19",,,"44.7130017709191","0.75"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.196971193343217","0.97",,,"60.3590549530913","0.88"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.183582225987937","0.86",,,"58.954145409405","0.81"
"1996-1989","0","71","0.38","75","1","75","1","75","1","71.400635","0.38","0.183023636678902","0.84",,,"42.34251569015","0.72"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.153909757598348","0.16",,,"25.9402360901527","0.34"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.201406010455743","1",,,"62.8441469624345","0.91"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.171146757430023","0.65",,,"59.2659191801144","0.84"
"2000-1993","0","71","0.35","75","1","75","1","75","1","70.615064","0.35","0.1739779","0.76",,,"31.1","0.47"
"2001-1994","1","67","0.24","75","1","75","1","75","1","66.66149","0.24","0.1855748","0.89",,,"11.3","0.19"
"2002-1995","21","60","0.19","75","1","75","1","75","1","60.429804","0.19","0.143466","0.11",,,"4.8","0.12"
"2003-1996","0","68","0.3","75","1","75","1","75","1","67.923188","0.3","0.1725999","0.68",,,"31.3","0.5"
"2004-1997","0","69","0.32","75","1","75","1","75","1","68.570962","0.32","0.1632767","0.46",,,"17.5","0.25"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.1680866","0.57",,,"38.1","0.66"
"2006-1999","4","66","0.22","75","1","75","1","75","1","65.786","0.22","0.1882685","0.95",,,"52.8","0.78"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.1690176","0.59","7.625","0.82","70.4","0.97"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.1606811","0.43","5.185483","0.18","66.2","0.94"
"2009-2002","0","72","0.41","75","1","75","1","75","1","72.041005","0.41","0.1562477","0.24","5.153225","0.09","34.3","0.62"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.1584325","0.35","7.93145","1","70.9","1"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.173582","0.7","6.758064","0.55","23.8","0.28"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.1736568","0.73","6.217742","0.45","30.2","0.44"
"2013-2006","21","60","0.14","75","1","75","1","75","1","60.29653","0.14","0.1605036","0.41","6.80242","0.64","33.2","0.53"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.1761692","0.78","7.834675","0.91","40.6","0.69"
"2015-2008","55","50","0.08","75","1","75","1","75","1","49.516072","0.08","0.1336304","0.03","5.907258","0.27",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.1432867","0.08","5.943547","0.36",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.1544936","0.22","7.427418","0.73",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.166598","0.54",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.1695766","0.62",,,,
