"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Aquha","1","1","1","1","1","0.32",,"0.19"
"Arena","1","1","1","1","1","0.03",,"0.19"
"Asmena","0.11","1","0.32","1","0.11","0.51",,"0.25"
"Asta","1","1","1","1","1","0.43",,"0.16"
"Atakilti","0.08","1","1","1","0.08","0.03",,"0.06"
"AwetBikalsi","0.3","1","1","1","0.3","0.03",,"0.06"
"AwusaMeda","1","1","1","1","1","0.3",,"0.19"
"Ayba","0.73","1","1","1","0.73","0.51",,"0.28"
"Aynalem","1","1","1","1","1","0.11",,"0.16"
"Bala","0.57","1","0.59","0.65","0.57","0.38",,"0.25"
"Balarab","1","1","1","1","1","0.38",,"0.19"
"Bamba","1","1","1","1","1","0.14",,"0.03"
"BarkaAdiswha","0.65","1","0.05","1","0.65","0.57",,"0.16"
"Begasheka","1","1","1","1","1","0.11",,"0.06"
"Berlay","0.41","1","1","1","0.41","0.57",,"0.19"
"Betgebez","0.54","1","1","1","0.54","0.08",,"0.12"
"Bethans","1","1","1","1","1","0.05",,"0.25"
"BilbWuha","1","1","1","1","1","0.81",,"0.16"
"Birkutea","1","1","1","1","1","0.68",,"0.16"
"Boneya","1","1","1","1","1","0.65",,"0.25"
"Burkoche","1","1","1","1","1","0.32",,"0.19"
"Cheli","1","1","1","1","1","0.19",,"0.03"
"Darubekeda","0.81","1","1","1","0.81","0.24",,"0.38"
"Deberkerbye","1","1","1","1","1","0.19",,"0.06"
"DeberAbaJale","1","1","1","1","1","0.97",,"0.12"
"DebrAbay","0.41","1","1","1","0.41","0.16",,"0.19"
"DebreAliays","1","1","1","1","1","0.05",,"0.19"
"Debrebirhan","0.38","1","1","1","0.38","0.57",,"0.19"
"Debrebrhan","1","1","1","1","1","0.32",,"0.03"
"DebreGenet","1","1","1","1","1","0.38",,"0.19"
"DebreGenetA","1","1","1","1","1","0.03",,"0.25"
"DebreGenetK","1","1","1","1","1","0.16",,"0.06"
"DebreGeorgis","1","1","1","0.62","1","0.08",,"0.19"
"DebreKidusan","0.32","1","1","1","0.32","0.43",,"0.19"
"Debremawie","0.41","1","1","1","0.41","0.11",,"0.19"
"Debreselam","0.35","1","1","1","0.35","0.11",,"0.19"
"Debrinetseb","1","1","1","1","1","0.08",,"0.06"
"Dekera","1","1","1","1","1","0.16",,"0.06"
"DembezaAmbaLay","0.41","1","1","1","0.41","0.24",,"0.19"
"Derit","1","1","1","1","1","0.59",,"0.06"
"Derita","1","1","1","1","1","0.7",,"0.16"
"Dinkashena","1","1","1","1","1","0.14",,"0.38"
"Ebo","0.84","1","1","1","0.84","0.27",,"0.28"
"Edagaarbi","0.19","1","1","1","0.19","0.14",,"0.25"
"EmbaAhfrom","0.03","1","1","1","0.03","0.11",,"0.16"
"EmbachekoGunaguna","1","1","1","1","1","0.81",,"0.12"
"EndaBagerima","1","1","1","1","1","0.03",,"0.25"
"Endabano","1","1","1","1","1","0.03",,"0.28"
"Endachiwa","1","1","1","1","1","0.03",,"0.16"
"EndaFelasi","1","1","1","1","1","0.03",,"0.28"
"Endagahamus","1","1","1","1","1","0.03",,"0.16"
"Endamariam","0.19","1","1","1","0.19","0.08",,"0.12"
"Erba","0.7","1","0.57","0.86","0.7","0.27",,"0.25"
"Esiret","1","1","1","1","1","0.14",,"0.03"
"Estifanos","1","1","1","1","1","0.92",,"0.16"
"Fala","1","1","1","1","1","0.16",,"0.31"
"Felegehiwot","1","1","1","1","1","0.59",,"0.19"
"FelegeWayane","0.62","1","0.32","1","0.62","0.86",,"0.16"
"FikreAlem","0.81","1","1","1","0.81","0.38",,"0.19"
"Filatako","1","1","1","1","1","0.73",,"0.06"
"Gebsit","0.24","1","1","1","0.24","0.43",,"0.25"
"Gedayasu","0.24","1","1","1","0.24","0.3",,"0.25"
"GelaMatebiya","1","1","1","1","1","0.65",,"0.12"
"Gendebta","1","1","1","1","1","0.03",,"0.16"
"Geneti","0.86","1","1","1","0.86","0.43",,"0.28"
"Genfel","0.49","1","0.22","1","0.49","0.03",,"0.16"
"Gera","1","1","1","1","1","0.38",,"0.09"
"Gerjale","0.62","1","1","0.76","0.62","0.81",,"0.25"
"GetskiMilesiley","0.16","1","1","1","0.16","0.05",,"0.06"
"Gijet","0.35","1","1","1","0.35","0.03",,"0.06"
"Ginaza","1","1","1","1","1","0.81",,"0.12"
"Golgolemalee","0.62","1","0.24","1","0.62","0.78",,"0.16"
"Goshedur","1","1","1","1","1","0.89",,"0.19"
"Goza","1","1","1","1","1","0.68",,"0.16"
"Grwre","1","1","1","1","1","0.14",,"0.09"
"GuemseAgamet","0.14","1","0.38","1","0.14","0.51",,"0.25"
"Guroro","1","1","1","1","1","0.03",,"0.06"
"Guya","1","1","1","1","1","0.03",,"0.06"
"Habees","0.65","1","0.05","1","0.65","0.35",,"0.16"
"Hadashtekli","1","1","1","1","1","0.19",,"0.06"
"HadeAlga","0.86","1","0.54","0.78","0.86","0.41",,"0.25"
"HadnetK","0.46","1","0.19","1","0.46","0.32",,"0.16"
"HadnetS","0.19","1","0.32","1","0.19","0.95",,"0.25"
"HadushAdi","0.16","1","0.49","1","0.16","1",,"0.25"
"HadushHiwet","0.11","1","0.43","1","0.11","0.46",,"0.25"
"HagereGenet","0.32","1","1","1","0.32","0.27",,"0.19"
"HagereSelamE","0.41","1","1","1","0.41","0.16",,"0.19"
"HagereSelamW","0.57","1","1","1","0.57","0.38",,"0.03"
"Hangoda","0.19","1","0.32","1","0.19","0.95",,"0.25"
"Hareko","1","1","1","1","1","0.22",,"0.06"
"Hawelti","0.86","1","1","1","0.86","0.27",,"0.28"
"Hayelom","1","1","1","1","1","0.22",,"0.19"
"Hintsa","1","1","1","1","1","0.24",,"0.03"
"HintsaWaza","1","1","1","1","1","0.27",,"0.03"
"HizbaTeklehymanot","0.14","1","0.43","1","0.14","0.62",,"0.28"
"ImbaRufael","1","1","1","1","1","0.38",,"0.09"
"Jijqe","1","1","1","1","1","0.05",,"0.06"
"JimanDeregeha","1","1","1","1","1","0.97",,"0.12"
"Jira","1","1","1","1","1","0.35",,"0.28"
"kabe","1","1","1","1","1","0.65",,"0.12"
"Karima","1","1","1","1","1","0.54",,"0.25"
"Keregna","1","1","1","1","1","0.59",,"0.12"
"Kihen","0.68","1","0.16","1","0.68","0.49",,"0.16"
"Kita","1","1","1","1","1","0.14",,"0.16"
"Korme","0.62","1","1","0.81","0.62","0.7",,"0.25"
"Ksadacki","1","1","1","1","1","0.11",,"0.16"
"Kudo","0.03","1","1","1","0.03","0.24",,"0.16"
"Kuluferha","1","1","1","1","1","0.22",,"0.34"
"KuluGizeLemlem","0.57","1","1","1","0.57","0.65",,"0.25"
"LaelayDayu","0.62","1","1","1","0.62","0.65",,"0.25"
"Laelayhahaile","0.03","1","1","1","0.03","0.19",,"0.16"
"LaelayMegariaTsemri","0.38","1","1","1","0.38","0.03",,"0.12"
"Lalaylogomti","1","1","1","1","1","0.03",,"0.16"
"Ledy","1","1","1","1","1","0.65",,"0.25"
"Lemlem","1","1","1","1","1","0.19",,"0.06"
"LemlemArena","1","1","1","1","1","0.05",,"0.06"
"Libo ","1","1","1","1","1","0.84",,"0.16"
"Limaat","0.57","1","1","1","0.57","0.38",,"0.25"
"Limat","1","1","1","1","1","0.14",,"0.06"
"Lul","0.38","1","1","1","0.38","0.16",,"0.25"
"LusinaAbegeldi","1","1","1","1","1","0.65",,"0.12"
"Maekelawi","1","1","1","1","1","0.03",,"0.16"
"MaekelSegli","1","1","1","1","1","0.05",,"0.28"
"MahbereWeyni","0.46","1","0.27","1","0.46","0.22",,"0.16"
"MariamShewito","1","1","1","1","1","0.03",,"0.25"
"Martadios","1","1","1","1","1","0.86",,"0.16"
"MayChekemte","1","1","1","1","1","0.05",,"0.16"
"MayNebri","0.32","1","1","1","0.32","0.08",,"0.25"
"Maysuru","0.19","1","1","1","0.19","0.08",,"0.12"
"MayTeklia","1","1","1","1","1","0.11",,"0.03"
"Mearey","1","1","1","1","1","0.27",,"0.06"
"Mechare","0.84","0.68","0.51","0.78","0.84","0.57",,"0.28"
"Mechena","1","1","1","1","1","0.84",,"0.12"
"MehalGoncha","1","1","1","1","1","0.73",,"0.06"
"Mekan ","0.68","1","1","1","0.68","0.54",,"0.25"
"MekaneGenet","1","1","1","1","1","0.86",,"0.16"
"Melabesh","0.41","1","1","1","0.41","0.08",,"0.19"
"MendereMariam","1","1","1","1","1","0.81",,"0.06"
"Menegobena","1","1","1","1","1","0.57",,"0.25"
"Menji","0.08","1","1","1","0.08","0.03",,"0.06"
"Mergech","1","1","1","1","1","0.46",,"0.25"
"Mesanu","0.51","1","0.05","1","0.51","0.22",,"0.16"
"Mesehle","1","1","1","1","1","0.24",,"0.34"
"Meswaeti ","0.68","1","1","1","0.68","0.41",,"0.25"
"Metkel","1","1","1","1","1","0.27",,"0.03"
"MetkelLemat","1","1","1","1","1","0.11",,"0.06"
"Mezbr","1","1","1","1","1","0.03",,"0.12"
"MichelDebre","1","1","1","1","1","0.92",,"0.06"
"Miraf","1","1","1","1","1","0.59",,"0.25"
"Misema","1","1","1","1","1","0.22",,"0.5"
"Mitad","1","1","1","1","1","0.78",,"0.12"
"MitinaYimach","1","1","1","1","1","0.54",,"0.16"
"Mozen","1","1","1","1","1","0.54",,"0.25"
"Mozutey","0.38","1","1","1","0.38","0.86",,"0.25"
"Mtsaiwerki","1","1","1","1","1","0.03",,"0.06"
"Nagash","0.54","1","1","1","0.54","0.65",,"0.16"
"Nebarhadinet","1","1","1","1","1","0.14",,"0.06"
"Nefasit","1","1","1","1","1","0.16",,"0.34"
"Negedebrhan","1","1","1","1","1","0.05",,"0.09"
"Niquara","1","1","1","1","1","0.14",,"0.16"
"Qoraro","0.43","1","1","1","0.43","0.05",,"0.19"
"RubaFelege","0.62","1","0.38","1","0.62","0.68",,"0.16"
"Santa gelebeda","0.32","1","1","1","0.32","0.11",,"0.19"
"SaratYerawoch","1","1","1","1","1","0.16",,"0.16"
"Sefo","0.03","1","1","1","0.03","0.19",,"0.16"
"Segena","1","1","1","1","1","0.22",,"0.16"
"Seka","1","1","1","1","1","0.05",,"0.16"
"Selamaya","1","1","1","1","1","0.7",,"0.12"
"SelamBekalsi","0.57","1","1","1","0.57","0.49",,"0.25"
"Selamber","1","1",,"1","1","0.08",,"0.19"
"SelamgieAmbarie","1","1","1","1","1","0.35",,"0.06"
"SelamH","0.16","1","1","1","0.16","0.92",,"0.19"
"SelamW","1","1","1","1","1","0.03",,"0.25"
"Selelkula","1","1","1","1","1","0.49",,"0.25"
"SelenWuha","0.57","1","1","1","0.57","0.62",,"0.25"
"Seloda","1","1","1","1","1","0.05",,"0.25"
"Sendada","0.14","1","1","1","0.14","0.57",,"0.16"
"Serawudi","1","1","1","1","1","0.78",,"0.16"
"Seret","0.7","1","1","1","0.7","0.24",,"0.06"
"Sero","0.19","1","1","1","0.19","0.03",,"0.12"
"Shamo","1","1","1","1","1","0.89",,"0.16"
"ShehochTehara","1","1","1","1","1","0.73",,"0.16"
"Shekatekli","1","1","1","1","1","0.11",,"0.06"
"Shunge","1","1","1","1","1","0.62",,"0.12"
"Simret","0.16","1","1","1","0.16","0.03",,"0.09"
"SimretS","0.68","1","1","1","0.68","0.65",,"0.25"
"SimretT","1","1","1","1","1","0.08",,"0.09"
"Sinkata","0.14","1","0.38","1","0.14","0.51",,"0.25"
"Siye","1","1","1","1","1","0.11",,"0.09"
"Smret","1","1","1","1","1","0.03",,"0.06"
"Sorya","1","1","1","1","1","0.27",,"0.31"
"Suha","1","1","1","1","1","0.7",,"0.25"
"Tahtayhaya","0.73","1","1","1","0.73","0.54",,"0.25"
"TahtayDaeroka","0.57","1","1","1","0.57","0.51",,"0.16"
"TahtayLegomti","1","1","1","1","1","0.03",,"0.25"
"TahtayMegariaTsebri","0.38","1","1","1","0.38","0.03",,"0.12"
"Tao","0.62","0.3","1","0.76","0.62","0.78",,"0.25"
"TaraGedam","1","1","1","1","1","0.59",,"0.12"
"TaraSenba","1","1","1","1","1","1",,"0.12"
"Tekea","0.73","1","1","1","0.73","0.51",,"0.41"
"Tekleweyni","1","1","1","1","1","0.14",,"0.09"
"Tetatiro","1","1","1","1","1","0.76",,"0.25"
"Tibaga","1","1","1","1","1","0.78",,"0.12"
"Tigage","1","1","1","1","1","0.22",,"0.19"
"Tsae","1","1","1","1","1","0.05",,"0.19"
"Tsetsera","0.43","1","1","1","0.43","0.51",,"0.31"
"Tseykeme","1","1","1","1","1","0.22",,"0.09"
"Tsigea","0.86","1","1","1","0.86","0.43",,"0.28"
"Ulaga","0.68","1","0.68","0.76","0.68","0.46",,"0.25"
"Wargba","0.86","1","1","1","0.86","0.08",,"0.28"
"Wariba","1","1","1","1","1","0.86",,"0.12"
"Wedikeshi","1","1","1","1","1","0.05",,"0.25"
"Werabaye","0.73","0.27","1","1","0.73","0.78",,"0.25"
"Werkamba","1","1","1","1","1","0.03",,"0.28"
"Wobo","1","1","1","1","1","0.7",,"0.25"
"Wonberoch","1","1","1","1","1","0.97",,"0.12"
"Wondye","1","1","1","1","1","0.62",,"0.16"
"Worego","1","1","1","1","1","0.27",,"0.25"
"WorgajaWagi","1","1","1","1","1","0.84",,"0.25"
"WoryaMeskel","0.3","1","1","1","0.3","0.05",,"0.25"
"Woyenti","1","1","1","1","1","0.08",,"0.16"
"Woynye","1","1","1","1","1","0.41",,"0.25"
"WuhdetG","0.16","1","1","1","0.16","0.03",,"0.09"
"WuhdetK","0.32","1","1","1","0.32","0.05",,"0.19"
"WushaTires","1","1","1","1","1","0.76",,"0.12"
"Yedwuha","1","1","1","1","1","0.49",,"0.25"
"Yeju","1","1","1","1","1","0.73",,"0.25"
"Yetefet","1","1","1","1","1","0.73",,"0.19"
"YifagAkababi","1","1","1","1","1","0.89",,"0.12"
"Yitihana","1","1","1","1","1","0.43",,"0.25"
"Zata","1","1","1","1","1","0.19",,"0.38"
"Ziha","1","1","1","1","1","0.78",,"0.16"
"ZihonHuha","0.41","1","1","1","0.41","0.19",,"0.19"
"ZobarYikuanda","0.3","1","1","1","0.3","0.08",,"0.25"
"Zongi","1","1","1","1","1","0.03",,"0.25"
