"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","17","33","0.16","75","1","59.7222222222222","0.35","57","0.3","33.2932777663399","0.16","0.214460469518495","0.24",,,"7.84176533922297","0.09"
"1984-1977","92","8","0.05","73.13951","0.3","28.3","0.03","34","0.14","7.59911","0.05","0.162568955841416","0.05",,,"52.0974762025417","0.44"
"1985-1978","0","46","0.32","72.51968","0.24","61.8","0.38","58","0.38","46.398288","0.32","0.229467008542792","0.35",,,"66.8591787373867","0.66"
"1986-1979","12","35","0.19","72.91213","0.27","59.2","0.32","59","0.41","34.9341692941177","0.19","0.314807473295101","0.86",,,"44.0967147080665","0.38"
"1987-1980","76","13","0.08","70.43181","0.19","35.3","0.05","24","0.05","13.2922356468254","0.08","0.227755094066152","0.32",,,"14.0079638888797","0.12"
"1988-1981","0","50","0.62","75","1","75","1","69","0.65","50","0.62","0.268003150377225","0.59",,,"57.635254942162","0.53"
"1989-1982","0","53","0.68","75","1","75","1","74","0.81","52.843509","0.68","0.166223428799464","0.08",,,"61.6060842284927","0.56"
"1990-1983","0","39","0.24","75","1","75","1","73","0.76","38.858743","0.24","0.14849733801138","0.03",,,"44.8577808661877","0.41"
"1991-1984","0","50","0.62","75","1","75","1","74","0.81","50","0.62","0.27738834398898","0.7",,,"33.5823255466761","0.25"
"1992-1985","0","41","0.27","67.62437","0.16","55.5","0.3","66","0.57","40.72534","0.27","0.347528059034126","0.95",,,"41.6171769463161","0.34"
"1993-1986","0","50","0.62","75","1","62.7","0.41","69","0.65","50","0.62","0.234202060707249","0.43",,,"6.34443974670879","0.03"
"1994-1987","0","61","0.86","75","1","75","1","75","1","61.2656938055556","0.86","0.328490669759406","0.92",,,"84.9158433767383","0.91"
"1995-1988","0","53","0.7","75","1","50","0.22","50","0.22","52.9560013020542","0.7","0.234019969373198","0.41",,,"64.5170836341301","0.62"
"1996-1989","0","58","0.81","75","1","72.8","0.51","75","1","57.537426","0.81","0.302472083914792","0.84",,,"35.7829552794829","0.28"
"1997-1990","0","50","0.62","72.51968","0.24","50","0.22","69","0.65","50","0.62","0.200825901000365","0.16",,,"14.1797027454592","0.16"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.263316650883485","0.57",,,"106.216309476234","1"
"1999-1992","0","57","0.78","75","1","75","1","75","1","57.311132","0.78","0.325163946147559","0.89",,,"84.8595254093555","0.88"
"2000-1993","11","35","0.22","75","1","75","1","72","0.68","35.298565","0.22","0.3696557","1",,,"40.7","0.31"
"2001-1994","0","50","0.62","75","1","50","0.22","50","0.22","50","0.62","0.2954094","0.78",,,"18.2","0.19"
"2002-1995","0","55","0.73","75","1","53.9","0.24","49","0.16","54.768106","0.73","0.2472376","0.54",,,"6.8","0.06"
"2003-1996","0","53","0.65","75","1","69.8","0.43","75","1","52.751407","0.65","0.2384287","0.49",,,"61.8","0.59"
"2004-1997","44","24","0.11","75","1","55","0.27","55","0.27","24.19947","0.11","0.2047559","0.22",,,"25.6","0.22"
"2005-1998","0","62","0.89","75","1","75","1","75","1","61.943943","0.89","0.2193269","0.27",,,"71.3","0.72"
"2006-1999","0","75","1","75","1","71.4","0.49","58","0.38","75","1","0.2213091","0.3",,,"78.2","0.81"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2303934","0.38","13.69355","0.36","86.5","0.94"
"2008-2001","0","60","0.84","75","1","74.2","0.57","60","0.43","59.758966","0.84","0.2035101","0.19","13.46774","0.27","84.6","0.84"
"2009-2002","0","50","0.35","75","1","75","1","63","0.54","49.9528","0.35","0.1872351","0.14","9.887096","0.09","54.3","0.47"
"2010-2003","0","50","0.62","75","1","75","1","61","0.46","50","0.62","0.2727645","0.65","20.88709","0.64","89.1","0.97"
"2011-2004","0","50","0.62","75","1","75","1","62","0.49","50","0.62","0.268128","0.62","11.22581","0.18","71.8","0.75"
"2012-2005","0","50","0.62","75","1","75","1","73","0.76","50","0.62","0.246518","0.51","16.41935","0.55","56.2","0.5"
"2013-2006","0","50","0.62","62.12526","0.08","70","0.46","34","0.14","50","0.62","0.2798987","0.73","22.20968","0.82","74.1","0.78"
"2014-2007","41","25","0.14","55.6369","0.05","36.2","0.08","32","0.08","25","0.14","0.3500524","0.97","34.33871","1","71","0.69"
"2015-2008","100","0","0.03","46.41262","0.03","43.3","0.11","11","0.03","0","0.03","0.1836472","0.11","14.43548","0.45",,
"2016-2009","0","50","0.62","67.2144","0.11","50","0.22","55","0.27","50","0.62","0.2382031","0.46","21.56451","0.73",,
"2017-2010","0","56","0.76","67.31483","0.14","73.8","0.54","58","0.38","55.588406","0.76","0.2742402","0.68","26.87097","0.91",,
"2018-2011","0","64","0.92","75","1","75","1","73","0.76","64.404982","0.92","0.2928376","0.76",,,,
"2019-2012","0","43","0.3","74.98663","0.32","75","1","63","0.54","43.254835","0.3","0.2998434","0.81",,,,
