"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"BarkaAdiswha","0.46","0.51","0.35","0.38","0.46","0.38",,"0.88"
"Begasheka","0.78","1","0.68","0.62","0.78","0.08",,"0.56"
"Berlay","0.59","0.81","0.43","1","0.59","0.27",,"0.91"
"Betgebez","0.46","0.35","0.57","0.65","0.46","0.08",,"1"
"Bethans","0.41","0.68","0.76","0.78","0.41","0.32",,"0.53"
"BilbWuha","0.43","0.62","0.35","0.73","0.43","0.14",,"0.56"
"Birkutea","0.19","0.38","0.22","0.49","0.19","0.14",,"0.59"
"Boneya","0.68","0.84","0.57","0.92","0.68","0.68",,"0.88"
"Burkoche","0.92","0.86","0.54","0.84","0.92","0.89",,"0.47"
"Cheli","0.84","0.78","0.68","0.73","0.84","0.11",,"0.78"
"Darubekeda","0.97","0.95","0.86","0.86","0.97","0.57",,"0.5"
"Deberkerbye","0.14","0.16","0.54","0.57","0.14","0.19",,"0.25"
"DeberAbaJale","0.43","0.38","0.24","0.32","0.43","0.46",,"0.19"
"DebrAbay","0.73","0.81","0.46","1","0.73","0.41",,"0.91"
"DebreAliays","0.59","0.84","0.3","0.35","0.59","0.35",,"0.91"
"Debrebirhan","0.51","0.73","0.43","0.49","0.51","0.32",,"0.75"
"Debrebrhan","0.89","0.78","0.86","0.81","0.89","0.19",,"0.88"
"DebreGenet","0.51","0.76","0.41","1","0.51","0.38",,"0.91"
"DebreGenetA","0.16","0.27","0.49","0.51","0.16","0.11",,"0.53"
"DebreGenetK","0.89","1","0.65","0.65","0.89","0.32",,"0.56"
"DebreGeorgis","0.62","0.86","0.35","0.51","0.62","0.7",,"0.91"
"DebreKidusan","0.7","0.73","0.43","0.78","0.7","0.68",,"0.91"
"Debremawie","0.59","0.81","0.46","1","0.59","0.35",,"0.91"
"Debreselam","0.62","0.68","0.49","0.51","0.62","0.03",,"0.75"
"Debrinetseb","0.73","1","0.65","0.68","0.73","0.46",,"0.56"
"Dekera","0.89","0.89","0.7","0.78","0.89","0.22",,"0.19"
"DembezaAmbaLay","0.59","0.81","0.19","0.19","0.59","0.38",,"0.91"
"Derit","0.78","0.41","0.49","0.97","0.78","0.68",,"0.81"
"Derita","0.14","0.43","0.14","0.46","0.14","0.22",,"0.59"
"Dinkashena","1","0.95","0.84","0.84","1","0.57",,"0.59"
"Ebo","0.89","0.92","0.65","0.81","0.89","0.46",,"0.59"
"Edagaarbi","0.65","0.24","0.22","0.46","0.65","0.03",,"0.72"
"EmbaAhfrom","0.46","0.24","0.22","0.49","0.46","0.08",,"0.62"
"EmbachekoGunaguna","0.51","0.41","0.32","0.46","0.51","0.35",,"0.19"
"EndaBagerima","0.24","0.19","0.49","0.54","0.24","0.08",,"0.53"
"Endabano","0.78","0.76","0.7","0.73","0.78","0.22",,"0.78"
"Endachiwa","0.16","0.41","0.62","0.68","0.16","0.3",,"0.62"
"EndaFelasi","0.78","0.84","0.7","0.57","0.78","0.22",,"0.78"
"Endagahamus","0.19","0.46","0.59","0.54","0.19","0.14",,"0.62"
"Endamariam","0.19","0.19","0.19","0.3","0.19","0.05",,"1"
"Erba","0.46","0.65","0.22","0.54","0.46","0.49",,"0.66"
"Esiret","0.84","0.89","0.65","0.73","0.84","0.27",,"0.78"
"Estifanos","0.19","0.38","0.22","0.43","0.19","0.43",,"0.59"
"Fala","0.78","0.41","0.78","0.81","0.78","0.3",,"0.41"
"Felegehiwot","0.51","0.73","0.32","1","0.51","0.24",,"0.91"
"FelegeWayane","0.49","0.46","0.43","0.54","0.49","0.3",,"0.88"
"FikreAlem","0.62","0.65","0.54","0.62","0.62","0.08",,"0.66"
"Filatako","0.78","0.41","0.46","0.97","0.78","0.59",,"0.81"
"Gebsit","0.73","0.81","0.59","1","0.73","0.65",,"0.88"
"Gedayasu","0.73","0.81","0.59","1","0.73","0.68",,"0.88"
"GelaMatebiya","0.59","0.7","0.41","0.46","0.59","0.57",,"0.19"
"Gendebta","0.24","0.19","0.49","0.54","0.24","0.08",,"0.62"
"Geneti","0.89","0.49","0.76","0.76","0.89","0.57",,"0.59"
"Genfel","0.59","0.43","0.27","0.43","0.59","0.65",,"0.88"
"Gera","0.78","0.92","0.57","0.65","0.78","0.41",,"0.38"
"Gerjale","0.51","0.59","0.59","0.73","0.51","0.57",,"0.47"
"GetskiMilesiley","0.7","0.89","0.65","0.68","0.7","0.38",,"0.66"
"Gijet","0.51","0.84","0.65","0.65","0.51","0.11",,"0.66"
"Ginaza","0.05","0.38","0.14","0.32","0.05","0.22",,"0.56"
"Golgolemalee","0.49","0.43","0.38","0.51","0.49","0.05",,"0.88"
"Goshedur","0.51","0.73","0.32","1","0.51","0.16",,"0.91"
"Goza","0.43","0.54","0.3","0.59","0.43","0.16",,"0.56"
"Grwre","0.76","0.86","0.65","0.65","0.76","0.35",,"0.38"
"GuemseAgamet","0.73","0.49","0.38","0.54","0.73","0.54",,"0.56"
"Guroro","0.73","1","0.7","0.65","0.73","0.19",,"0.56"
"Guya","0.78","1","0.7","0.65","0.78","0.11",,"0.56"
"Habees","0.46","0.41","0.24","0.38","0.46","0.3",,"0.88"
"Hadashtekli","0.84","1","0.62","0.65","0.84","0.59",,"0.66"
"HadeAlga","0.57","0.51","0.68","0.84","0.57","0.81",,"0.66"
"HadnetK","0.84","0.73","0.62","0.78","0.84","0.49",,"0.69"
"HadnetS","0.68","0.35","0.38","0.59","0.68","0.32",,"0.56"
"HadushAdi","0.7","0.38","0.35","0.49","0.7","0.49",,"0.56"
"HadushHiwet","0.27","0.49","0.27","0.46","0.27","0.41",,"0.56"
"HagereGenet","0.7","0.76","0.54","1","0.7","0.57",,"0.91"
"HagereSelamE","0.73","0.81","0.73","1","0.73","0.57",,"0.91"
"HagereSelamW","0.59","0.76","0.68","0.54","0.59","0.14",,"0.66"
"Hangoda","0.68","0.35","0.38","0.59","0.68","0.32",,"0.56"
"Hareko","0.7","0.54","0.73","0.76","0.7","0.19",,"0.59"
"Hawelti","0.89","0.65","0.68","0.89","0.89","0.57",,"0.59"
"Hayelom","0.68","0.38","0.81","0.7","0.68","0.57",,"0.75"
"Hintsa","0.81","0.54","0.68","0.73","0.81","0.22",,"0.78"
"HintsaWaza","0.81","0.54","0.68","0.81","0.81","0.19",,"0.78"
"HizbaTeklehymanot","0.92","0.97","0.7","0.76","0.92","0.65",,"0.59"
"ImbaRufael","0.78","0.86","0.59","0.68","0.78","0.49",,"0.38"
"Jijqe","0.89","1","0.65","0.65","0.89","0.08",,"0.56"
"JimanDeregeha","0.65","0.43","0.27","0.32","0.65","0.41",,"0.19"
"Jira","0.65","1","1","1","0.65","0.3",,"0.25"
"kabe","0.38","0.35","0.16","0.35","0.38","0.35",,"0.56"
"Karima","0.84","0.76","0.54","1","0.84","0.62",,"0.88"
"Keregna","0.08","0.38","0.05","0.35","0.08","0.57",,"0.56"
"Kihen","0.81","0.81","0.62","0.73","0.81","0.49",,"0.69"
"Kita","0.86","0.89","0.51","0.84","0.86","0.86",,"0.47"
"Korme","0.51","0.57","0.19","0.49","0.51","0.35",,"0.47"
"Ksadacki","0.54","1","0.65","0.68","0.54","0.27",,"0.62"
"Kudo","0.46","0.27","0.22","0.43","0.46","0.03",,"0.62"
"Kuluferha","0.14","0.7","0.35","0.54","0.14","0.03",,"0.94"
"KuluGizeLemlem","0.49","0.68","0.59","0.73","0.49","0.73",,"0.41"
"LaelayDayu","0.51","0.68","0.59","0.73","0.51","0.73",,"0.41"
"Laelayhahaile","0.46","0.27","0.24","0.35","0.46","0.14",,"0.62"
"LaelayMegariaTsemri","0.27","0.24","0.49","0.59","0.27","0.08",,"1"
"Lalaylogomti","0.16","0.27","0.65","0.62","0.16","0.05",,"0.62"
"Ledy","0.49","0.81","0.51","0.73","0.49","0.54",,"0.88"
"Lemlem","0.81","0.89","0.68","0.78","0.81","0.08",,"0.19"
"LemlemArena","0.89","0.32","0.81","0.81","0.89","0.16",,"0.59"
"Libo ","0.3","0.43","0.16","0.65","0.3","0.19",,"0.59"
"Limaat","0.49","0.65","0.27","0.57","0.49","0.54",,"0.41"
"Limat","0.89","1","0.65","0.62","0.89","0.22",,"0.56"
"Lul","0.76","0.86","0.62","1","0.76","0.49",,"0.88"
"LusinaAbegeldi","0.73","0.68","0.41","0.51","0.73","0.59",,"0.19"
"Maekelawi","0.19","0.46","0.59","0.54","0.19","0.14",,"0.62"
"MaekelSegli","0.68","0.84","0.73","0.51","0.68","0.3",,"0.78"
"MahbereWeyni","0.84","0.73","0.84","0.78","0.84","0.59",,"0.69"
"MariamShewito","0.24","0.19","0.49","0.54","0.24","0.14",,"0.53"
"Martadios","0.3","0.43","0.27","0.51","0.3","0.38",,"0.59"
"MayChekemte","0.27","0.57","0.24","0.22","0.27","0.03",,"0.62"
"MayNebri","0.76","0.43","0.27","0.35","0.76","0.05",,"0.72"
"Maysuru","0.19","0.19","0.22","0.38","0.19","0.05",,"1"
"MayTeklia","0.81","0.68","0.7","0.81","0.81","0.16",,"0.78"
"Mearey","0.81","0.95","0.65","0.81","0.81","0.27",,"0.47"
"Mechare","0.81","0.46","0.7","0.89","0.81","0.73",,"0.56"
"Mechena","0.43","0.38","0.24","0.32","0.43","0.54",,"0.19"
"MehalGoncha","0.81","0.59","0.51","0.92","0.81","0.57",,"0.81"
"Mekan ","0.92","0.35","0.73","0.78","0.92","0.76",,"0.47"
"MekaneGenet","0.43","0.76","0.59","1","0.43","0.54",,"0.91"
"Melabesh","0.62","0.84","0.68","0.89","0.62","0.49",,"0.91"
"MendereMariam","0.32","0.62","0.14","0.68","0.32","0.03",,"0.5"
"Menegobena","0.7","0.76","0.41","1","0.7","0.51",,"0.88"
"Menji","0.76","1","0.68","0.65","0.76","0.16",,"0.56"
"Mergech","0.54","0.76","0.46","1","0.54","0.59",,"0.88"
"Mesanu","0.68","0.51","0.43","0.59","0.68","0.76",,"0.69"
"Mesehle","0.14","0.68","0.32","0.51","0.14","0.16",,"0.94"
"Meswaeti ","0.92","0.41","0.76","0.76","0.92","0.84",,"0.47"
"Metkel","0.57","0.35","0.76","0.76","0.57","0.32",,"0.66"
"MetkelLemat","0.95","0.57","0.73","0.84","0.95","0.16",,"0.19"
"Mezbr","0.57","0.27","0.78","0.76","0.57","0.08",,"1"
"MichelDebre","0.32","0.54","0.19","0.57","0.32","0.11",,"0.5"
"Miraf","0.59","0.81","0.49","1","0.59","0.51",,"0.88"
"Misema","0.03","0.16","0.24","0.19","0.03","0.08",,"0.5"
"Mitad","0.19","0.43","0.11","0.49","0.19","0.24",,"0.56"
"MitinaYimach","0.62","0.81","0.59","0.92","0.62","0.65",,"0.91"
"Mozen","0.7","0.76","0.49","1","0.7","0.51",,"0.88"
"Mozutey","0.68","0.57","0.3","0.51","0.68","0.11",,"0.72"
"Mtsaiwerki","0.78","1","0.59","0.59","0.78","0.11",,"0.56"
"Nagash","0.65","0.46","0.32","0.49","0.65","0.03",,"0.88"
"Nebarhadinet","0.81","0.95","0.73","0.81","0.81","0.22",,"0.19"
"Nefasit","0.14","0.68","0.22","0.46","0.14","0.22",,"0.94"
"Negedebrhan","0.86","0.86","0.65","0.65","0.86","0.32",,"0.38"
"Niquara","0.81","0.81","0.54","0.68","0.81","0.65",,"0.47"
"Qoraro","0.41","0.57","0.59","0.49","0.41","0.08",,"0.75"
"RubaFelege","0.49","0.46","0.38","0.51","0.49","0.27",,"0.88"
"Santa gelebeda","0.54","0.57","0.62","0.73","0.54","0.16",,"0.75"
"SaratYerawoch","0.51","0.76","0.59","0.95","0.51","0.73",,"0.91"
"Sefo","0.46","0.24","0.24","0.35","0.46","0.05",,"0.62"
"Segena","0.51","0.73","0.59","0.95","0.51","0.59",,"0.91"
"Seka","0.54","0.46","0.57","0.62","0.54","0.19",,"0.62"
"Selamaya","0.68","0.59","0.38","0.54","0.68","0.54",,"0.19"
"SelamBekalsi","0.49","0.68","0.27","0.57","0.49","0.68",,"0.41"
"Selamber","0.59","0.84",,"0.84","0.59","0.38",,"0.91"
"SelamgieAmbarie","0.81","0.59","0.57","0.97","0.81","0.62",,"0.81"
"SelamH","0.54","0.54","0.24","0.49","0.54","0.19",,"0.75"
"SelamW","0.14","0.57","0.7","0.65","0.14","0.16",,"0.53"
"Selelkula","0.59","0.81","0.51","1","0.59","0.54",,"0.88"
"SelenWuha","0.49","0.65","0.32","0.49","0.49","0.43",,"0.41"
"Seloda","0.41","0.54","0.73","0.76","0.41","0.3",,"0.53"
"Sendada","0.73","0.78","0.3","0.49","0.73","0.24",,"0.88"
"Serawudi","0.43","0.38","0.24","0.49","0.43","0.19",,"0.59"
"Seret","0.84","0.89","0.73","0.73","0.84","0.57",,"0.59"
"Sero","0.19","0.19","0.22","0.43","0.19","0.16",,"1"
"Shamo","0.19","0.38","0.22","0.43","0.19","0.3",,"0.59"
"ShehochTehara","0.11","0.38","0.14","0.41","0.11","0.22",,"0.59"
"Shekatekli","0.84","1","0.62","0.62","0.84","0.49",,"0.66"
"Shunge","0.68","0.57","0.38","0.51","0.68","0.49",,"0.19"
"Simret","0.24","0.16","0.24","0.49","0.24","0.08",,"0.94"
"SimretS","0.92","0.35","0.89","0.89","0.92","0.73",,"0.47"
"SimretT","0.89","1","0.7","0.7","0.89","0.08",,"0.38"
"Sinkata","0.73","0.49","0.38","0.54","0.73","0.54",,"0.56"
"Siye","0.89","0.89","0.62","0.68","0.89","0.11",,"0.38"
"Smret","0.78","1","0.68","0.65","0.78","0.11",,"0.56"
"Sorya","0.51","0.32","0.7","0.65","0.51","0.32",,"0.41"
"Suha","0.54","0.73","0.32","1","0.54","0.49",,"0.88"
"Tahtayhaya","0.89","0.57","0.76","0.76","0.89","0.84",,"0.47"
"TahtayDaeroka","0.24","0.35","0.16","0.32","0.24","0.14",,"0.62"
"TahtayLegomti","0.16","0.54","0.51","0.46","0.16","0.11",,"0.53"
"TahtayMegariaTsebri","0.27","0.27","0.49","0.59","0.27","0.05",,"1"
"Tao","0.51","0.51","0.59","0.73","0.51","0.73",,"0.47"
"TaraGedam","0.19","0.43","0.14","0.32","0.19","0.38",,"0.56"
"TaraSenba","0.57","0.43","0.24","0.43","0.57","0.49",,"0.19"
"Tekea","0.89","0.89","0.7","0.78","0.89","0.51",,"0.75"
"Tekleweyni","0.89","0.86","0.59","0.68","0.89","0.22",,"0.38"
"Tetatiro","0.59","0.81","0.38","0.76","0.59","0.7",,"1"
"Tibaga","0.05","0.38","0.16","0.41","0.05","0.35",,"0.56"
"Tigage","0.86","0.78","0.62","0.78","0.86","0.81",,"0.47"
"Tsae","0.24","0.46","0.62","0.62","0.24","0.22",,"0.75"
"Tsetsera","0.49","0.38","0.27","0.35","0.49","0.19",,"0.41"
"Tseykeme","0.89","1","0.65","0.65","0.89","0.35",,"0.38"
"Tsigea","0.89","0.49","0.76","0.76","0.89","0.57",,"0.59"
"Ulaga","0.49","0.68","0.19","0.51","0.49","0.59",,"0.28"
"Wargba","0.89","0.49","0.78","0.84","0.89","0.49",,"0.59"
"Wariba","0.51","0.41","0.32","0.32","0.51","0.3",,"0.47"
"Wedikeshi","0.41","0.54","0.73","0.73","0.41","0.3",,"0.53"
"Werabaye","0.89","0.57","0.84","0.7","0.89","0.57",,"0.47"
"Werkamba","0.78","0.76","0.7","0.73","0.78","0.22",,"0.78"
"Wobo","0.59","0.81","0.46","0.81","0.59","0.7",,"1"
"Wonberoch","0.57","0.43","0.24","0.35","0.57","0.27",,"0.19"
"Wondye","0.51","0.73","0.51","0.89","0.51","0.54",,"0.91"
"Worego","0.59","0.81","0.59","1","0.59","0.51",,"0.88"
"WorgajaWagi","0.54","0.54","0.41","0.65","0.54","0.59",,"0.47"
"WoryaMeskel","0.7","0.84","0.76","0.92","0.7","0.54",,"0.88"
"Woyenti","0.24","0.19","0.24","0.49","0.24","0.03",,"0.62"
"Woynye","0.59","0.86","0.57","1","0.59","0.62",,"0.88"
"WuhdetG","0.24","0.22","0.19","0.32","0.24","0.08",,"0.94"
"WuhdetK","0.43","0.54","0.62","0.78","0.43","0.14",,"0.75"
"WushaTires","0.05","0.38","0.05","0.19","0.05","0.49",,"0.56"
"Yedwuha","0.84","0.76","0.46","1","0.84","0.65",,"0.88"
"Yeju","0.43","0.76","0.32","0.7","0.43","0.54",,"1"
"Yetefet","0.43","0.76","0.59","1","0.43","0.41",,"0.91"
"YifagAkababi","0.05","0.38","0.14","0.38","0.05","0.27",,"0.56"
"Yitihana","0.49","0.86","0.59","0.92","0.49","0.7",,"0.88"
"Zata","0.84","0.7","0.86","0.86","0.84","0.62",,"0.5"
"Ziha","0.43","0.38","0.19","0.24","0.43","0.38",,"0.59"
"ZihonHuha","0.59","0.86","0.49","0.89","0.59","0.38",,"0.91"
"ZobarYikuanda","0.7","0.84","0.76","0.95","0.7","0.35",,"0.88"
"Zongi","0.14","0.57","0.7","0.65","0.14","0.16",,"0.53"
