"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","MahbereWeyni","MahbereWeyni","MahbereWeyni","MahbereWeyni","MahbereWeyni","MahbereWeyni","MahbereWeyni","MahbereWeyni"
"Region","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","27","0.78","0","50","0.41","0","0"
"1984-1977","0","13","0.57","5","37","0.22","5.37","0"
"1985-1978","0","14","0.65","0","59","0.59","0","0"
"1986-1979","0","25","0.73","0","75","1","0","0"
"1987-1980","0","38","0.97","86","17","0.03","85.56","0"
"1988-1981","100","1","0.24","0","61","0.62","100","0"
"1989-1982","100","0","0.22","0","38","0.27","100","0"
"1990-1983","100","0","0.19","0","46","0.35","100","0"
"1991-1984","0","32","0.84","0","52","0.46","0","1"
"1992-1985","100","0","0.19","43","27","0.08","142.97","0"
"1993-1986","0","36","0.92","0","65","0.78","0","0"
"1994-1987","0","38","0.95","0","75","1","0","0"
"1995-1988","0","7","0.41","0","75","1","0","0"
"1996-1989","0","40","1","0","75","1","0","0"
"1997-1990","0","35","0.86","0","65","0.76","0","1"
"1998-1991","0","26","0.76","0","64","0.73","0","0"
"1999-1992","100","5","0.32","0","75","1","100","0"
"2000-1993","0","23","0.7","0","41","0.32","0","0"
"2001-1994","100","0","0.19","1","38","0.24","100.85","0"
"2002-1995","100","4","0.3","58","24","0.05","157.78","0"
"2003-1996","0","13","0.62","41","28","0.11","40.6","0"
"2004-1997","100","0","0.19","11","35","0.16","111.36","0"
"2005-1998","100","0","0.19","0","54","0.49","100","0"
"2006-1999","0","28","0.81","0","66","0.81","0","0"
"2007-2000","0","11","0.51","0","75","1","0","1"
"2008-2001","0","6","0.35","6","36","0.19","6.36","0"
"2009-2002","100","0","0.19","0","56","0.54","100","1"
"2010-2003","0","6","0.38","0","75","1","0","0"
"2011-2004","0","22","0.68","0","63","0.68","0","1"
"2012-2005","0","12","0.54","0","54","0.51","0","0"
"2013-2006","100","1","0.27","0","58","0.57","100","0"
"2014-2007","0","10","0.49","0","52","0.43","0","0"
"2015-2008","0","35","0.89","0","47","0.38","0","0"
"2016-2009","0","13","0.59","0","63","0.65","0","0"
"2017-2010","0","8","0.43","25","32","0.14","24.77","0"
"2018-2011","0","9","0.46","0","64","0.7","0","0"
"2019-2012","100","0","0.19","0","40","0.3","100","0"
